customer_id,ym,monthly_spend,monthly_transactions
101756,2025-04,102578.00,1
100851,2025-06,3949.92,1
101744,2025-10,6118.90,2
101938,2025-03,778.71,1
100870,2025-02,1337.63,1
100891,2025-03,3251.63,1
101472,2025-03,3279.69,1
100634,2025-01,818.87,1
101651,2025-05,2008.97,1
100668,2025-07,4099.36,1
101040,2025-11,4687.57,2
100860,2025-03,630.02,1
100481,2025-03,3498.31,1
101242,2025-09,248.54,1
101342,2025-11,7562.27,1
101568,2025-08,3188.78,1
101060,2025-02,225.60,1
100102,2025-05,3890.64,2
101453,2025-10,6854.30,2
101677,2025-10,1063.83,1
100740,2025-04,11471.02,1
100644,2025-10,7133.69,2
100881,2025-05,170.37,1
100606,2025-09,8728.66,2
100187,2025-11,6511.56,1
100887,2025-03,1463.65,2
101279,2025-12,5225.80,1
101608,2025-12,283.99,1
100986,2025-01,3528.54,1
100923,2025-11,1565.30,1
101897,2025-11,1133.88,1
100675,2025-12,10452.42,1
101681,2025-07,1538.08,1
101491,2025-05,16618.81,1
101849,2025-02,791.91,1
101276,2025-06,1802.00,1
101584,2025-07,956.45,1
100838,2025-04,5090.60,1
101600,2025-01,468.50,1
100987,2025-05,1434.05,1
101312,2025-11,272.86,1
101073,2025-08,2369.75,1
100003,2025-03,4231.46,1
100851,2025-12,3338.22,1
101908,2025-06,2946.47,1
101523,2025-08,1221.45,1
101246,2025-11,250.31,1
101691,2025-08,6695.65,2
101708,2025-02,4683.85,1
100534,2025-06,4270.46,2
100902,2025-10,9127.72,2
101399,2025-09,2660.65,1
101379,2025-03,2528.69,1
101856,2024-12,1410.09,1
100645,2025-11,6152.15,1
100023,2024-12,245.06,1
101316,2025-10,1196.04,1
100556,2024-12,3133.29,1
100355,2025-12,262.07,1
100869,2025-03,353.45,1
100940,2025-03,1161.38,1
100574,2025-07,1478.63,1
100028,2025-06,6492.30,1
100356,2025-11,14045.72,2
100364,2025-08,2283.62,2
100607,2025-08,4076.16,2
100408,2025-11,7003.77,1
101289,2025-01,569.49,2
101314,2025-08,5914.30,3
100566,2025-12,1126.57,1
101176,2025-09,1158.86,1
100607,2025-09,3387.98,1
101035,2025-06,2590.04,1
100857,2025-02,9604.82,2
101602,2025-04,2745.65,1
100968,2025-03,7057.62,1
101500,2024-12,1031.17,1
101600,2025-06,4171.61,2
101640,2025-05,4209.69,1
101716,2025-04,1403.03,1
101363,2025-11,1215.77,1
100440,2025-03,4279.83,1
100616,2025-09,1784.02,1
100225,2024-12,14.11,1
100370,2025-06,9723.52,1
100027,2025-03,567.36,1
101007,2025-10,563.20,1
100994,2025-11,5970.16,1
100015,2025-11,1430.54,1
101300,2025-02,1392.15,1
100332,2025-06,3408.68,1
100482,2025-09,212.99,1
100565,2025-09,191.60,1
101311,2025-02,1206.17,1
100113,2025-11,7138.89,1
100037,2025-08,8401.95,1
100453,2025-04,1295.87,1
100165,2025-03,1755.49,1
100877,2025-06,821.61,1
100244,2025-11,7068.51,2
101894,2025-01,6169.68,1
101356,2025-09,2132.70,1
100820,2025-06,9082.65,1
100506,2025-07,2030.03,1
101952,2025-09,2463.41,2
100923,2025-06,656.39,1
101282,2025-10,7463.77,2
101745,2025-10,2831.42,1
100409,2025-04,2846.84,1
100309,2025-06,362.46,1
101831,2025-10,5517.28,1
101729,2025-02,2684.33,1
100067,2025-02,333.82,1
100113,2025-02,4812.09,1
100219,2025-08,13926.96,1
100219,2025-07,2036.75,1
101496,2025-04,430.18,1
100729,2025-06,5596.52,2
100748,2025-01,91.77,1
100942,2025-01,5149.93,1
100385,2025-01,4144.61,1
101321,2025-04,3071.76,1
100929,2025-06,5077.98,1
100404,2025-04,4282.36,1
100491,2025-06,1657.14,1
101451,2025-01,6661.45,1
101403,2025-03,449.86,1
101793,2025-01,1808.46,1
101882,2025-08,5573.25,1
100751,2025-05,9846.83,1
101237,2025-06,1754.30,1
100527,2025-02,1918.78,1
100709,2025-08,3896.43,1
101643,2025-08,3914.74,1
100534,2025-04,3704.57,1
100553,2025-11,10481.03,1
101572,2025-08,4452.48,2
100327,2025-01,3267.08,2
101139,2025-04,957.26,1
100149,2025-03,2847.67,1
101541,2025-07,1282.58,2
100805,2025-11,22405.81,2
101936,2025-04,3622.09,1
100292,2025-02,1132.69,1
100918,2025-09,331.88,1
100688,2025-05,6595.10,2
101200,2025-10,2187.61,1
101612,2025-08,2509.58,1
100415,2025-12,7016.01,1
101406,2025-03,2384.61,1
100597,2025-06,2172.11,1
101726,2025-02,1297.09,1
100006,2025-07,6362.22,1
100917,2025-11,8187.32,1
100084,2024-12,18806.57,2
100773,2025-05,13910.32,1
101421,2025-02,4356.28,1
101935,2025-03,6032.24,2
101416,2025-10,5099.46,1
101070,2025-08,4646.51,1
101364,2025-11,6466.98,1
100605,2025-10,7803.37,1
100425,2025-08,811.34,1
100735,2025-04,5892.03,1
101152,2025-04,2948.52,2
101272,2025-01,17154.95,2
100740,2025-02,259.80,1
101862,2025-10,1525.24,1
100130,2025-02,2849.09,1
101763,2025-10,7240.33,1
100322,2025-11,79.38,1
100822,2025-09,6105.36,1
101923,2025-10,3557.55,1
100542,2025-12,1183.97,2
100717,2025-09,6794.15,2
101124,2025-05,3225.55,1
101855,2025-01,26101.66,2
100030,2025-11,2475.39,1
100884,2024-12,3913.69,1
100190,2024-12,255.40,1
101601,2025-04,16989.55,2
100414,2025-06,3424.54,1
101838,2025-09,2883.33,1
100746,2025-03,4318.21,1
101813,2025-06,2877.49,1
101737,2025-07,5090.28,1
101523,2025-02,3065.67,1
101885,2025-03,2569.28,1
101760,2025-11,507.67,1
101069,2025-09,2704.44,1
101721,2025-05,2130.13,1
100374,2025-12,555.02,1
101724,2025-10,570.31,1
100557,2025-10,3790.76,1
101280,2025-04,1051.50,1
101944,2025-06,1283.32,1
101596,2025-09,6497.36,2
101360,2025-09,1066.61,1
101549,2024-12,301.08,1
101324,2025-09,2457.56,1
101100,2024-12,2098.06,1
101534,2025-09,4388.62,1
101253,2025-11,3389.36,1
101702,2025-11,3186.50,2
100577,2025-06,2400.24,1
101631,2025-04,8734.41,1
100311,2025-01,2890.21,1
101752,2025-09,6472.57,2
101090,2025-02,4173.26,1
100689,2025-06,2159.68,1
101782,2025-06,296.24,2
101829,2025-01,2293.74,1
100642,2025-08,1009.25,1
101412,2025-09,4434.99,1
101431,2025-01,627.32,1
101077,2025-11,4424.96,1
100801,2025-03,5342.83,1
100238,2025-01,3159.05,1
101775,2025-05,995.51,1
101318,2025-07,185.18,1
100111,2025-06,1834.55,1
100475,2025-06,4780.40,1
101328,2025-06,8018.44,1
100289,2025-01,1541.27,1
100207,2024-12,4269.75,1
101926,2025-09,775.50,1
100581,2025-10,2671.52,2
100369,2025-01,14421.18,2
101254,2025-11,317.49,1
100348,2025-04,1242.22,1
100141,2025-12,2815.99,1
101092,2025-01,26019.21,4
100088,2025-05,643.74,1
100870,2025-07,741.91,1
101159,2025-07,6757.89,1
101678,2025-04,2346.64,2
100522,2025-06,3006.60,1
100659,2025-01,25.38,1
100950,2025-10,14695.95,1
101827,2025-10,916.55,1
101873,2025-01,951.87,1
100909,2025-03,4696.20,1
100441,2025-04,998.40,1
100037,2025-01,1765.51,1
101880,2025-09,3481.64,2
100209,2025-05,6355.31,1
100512,2025-04,2511.40,1
101383,2025-11,4341.41,2
101778,2025-11,4430.23,1
100980,2025-08,2714.08,1
100827,2025-06,106717.29,2
101560,2025-01,6514.68,2
100858,2025-03,9486.80,2
101073,2025-10,10377.54,1
100395,2025-01,1039.51,1
101883,2025-11,6276.42,1
100544,2025-09,4615.63,1
100711,2025-01,5274.18,1
101257,2025-06,6493.97,1
101577,2025-11,2309.88,1
101457,2025-12,1789.16,1
100552,2024-12,2948.90,1
101464,2025-07,11761.96,1
101153,2025-06,1649.70,1
101890,2025-07,153.38,1
101377,2025-06,3114.66,1
100798,2025-01,1468.51,1
101686,2025-05,2909.57,1
101739,2024-12,8918.86,1
101394,2024-12,1670.83,1
101947,2025-06,7765.45,1
100146,2025-08,1265.16,2
101739,2025-01,4288.55,1
100497,2025-02,8990.03,2
100047,2025-12,9621.08,1
100769,2025-10,6101.05,2
100650,2025-11,2386.71,1
100698,2025-02,4727.29,2
101919,2025-04,1636.69,1
101338,2025-01,3269.13,1
100920,2025-02,2245.81,1
100874,2025-03,1413.67,1
100809,2025-10,11117.06,1
100904,2025-10,4013.86,1
101545,2024-12,3409.49,1
101005,2025-03,10933.25,2
101668,2025-02,5318.87,1
100032,2025-11,1011.83,1
100068,2025-04,2436.77,1
100591,2025-02,266.34,1
100100,2025-06,1508.99,1
101508,2025-01,3054.70,1
101308,2025-10,1664.86,1
100732,2025-09,4771.73,1
100389,2025-06,1385.07,1
101588,2025-10,16230.35,3
100159,2025-03,5544.47,1
100891,2025-12,4074.97,1
101070,2025-03,3222.82,2
101182,2025-06,1652.49,1
101469,2025-01,21355.19,2
100695,2025-06,58.83,1
100757,2025-11,1404.79,1
100522,2025-05,316.63,1
101689,2025-02,8861.64,1
100731,2025-08,12538.82,2
100154,2025-03,12056.78,1
100338,2025-10,3609.66,1
101976,2025-08,5758.61,1
101388,2025-06,3312.44,1
100794,2025-05,6703.74,2
101722,2025-05,6281.40,1
101597,2025-10,5238.98,1
100898,2025-03,7852.17,1
101167,2024-12,9245.18,1
100811,2025-02,1163.51,1
100092,2024-12,2509.50,1
100974,2025-09,341.90,1
101309,2025-06,9741.24,1
101447,2025-02,14441.14,1
100118,2025-05,3701.53,1
101984,2025-07,5195.91,2
101053,2025-09,280.07,1
101389,2025-10,1057.90,1
100799,2025-01,4257.04,1
100474,2025-08,869.97,1
100562,2025-10,1683.66,1
101415,2025-02,3310.35,1
101257,2025-01,2859.96,1
100054,2025-11,177.27,1
100930,2025-09,3209.29,2
101315,2025-02,798.92,1
100751,2025-12,1248.71,1
100311,2025-05,1010.91,1
101112,2025-01,224.99,1
100317,2025-09,3781.85,1
100464,2025-01,5319.50,1
101110,2025-02,11981.05,1
101080,2025-03,3862.34,2
101136,2025-09,270.41,1
100734,2025-07,5590.05,1
101093,2025-03,527.50,1
100738,2025-09,4204.02,1
100767,2025-05,4318.91,1
101715,2025-05,19528.64,1
101207,2025-07,4162.90,1
101987,2025-12,3447.32,1
100743,2025-11,2599.23,1
100053,2025-11,2557.82,1
100256,2025-06,3425.57,1
101458,2025-03,323.24,1
100407,2025-03,9993.67,1
101977,2025-09,12810.88,2
100350,2025-08,2295.58,1
101322,2025-10,26.22,1
101182,2025-11,114.74,1
100841,2025-05,1529.20,1
100983,2025-09,380.32,1
101549,2025-02,1065.33,1
101378,2025-08,3599.22,2
100620,2025-04,9866.16,1
100929,2025-11,982.52,1
100400,2025-05,346.02,1
101730,2025-06,6495.16,1
100569,2025-08,14871.33,2
100974,2025-02,17069.77,1
100391,2025-07,13295.91,2
100805,2025-03,3090.41,1
101689,2025-07,2614.76,1
100575,2025-12,2483.82,1
100776,2025-07,825.65,1
101311,2025-07,375.62,1
100522,2025-11,178.11,1
100725,2025-08,1680.15,1
100161,2025-04,4768.00,1
101640,2025-04,7101.50,1
101937,2025-10,2718.82,1
101572,2025-05,501.08,1
100081,2025-03,3058.97,1
100523,2025-07,8883.56,1
101074,2025-02,69.88,1
101284,2025-08,2152.51,2
101996,2025-09,312.65,1
101622,2025-04,4585.05,1
101385,2025-11,1935.57,1
100567,2025-04,4516.17,1
101240,2025-01,1566.12,1
100877,2025-09,4476.63,2
101091,2025-01,4436.08,1
101011,2025-05,3442.78,1
101014,2025-02,419.59,1
100863,2025-05,11376.32,2
101579,2025-01,1293.25,1
101674,2025-11,11670.42,1
101690,2025-06,6692.45,1
100313,2025-02,1518.81,1
100729,2025-08,8458.70,1
101991,2025-07,2324.46,1
100383,2025-11,1337.97,1
101812,2025-01,9792.94,1
100276,2025-03,4974.27,1
101095,2025-02,1507.20,1
101381,2025-04,832.20,1
100697,2025-05,981.28,1
101029,2025-07,40.54,1
100750,2025-04,3368.84,1
100016,2025-06,3939.18,1
101608,2025-07,910.94,1
101522,2025-02,1325.81,1
101525,2025-06,10955.01,2
100069,2025-05,1731.22,1
100200,2025-12,717.21,1
101075,2025-09,3095.91,2
100628,2025-10,3752.37,1
101282,2025-06,4454.54,1
101505,2025-03,7787.07,1
101287,2025-04,12078.56,1
100905,2025-10,2146.19,1
100302,2025-01,216.50,1
100936,2025-10,6292.58,1
100575,2025-10,439.34,1
101577,2025-12,867.12,1
100554,2025-01,8383.54,2
100124,2025-04,13490.47,2
101928,2025-08,4152.01,1
101293,2025-05,2019.95,1
100744,2025-01,6247.36,1
100479,2025-10,3813.95,1
100131,2025-11,2036.09,1
101025,2025-06,2181.54,1
100480,2025-09,7460.96,2
100980,2025-11,7033.75,1
101024,2025-02,6146.33,1
100330,2025-04,2772.28,1
101600,2025-02,6369.28,1
100954,2025-07,6250.76,1
101994,2025-03,14047.90,1
100833,2025-03,1648.57,1
100327,2025-08,5570.58,1
101781,2025-02,1332.97,1
100627,2025-04,92.50,1
100376,2025-06,4432.26,1
101838,2025-08,8135.98,1
100089,2025-11,9203.39,1
100807,2025-08,5614.01,1
101020,2025-06,9574.49,1
101065,2025-06,6014.58,1
101970,2025-07,106.96,1
101058,2025-06,1505.89,1
101011,2024-12,1433.72,1
101517,2025-12,865.87,1
100552,2025-08,7838.72,2
101876,2025-04,2569.55,1
100123,2025-01,6333.79,1
100056,2025-02,3218.84,1
100234,2025-02,5455.66,1
101515,2025-10,17665.53,1
100969,2025-07,2174.78,1
101854,2025-09,1332.31,1
101366,2025-10,4074.31,1
101667,2025-07,882.23,1
101199,2025-08,6215.13,1
101878,2025-08,2432.54,1
100004,2025-06,213.42,1
101748,2025-01,755.59,1
100631,2025-12,859.08,1
101861,2025-09,5113.43,1
100216,2025-11,3699.89,1
100535,2025-10,5203.06,1
101365,2025-02,5361.73,1
101740,2025-06,4425.56,1
101424,2025-11,839.16,1
101049,2025-08,8491.89,2
101275,2025-06,3588.86,1
101025,2025-09,5121.85,1
101627,2025-08,5302.66,1
101025,2025-04,1491.69,1
100149,2025-05,5744.27,1
100003,2025-12,737.77,1
101894,2025-04,1641.42,1
100069,2025-11,2496.50,1
100200,2025-01,3106.94,2
101275,2025-04,3727.12,1
101310,2025-02,2046.54,1
100291,2025-03,1708.47,1
100923,2025-08,3533.17,1
101156,2025-07,1289.95,2
100882,2025-03,18409.74,1
100585,2025-05,2253.29,1
101297,2025-01,3996.68,1
101806,2025-04,8359.19,1
100508,2025-12,3218.93,1
101376,2025-06,2720.56,1
100004,2025-01,206.92,1
100292,2025-08,4133.49,1
100359,2024-12,873.13,1
101621,2025-08,4235.93,1
100213,2025-11,1576.41,1
101429,2025-02,5145.79,1
101459,2025-12,10178.79,2
101038,2025-01,6894.23,1
100562,2025-03,893.36,1
100044,2025-05,3770.68,1
100702,2025-10,1764.36,1
100633,2025-11,2299.01,1
101435,2025-05,479.60,1
101210,2025-01,17572.95,2
101749,2025-04,665.52,1
100660,2025-10,1593.57,1
101193,2025-07,2368.85,1
100720,2025-10,10334.27,1
101988,2025-02,3430.04,1
100593,2025-09,1627.64,1
101424,2025-10,420.04,1
101731,2025-04,4812.89,1
100245,2024-12,2201.35,1
101926,2025-07,247.06,1
100551,2025-05,1810.66,1
101703,2024-12,6389.05,1
100042,2025-10,516.94,1
100840,2025-09,1456.29,1
101480,2025-11,6532.59,1
100671,2025-01,8022.18,1
100926,2025-01,872.44,1
101135,2025-07,4082.00,2
100546,2025-04,2472.24,2
101053,2025-10,5805.14,1
101215,2025-05,2127.31,1
100436,2025-03,10919.00,1
100178,2025-03,11083.67,2
100676,2025-04,6663.91,1
101497,2025-09,7374.86,1
100633,2025-04,2063.48,1
101157,2025-09,92.18,1
100801,2025-12,105.61,1
100311,2025-03,1513.93,1
101759,2025-07,4408.60,1
100024,2025-01,1407.17,1
100524,2025-06,6606.74,1
101342,2025-03,12128.11,1
100229,2025-10,1488.25,1
101125,2025-02,265.59,1
100377,2025-02,5615.68,1
100887,2025-10,6511.25,2
101924,2025-08,1695.70,1
101226,2025-02,1423.82,1
101290,2025-03,429.15,1
100461,2025-05,4066.75,2
101757,2025-03,3913.79,1
100103,2025-12,1063.71,1
101134,2025-05,7968.49,1
100468,2025-06,1818.13,1
101014,2025-05,8821.12,2
100869,2025-07,394.47,1
100679,2025-02,142.63,1
100804,2025-04,1659.51,1
100885,2025-01,3896.11,1
101273,2025-07,3034.28,1
101505,2025-11,4114.18,1
101955,2025-04,10747.86,2
100586,2025-01,1349.73,1
100453,2025-11,1076.90,1
101527,2025-08,3538.21,2
101569,2025-02,1942.95,1
100825,2025-11,4305.88,2
100863,2025-01,4573.81,1
101851,2025-12,2964.33,1
100907,2025-05,251.09,1
101232,2025-04,7571.64,1
100032,2025-09,944.74,1
100106,2025-01,13679.19,1
101288,2025-11,3203.60,2
100486,2025-11,565.86,1
100178,2025-09,1142.17,1
100787,2025-07,708.00,1
100662,2025-09,1353.35,1
101404,2025-12,1292.85,1
100034,2025-08,64.68,1
100406,2025-05,21837.29,1
101525,2025-07,4652.72,2
100313,2025-08,1941.28,1
100742,2025-07,3183.39,2
101124,2025-03,3185.94,1
100568,2025-02,3810.42,1
101238,2025-03,5095.45,1
101958,2025-10,724.58,1
100575,2025-07,3678.97,1
100061,2025-09,2425.27,1
101874,2025-07,7297.30,1
100368,2025-11,2666.99,1
101391,2025-04,2059.63,1
101597,2025-02,2343.20,1
100093,2025-04,5336.58,1
100983,2025-12,8762.66,1
100882,2025-04,2329.66,1
100763,2025-10,2699.78,1
100035,2025-08,3162.00,2
101433,2025-07,12092.21,3
101312,2025-05,10829.35,1
101402,2025-12,4044.52,1
101347,2025-07,5416.01,1
100328,2025-01,4593.66,1
100705,2025-07,653.16,1
100220,2025-08,786.16,1
101861,2025-03,482.69,1
101962,2025-07,836.57,1
100995,2025-01,8446.52,1
101021,2025-03,8049.44,1
100148,2025-06,304.74,1
100405,2025-09,3308.36,1
101697,2024-12,10860.20,1
101016,2025-10,17231.23,1
101152,2025-12,1072.34,1
101507,2025-06,2707.32,1
100107,2025-02,5518.74,1
100388,2024-12,66.29,1
100424,2025-04,4618.63,1
100446,2025-09,4623.26,4
100917,2025-02,6215.87,1
101091,2025-11,4123.80,1
101967,2025-10,2134.11,1
101089,2025-05,7921.55,2
101999,2025-01,4983.03,1
101588,2025-08,1199.08,1
101527,2025-06,6018.57,1
100718,2025-12,6098.07,1
101855,2025-02,830.16,1
100727,2025-04,488.79,1
100579,2025-07,4087.52,1
100446,2025-01,210.60,1
101597,2025-09,978.93,1
100209,2025-07,8378.14,1
101964,2025-01,70.72,1
101587,2025-11,2062.74,1
101651,2025-04,5403.75,1
101481,2025-08,4655.72,1
101918,2025-04,7674.66,1
100576,2024-12,122.40,1
101665,2025-05,368.28,1
100688,2025-02,4684.29,1
100789,2025-06,4898.94,1
101948,2025-01,4586.25,1
100162,2025-08,11513.65,2
101355,2025-07,10302.61,1
100349,2025-02,7325.32,2
100669,2025-11,5890.64,2
101491,2025-12,3484.32,1
101841,2025-10,10196.42,1
100357,2025-11,2651.14,2
101990,2025-10,3372.64,1
100443,2025-06,788.94,1
101053,2025-08,5697.14,2
100688,2025-03,3682.64,1
100990,2025-04,5352.44,1
101873,2025-11,2236.87,1
101194,2025-04,7409.48,1
101153,2025-10,2377.91,1
101376,2025-10,5580.79,1
101226,2025-05,181.27,1
101249,2025-05,14098.08,2
101103,2025-08,1454.65,1
101058,2025-01,4048.20,1
100563,2025-04,516.01,1
100160,2025-07,6057.86,1
101619,2025-01,2971.14,1
100839,2025-10,1390.87,1
100537,2025-02,3433.65,1
100224,2025-11,10672.19,2
101828,2025-05,4961.11,1
101437,2025-01,7269.37,1
100094,2025-04,1835.26,1
101802,2025-05,3574.64,1
100948,2025-08,249.38,1
100065,2025-01,5393.48,1
101982,2025-05,6682.93,1
101233,2025-01,2371.30,1
101497,2025-03,93.24,1
100664,2025-11,12729.01,1
100683,2025-05,4085.43,2
100909,2025-11,3675.74,1
100836,2025-07,777.89,1
100570,2025-11,1235.04,1
100695,2025-08,2317.70,1
101513,2025-08,6787.40,1
100179,2025-10,376.37,1
100833,2025-02,5304.86,1
101859,2025-11,3030.85,1
101547,2025-10,2423.67,1
101482,2025-08,7322.79,1
101091,2025-05,439.95,1
101962,2025-01,16392.53,1
101498,2025-11,8361.50,2
101038,2025-02,2624.79,1
100981,2025-04,1718.16,1
100773,2024-12,4723.08,1
101312,2025-03,3282.34,1
101948,2025-04,20840.93,2
101556,2024-12,659.82,1
101915,2025-01,521.13,1
100693,2025-08,859.44,1
101719,2025-11,1392.96,1
101684,2025-07,6010.46,1
100611,2025-07,5318.05,2
101590,2025-08,2816.38,1
101721,2025-10,585.42,1
101855,2024-12,1185.42,1
101621,2025-11,1228.03,1
101197,2025-12,3422.00,1
101557,2025-09,5437.36,1
101532,2025-12,19587.22,1
100243,2025-05,352.84,1
100059,2025-09,9770.02,1
100103,2025-09,2885.59,1
101326,2025-04,1172.07,1
101694,2025-01,820.78,1
101041,2025-12,11453.72,2
101557,2025-06,18084.33,2
101573,2025-02,2298.98,2
101304,2025-08,5167.41,2
101311,2025-04,8419.74,1
101548,2024-12,30.64,1
101497,2025-08,2547.17,1
100266,2025-02,2956.29,1
100780,2025-03,1514.57,1
100945,2025-12,7395.59,2
101380,2025-09,812.14,1
101829,2024-12,12433.86,1
101050,2025-09,5441.47,1
100547,2025-12,2174.50,1
100159,2025-09,1797.84,1
100936,2025-12,4252.14,1
100542,2025-01,3498.46,1
100126,2025-08,2223.50,1
101797,2025-06,2850.87,1
101008,2025-11,199.46,1
100947,2025-06,12262.81,2
100209,2025-06,2194.85,1
100030,2025-05,1870.16,1
101864,2025-04,3931.94,1
100301,2024-12,4766.15,2
100962,2025-06,12561.30,2
100864,2025-12,1952.96,1
101754,2025-12,9346.98,1
100764,2025-05,1107.57,1
100682,2025-03,2193.09,1
100939,2024-12,2841.18,1
100008,2025-07,1153.15,1
101028,2025-07,1393.63,1
100846,2025-09,2479.72,1
101137,2025-02,791.87,1
100776,2025-08,472.59,1
100684,2025-04,6498.22,1
101228,2025-04,9411.80,1
100969,2025-12,380.53,1
101705,2025-06,6650.84,1
100102,2025-11,2882.46,1
101083,2025-10,16104.71,3
101022,2025-05,4839.92,2
101700,2025-03,15759.98,1
100678,2025-10,2640.34,1
100595,2025-08,189.58,1
101993,2025-12,1726.50,1
100201,2025-11,8933.35,1
101625,2025-06,1510.31,1
100088,2025-07,5085.19,1
100436,2025-01,13295.34,1
101996,2025-01,2251.08,1
101723,2025-06,43.80,1
100187,2025-07,2212.87,1
101797,2025-09,2692.20,1
100651,2025-03,6144.98,1
101554,2025-02,1021.11,1
101503,2025-10,220.42,1
100229,2025-01,2407.93,1
100054,2025-08,1073.51,2
100270,2025-12,576.93,1
101983,2025-01,1526.48,1
101123,2025-08,2181.95,1
101934,2025-11,5214.68,1
101322,2025-06,8958.68,1
100969,2025-03,6834.23,1
101377,2025-08,67.22,1
101651,2025-11,944.86,1
100329,2025-05,2519.12,2
100115,2025-10,961.27,1
100562,2025-02,1052.66,1
101595,2025-10,7068.58,1
101794,2025-05,2812.97,1
100359,2025-11,74.07,1
101028,2025-02,6025.13,1
100027,2025-05,2813.99,1
101789,2025-10,3454.81,1
101387,2024-12,237.65,1
101991,2025-06,2628.38,1
100868,2025-09,4702.62,2
101735,2025-01,265.48,1
101294,2025-07,894.69,1
101874,2025-05,226.59,1
101327,2025-12,586.88,1
101406,2025-07,7625.21,1
100027,2025-10,5061.03,1
101542,2025-02,1125.66,1
101105,2025-10,1235.04,1
101111,2025-07,800.90,1
101413,2025-05,10139.55,3
101721,2024-12,3423.69,1
101778,2025-04,2003.35,1
100579,2025-06,1047.99,1
101846,2025-10,2567.10,1
100450,2025-01,4221.19,1
100432,2025-03,995.09,1
100373,2025-03,3284.61,1
100217,2025-01,662.00,1
101131,2025-09,12530.91,2
101842,2025-10,5641.02,1
101573,2025-07,4676.03,1
101930,2025-11,5268.17,1
100947,2025-05,1932.37,2
100348,2025-02,1392.61,1
100787,2025-10,2709.37,1
101545,2025-03,1143.25,1
100025,2025-03,419.74,1
101071,2025-11,2163.93,1
100858,2025-01,7075.00,2
100369,2025-09,6329.92,2
101635,2025-11,2809.71,1
101210,2025-12,4818.85,1
101547,2025-01,5114.89,2
101914,2025-04,233.94,1
100278,2025-03,7458.03,1
100340,2025-08,3614.21,1
101351,2025-05,3301.30,1
101657,2025-07,99.89,1
100606,2025-03,14857.73,1
101048,2025-05,5772.02,1
100528,2025-11,8629.48,1
100955,2025-12,7409.46,1
100322,2025-05,207.29,1
100312,2025-01,5941.02,1
100583,2025-01,2849.45,1
101293,2025-07,1739.96,1
100655,2025-11,4953.33,1
100785,2024-12,4117.34,1
100101,2025-10,3061.99,2
101555,2025-02,1961.48,1
101652,2025-06,355.46,1
101709,2025-01,433.34,1
101027,2025-05,2299.53,1
101502,2025-10,1307.46,1
101649,2024-12,399.97,1
101937,2025-09,356.91,1
100299,2025-09,4935.80,1
100117,2025-10,28.96,1
100511,2025-03,170.43,1
101809,2025-09,12282.58,2
101198,2025-11,21399.63,1
100158,2025-12,343.16,1
101407,2025-08,533.61,2
101250,2025-09,909.19,1
101061,2025-11,2968.54,1
100462,2025-10,12705.14,1
101454,2025-03,7676.92,1
101671,2025-11,1571.39,1
100103,2025-07,1356.50,1
101216,2025-10,4472.33,1
100249,2025-11,2299.97,1
101036,2025-07,1270.43,1
100566,2025-05,3324.15,1
101879,2025-05,2857.10,1
100596,2025-04,1951.29,1
100554,2025-11,1160.58,1
100070,2025-10,9866.80,1
100955,2025-03,4490.92,1
101594,2025-11,4445.42,2
100972,2025-10,1820.01,1
101067,2025-03,1427.56,1
101295,2025-01,6892.49,1
101925,2025-07,2164.45,1
101037,2025-07,3075.11,1
100313,2025-10,1320.32,1
101763,2025-03,201.33,1
100484,2025-09,358.01,1
100168,2025-04,3076.39,1
100848,2025-01,262.06,1
100242,2025-05,6429.28,1
101693,2024-12,2518.80,1
101974,2025-11,511.03,1
101350,2025-09,2517.91,1
100529,2025-06,981.67,1
101618,2025-11,8927.09,1
100846,2025-02,2418.67,1
101766,2025-04,13425.72,1
101003,2025-04,4637.00,1
100341,2025-05,5825.46,1
101788,2025-09,1723.61,1
101577,2025-08,4095.71,1
101272,2025-05,1829.38,1
100759,2025-06,10407.65,1
101403,2025-11,3446.96,1
100797,2025-09,7036.30,1
100531,2025-07,1804.43,1
101917,2025-08,10751.70,1
100863,2025-10,278.99,1
101404,2025-08,3094.45,1
100041,2025-09,5258.12,1
101368,2025-05,788.92,1
100598,2025-03,208.60,1
101284,2025-09,291.45,1
100305,2025-03,3564.45,2
100808,2025-10,883.88,1
100861,2025-11,887.11,1
101263,2025-09,2147.08,1
100678,2025-11,310.66,1
101336,2025-12,18913.36,1
100440,2025-04,1866.42,2
100932,2025-11,4120.71,1
100132,2025-10,740.82,1
100718,2025-09,6420.10,1
100050,2024-12,3311.51,1
100617,2025-06,6018.47,1
101736,2025-07,602.92,1
100522,2025-03,1328.25,1
101789,2025-11,2592.64,1
100507,2025-08,417.90,1
101685,2025-05,2278.61,1
100353,2025-07,2062.77,1
100866,2025-04,923.53,1
101418,2025-10,5841.56,2
100955,2025-06,3251.99,1
100095,2025-03,5007.18,2
101678,2025-12,701.98,1
100677,2025-08,5418.64,1
100512,2025-05,4218.33,1
100855,2025-07,4389.76,1
101962,2025-06,8018.83,1
101511,2024-12,687.17,1
101677,2025-05,321.06,1
100897,2025-12,4528.99,1
101084,2025-04,258.32,1
101439,2025-02,4240.04,1
101007,2025-04,1155.37,1
101317,2025-07,2918.74,1
100301,2025-11,1622.11,1
101193,2025-01,384.70,1
