customer_id,age,gender,city,account_tenure_months,credit_limit,credit_score,utilization_ratio,total_transactions,total_spend,avg_transaction_value,max_transaction_value,total_repayments,total_repaid,avg_payment_delay,max_payment_delay
101493,57,Female,Chennai,64,75000.00,492,0.89,4,21832.19,5458.047500,9955.01,0,NULL,NULL,NULL
101494,64,Female,Kolkata,36,300000.00,884,0.59,5,56141.94,3742.796000,7368.52,3,108043.50,16.6667,30
101495,69,Male,Bengaluru,9,150000.00,714,0.29,5,39201.86,3920.186000,6295.04,2,101515.20,0.0000,0
101496,37,Female,Kolkata,42,200000.00,417,0.67,3,23828.26,3971.376667,6666.52,2,38540.34,7.5000,15
101497,30,Female,Delhi,22,75000.00,508,1.15,12,173337.68,3611.201667,9302.79,4,249166.92,8.7500,30
101498,69,Female,Pune,44,200000.00,NULL,0.73,6,42084.34,3507.028333,6259.02,2,78917.52,2.5000,5
101499,67,Female,Pune,53,50000.00,617,0.06,7,27002.13,3857.447143,11386.63,1,87665.83,10.0000,10
101500,32,Male,Mumbai,51,75000.00,419,0.12,4,21656.39,5414.097500,9660.52,1,20120.68,0.0000,0
101501,36,Female,Bengaluru,95,75000.00,824,1.19,8,83959.50,2098.987500,4438.85,5,249971.36,5.0000,10
101502,44,Female,Bengaluru,53,150000.00,880,0.13,6,43977.22,3664.768333,9466.11,2,179160.72,15.0000,30
101503,39,Male,Pune,44,300000.00,388,0.10,5,16294.21,3258.842000,10081.59,1,78319.45,0.0000,0
101504,28,Male,Pune,110,200000.00,811,0.46,7,82503.88,5893.134286,10268.20,2,148554.77,10.0000,15
101505,51,Female,Hyderabad,9,75000.00,346,1.16,10,188815.04,4720.376000,7787.07,4,193921.20,3.7500,15
101506,41,Female,Hyderabad,35,75000.00,821,0.42,8,89012.22,3708.842500,9193.14,3,190105.76,8.3333,15
101507,37,Female,Hyderabad,35,150000.00,583,0.52,1,5414.64,2707.320000,2707.32,2,11231.21,2.5000,5
101508,43,Female,Bengaluru,27,150000.00,676,0.78,7,14492.64,2070.377143,7482.87,1,113389.71,10.0000,10
101509,57,Male,Mumbai,80,300000.00,433,0.08,3,88645.55,5909.703333,6792.74,5,182212.65,2.0000,10
101510,36,Male,Chennai,71,200000.00,547,1.08,9,29625.72,1645.873333,7371.46,2,293180.22,15.0000,30
101511,26,Male,Hyderabad,113,50000.00,617,0.65,5,32275.80,6455.160000,16908.75,1,55610.60,0.0000,0
101512,28,Female,Mumbai,17,300000.00,735,0.59,4,28574.88,1785.930000,4160.41,4,214287.96,13.7500,30
101513,45,Female,Kolkata,99,50000.00,475,1.04,4,58895.05,2944.752500,6787.40,5,209295.84,11.0000,15
101514,38,Female,Delhi,41,100000.00,885,1.15,5,39953.72,3995.372000,6967.33,2,76114.70,0.0000,0
101515,45,Female,Hyderabad,23,75000.00,650,0.54,7,102133.26,4863.488571,17665.53,3,74951.73,3.3333,10
101516,32,Male,Kolkata,95,200000.00,442,0.25,11,82662.99,2504.939091,5512.82,3,344514.06,3.3333,5
101517,35,Male,Chennai,58,300000.00,NULL,0.99,6,58600.29,3255.571667,8556.25,3,251855.88,10.0000,30
101518,46,Female,Delhi,76,75000.00,668,0.51,6,15922.95,2653.825000,7838.81,1,37296.96,15.0000,15
101519,61,Male,Delhi,6,200000.00,800,1.13,5,33222.75,2214.850000,2839.59,3,174599.50,15.0000,30
101520,65,Female,Chennai,63,200000.00,669,1.14,5,43560.00,1742.400000,5630.80,5,285181.50,13.0000,30
101521,46,Female,Hyderabad,95,200000.00,878,0.18,7,84033.84,3001.208571,8748.92,4,260361.78,11.2500,30
101522,67,Male,Bengaluru,92,75000.00,681,1.15,8,105055.80,4377.325000,9024.45,3,168518.16,3.3333,10
101523,52,Female,Chennai,95,300000.00,385,0.47,10,67014.64,3350.732000,9679.23,2,152561.90,0.0000,0
101524,30,Female,Chennai,114,150000.00,759,0.79,5,207605.92,5190.148000,16393.29,8,430965.50,12.5000,30
101525,36,Male,Chennai,11,75000.00,624,0.09,7,54949.41,2616.638571,9753.91,3,199459.26,8.3333,15
101526,27,Female,Delhi,75,200000.00,821,1.07,9,77660.91,2876.330000,13973.74,3,259677.00,25.0000,30
101527,37,Female,Mumbai,49,300000.00,NULL,0.79,4,53992.64,3374.540000,6018.57,4,120827.72,11.2500,30
101528,43,Male,Kolkata,77,100000.00,NULL,0.79,5,50197.70,5019.770000,11655.75,2,86959.55,2.5000,5
101529,46,Female,Bengaluru,29,50000.00,654,1.09,7,39540.38,2824.312857,5201.58,2,247358.23,17.5000,30
101530,41,Male,Hyderabad,91,200000.00,587,0.63,2,2985.46,746.365000,792.47,2,8954.78,5.0000,10
101531,42,Female,Hyderabad,24,100000.00,758,0.52,4,104744.85,5237.242500,15241.84,5,269970.32,5.0000,15
101532,27,Male,Kolkata,106,150000.00,835,1.05,9,121422.96,4497.146667,19587.22,3,230335.83,5.0000,10
101533,34,Male,Mumbai,23,200000.00,590,0.90,8,23149.06,2893.632500,6161.02,1,117131.28,0.0000,0
101534,35,Male,Chennai,100,100000.00,467,1.14,4,65092.44,4068.277500,8069.65,4,206207.68,15.0000,30
101535,27,Female,Bengaluru,106,200000.00,727,1.13,4,45623.20,2851.450000,7734.63,4,141574.08,5.0000,10
101536,29,Male,Hyderabad,35,75000.00,789,0.49,6,26009.37,1444.965000,4420.79,3,213273.84,13.3333,30
101537,68,Male,Kolkata,47,300000.00,654,0.56,6,78842.84,3285.118333,10698.85,4,208129.44,25.0000,30
101538,28,Male,Pune,38,100000.00,495,0.34,4,5062.22,1265.555000,2385.28,1,23494.24,15.0000,15
101539,43,Male,Kolkata,79,300000.00,844,0.81,11,111284.00,2529.181818,6845.12,4,344563.23,7.5000,30
101540,49,Male,Hyderabad,106,75000.00,310,0.47,3,4226.12,1408.706667,3596.93,0,NULL,NULL,NULL
101541,38,Female,Chennai,17,75000.00,881,0.95,3,4313.90,718.983333,1193.96,2,73928.43,7.5000,15
101542,51,Female,Pune,99,300000.00,555,0.19,10,89470.20,2982.340000,6712.55,3,513706.50,5.0000,10
101543,50,Female,Mumbai,32,100000.00,695,0.18,7,59280.70,4234.335714,6325.18,2,148909.11,5.0000,10
101544,59,Female,Bengaluru,44,300000.00,708,0.29,2,16789.92,2098.740000,4045.47,4,70169.06,2.5000,10
101545,55,Female,Mumbai,14,300000.00,661,0.15,5,9270.37,1854.074000,3409.49,1,58223.10,15.0000,15
101546,38,Female,Mumbai,26,50000.00,558,0.76,3,30239.12,2519.926667,5654.25,4,157594.68,12.5000,30
101547,62,Female,Kolkata,81,100000.00,302,0.22,7,84849.20,3030.328571,10211.93,4,387615.34,15.0000,30
101548,59,Male,Bengaluru,34,50000.00,383,0.23,9,77646.72,2875.804444,7136.84,3,267655.95,0.0000,0
101549,37,Female,Bengaluru,38,200000.00,455,0.07,6,10988.69,1831.448333,4087.31,1,9011.94,10.0000,10
101550,34,Male,Hyderabad,112,300000.00,475,0.95,8,120515.10,3012.877500,6199.33,5,510528.32,3.0000,10
101551,51,Male,Hyderabad,67,200000.00,771,0.98,5,86032.80,5735.520000,13048.03,3,65343.70,6.6667,15
101552,44,Female,Bengaluru,20,100000.00,NULL,0.24,4,22532.88,1408.305000,2546.37,4,149905.52,13.7500,30
101553,55,Male,Pune,7,300000.00,433,0.90,1,1143.25,1143.250000,1143.25,1,1713.18,10.0000,10
101554,64,Male,Delhi,57,200000.00,679,0.55,5,12799.41,2559.882000,4657.22,1,67612.50,0.0000,0
101555,65,Male,Hyderabad,108,150000.00,576,0.33,9,68484.06,3804.670000,13324.27,2,230964.84,15.0000,30
101556,54,Male,Delhi,49,75000.00,535,0.76,9,165704.46,3068.601111,7214.17,6,479775.78,10.0000,30
101557,23,Female,Kolkata,59,300000.00,312,0.26,6,106290.63,5905.035000,17286.45,3,199974.42,3.3333,10
101558,57,Female,Pune,23,75000.00,641,0.92,5,68069.40,1944.840000,6659.47,7,408564.95,10.0000,30
101559,63,Female,Bengaluru,8,50000.00,334,0.10,3,49964.60,4163.716667,7243.37,4,61062.66,2.5000,10
101560,60,Female,Pune,12,200000.00,858,1.15,12,98127.90,4088.662500,11082.21,2,222149.16,2.5000,5
101561,46,Female,Hyderabad,48,50000.00,513,0.13,5,107024.20,4280.968000,8409.86,5,306996.90,3.0000,10
101562,43,Female,Mumbai,87,300000.00,NULL,0.72,5,77074.30,3082.972000,8522.53,5,253510.55,11.0000,30
101563,64,Female,Kolkata,113,75000.00,704,1.09,4,46739.73,3894.977500,6319.60,3,101206.08,5.0000,10
101564,59,Female,Bengaluru,43,75000.00,793,0.06,6,57969.04,2415.376667,6379.43,4,311293.14,3.7500,15
101565,35,Female,Chennai,42,200000.00,458,0.62,8,27582.67,3447.833750,8000.01,0,NULL,NULL,NULL
101566,69,Female,Kolkata,63,300000.00,409,0.45,5,15997.38,1599.738000,3215.97,2,115614.55,5.0000,10
101567,24,Male,Delhi,38,150000.00,848,0.72,7,56640.98,4045.784286,10241.84,2,181354.04,5.0000,10
101568,49,Female,Pune,113,150000.00,NULL,0.31,8,74355.66,3098.152500,7344.31,3,243397.92,1.6667,5
101569,42,Male,Bengaluru,64,200000.00,646,0.12,6,17684.77,2947.461667,5213.71,0,NULL,NULL,NULL
101570,45,Male,Kolkata,100,300000.00,NULL,0.77,7,52788.69,2513.747143,6020.60,3,325068.38,6.6667,10
101571,33,Male,Pune,16,200000.00,778,0.53,9,143873.08,3996.474444,15690.20,4,509620.95,6.2500,15
101572,38,Male,Bengaluru,73,300000.00,410,0.77,10,84292.35,2809.745000,4861.36,3,267871.20,5.0000,15
101573,53,Female,Hyderabad,87,50000.00,730,0.29,10,81174.72,4058.736000,12156.46,2,155347.40,7.5000,15
101574,36,Male,Kolkata,73,200000.00,841,0.44,1,16695.66,8347.830000,8347.83,2,18531.67,0.0000,0
101575,65,Female,Hyderabad,118,300000.00,414,0.70,4,90117.56,5632.347500,10734.97,4,230869.44,2.5000,10
101576,62,Female,Kolkata,103,150000.00,389,0.73,9,65682.08,3649.004444,9249.43,2,173531.34,5.0000,10
101577,64,Male,Hyderabad,98,300000.00,511,0.48,10,123580.08,3089.502000,10068.39,4,385894.90,7.5000,10
101578,22,Female,Pune,93,300000.00,849,0.37,4,49228.00,2461.400000,5501.65,5,226232.52,5.0000,15
101579,55,Male,Chennai,27,200000.00,894,0.36,5,27194.98,2719.498000,5605.15,2,61783.50,0.0000,0
101580,62,Male,Kolkata,71,50000.00,838,0.25,5,10247.50,2049.500000,4193.85,1,85803.75,0.0000,0
101581,54,Female,Kolkata,49,50000.00,659,0.42,9,29405.00,3267.222222,12720.54,0,NULL,NULL,NULL
101582,50,Female,Hyderabad,11,50000.00,785,0.28,5,26097.09,1739.806000,3910.24,3,154929.10,10.0000,15
101583,33,Male,Bengaluru,47,50000.00,671,0.78,3,16856.58,5618.860000,10718.56,0,NULL,NULL,NULL
101584,33,Female,Kolkata,30,100000.00,514,0.70,7,35974.04,2569.574286,6930.54,2,20467.02,5.0000,10
101585,38,Female,Hyderabad,62,200000.00,314,0.49,8,59763.24,3735.202500,7092.25,2,166243.04,7.5000,10
101586,52,Female,Mumbai,90,75000.00,558,0.42,4,48135.30,4011.275000,7907.06,3,44064.36,13.3333,30
101587,52,Male,Hyderabad,60,200000.00,762,0.32,3,10364.95,3454.983333,5732.82,1,10298.31,10.0000,10
101588,55,Male,Pune,21,100000.00,419,0.67,9,76092.74,4227.374444,15436.24,2,306626.67,10.0000,15
101589,59,Female,Chennai,100,50000.00,427,1.11,7,33745.03,4820.718571,9131.88,1,63558.53,30.0000,30
101590,66,Female,Mumbai,19,100000.00,822,0.84,4,23135.52,1927.960000,4679.12,3,66633.52,0.0000,0
101591,49,Female,Pune,44,150000.00,624,0.91,8,41061.20,2566.325000,8428.57,2,118392.00,30.0000,30
101592,69,Female,Pune,33,150000.00,619,1.01,2,14080.60,1760.075000,2214.06,4,96007.58,13.7500,30
101593,49,Female,Pune,101,200000.00,805,0.45,5,78094.28,3904.714000,8997.26,4,190251.60,15.0000,30
101594,64,Male,Bengaluru,97,200000.00,825,0.12,10,118995.54,1983.259000,7398.08,6,557985.30,4.1667,15
101595,36,Female,Pune,56,75000.00,349,0.77,5,16837.09,3367.418000,7068.58,0,NULL,NULL,NULL
101596,64,Male,Bengaluru,54,75000.00,883,0.27,9,55571.34,3087.296667,14671.38,2,295807.68,30.0000,30
101597,67,Female,Pune,14,150000.00,368,0.70,7,78392.13,3732.958571,9713.07,3,202918.59,6.6667,15
101598,30,Male,Delhi,63,50000.00,690,0.90,5,109632.00,2740.800000,6399.74,8,416267.50,11.8750,30
101599,50,Female,Mumbai,50,100000.00,682,0.95,6,81547.76,3397.823333,8056.79,4,268526.52,2.5000,10
101600,45,Male,Delhi,27,75000.00,315,0.40,9,25841.36,2871.262222,7229.59,1,26957.07,0.0000,0
101601,59,Female,Pune,37,300000.00,738,0.64,7,30810.71,4401.530000,11117.58,1,7430.99,0.0000,0
101602,40,Male,Mumbai,74,75000.00,867,0.76,8,32673.27,4084.158750,8359.26,0,NULL,NULL,NULL
101603,25,Male,Mumbai,92,50000.00,431,0.99,4,27766.20,2313.850000,4095.83,3,89998.76,15.0000,30
101604,21,Male,Kolkata,74,50000.00,859,0.93,10,24716.47,2471.647000,8465.90,0,NULL,NULL,NULL
101605,50,Male,Chennai,47,200000.00,547,1.19,10,15453.75,1545.375000,4577.76,1,108367.80,0.0000,0
101606,69,Male,Delhi,58,100000.00,572,0.06,8,93919.70,5869.981250,10754.41,2,167794.96,7.5000,15
101607,23,Male,Chennai,101,50000.00,648,0.55,7,47924.64,2282.125714,4252.17,3,240991.03,5.0000,10
101608,65,Female,Mumbai,64,75000.00,783,0.34,9,26843.58,2982.620000,8626.72,0,NULL,NULL,NULL
101609,34,Male,Bengaluru,79,75000.00,849,0.19,1,8697.20,8697.200000,8697.20,1,14764.65,30.0000,30
101610,50,Female,Mumbai,44,150000.00,656,1.10,2,8145.52,4072.760000,5227.26,1,32660.42,30.0000,30
101611,24,Female,Chennai,20,50000.00,617,1.20,4,27345.52,3418.190000,8656.93,2,60042.32,15.0000,15
101612,38,Female,Delhi,76,300000.00,347,0.26,9,40324.39,4480.487778,20473.66,0,NULL,NULL,NULL
101613,57,Female,Pune,34,200000.00,309,0.09,6,215980.15,7199.338333,19084.97,5,344404.44,6.0000,30
101614,45,Female,Kolkata,116,100000.00,532,0.37,6,151415.82,4205.995000,8901.14,6,404825.22,13.3333,30
101615,68,Male,Kolkata,8,300000.00,335,1.01,7,10465.38,1495.054286,5209.13,1,105235.97,5.0000,5
101616,21,Male,Kolkata,88,200000.00,712,0.39,7,117171.00,3347.742857,8394.53,5,239508.22,20.0000,30
101617,66,Male,Pune,15,75000.00,761,0.12,6,67989.40,2832.891667,7590.11,4,244873.08,2.5000,5
101618,35,Female,Kolkata,97,300000.00,303,0.11,7,206901.96,7389.355714,14661.35,4,281654.45,13.7500,30
101619,29,Male,Delhi,34,200000.00,343,0.54,7,19992.60,2856.085714,7395.18,1,52119.34,5.0000,5
101620,35,Male,Pune,84,75000.00,867,1.12,5,28445.83,5689.166000,15485.73,0,NULL,NULL,NULL
101621,69,Male,Kolkata,40,75000.00,853,0.38,12,68704.74,2862.697500,6168.95,2,234249.24,30.0000,30
101622,44,Male,Pune,11,75000.00,554,0.54,8,60536.04,2522.335000,4585.05,3,212758.08,8.3333,15
101623,24,Male,Chennai,17,75000.00,413,0.17,10,92387.66,4619.383000,10895.36,2,226212.10,0.0000,0
101624,32,Female,Delhi,116,75000.00,696,0.62,8,18325.29,2290.661250,4896.52,1,122332.48,5.0000,5
101625,57,Male,Hyderabad,43,150000.00,NULL,0.85,6,21794.47,3632.411667,7230.56,1,79546.32,0.0000,0
101626,57,Female,Bengaluru,82,300000.00,554,0.36,7,101670.99,4841.475714,16473.30,3,223468.21,10.0000,30
101627,63,Female,Kolkata,98,200000.00,765,0.39,11,109053.84,3304.661818,11236.11,3,379112.25,3.3333,10
101628,26,Female,Bengaluru,24,150000.00,576,1.02,7,27576.56,1969.754286,2426.55,2,198116.38,7.5000,15
101629,59,Female,Pune,72,150000.00,763,0.06,6,40398.37,6733.061667,25413.87,1,93163.92,0.0000,0
101630,66,Female,Bengaluru,13,50000.00,801,0.78,7,42680.92,3048.637143,8884.96,2,103953.43,2.5000,5
101631,44,Male,Delhi,13,50000.00,740,0.50,5,72601.11,4840.074000,8912.80,3,138591.60,10.0000,15
101632,31,Male,Delhi,89,50000.00,368,0.39,10,34948.52,1747.426000,4028.49,2,85884.10,2.5000,5
101633,33,Male,Mumbai,52,100000.00,808,0.81,7,89366.34,4255.540000,14265.90,3,258461.91,8.3333,10
101634,54,Female,Kolkata,9,50000.00,625,1.01,5,29561.00,5912.200000,10457.25,1,73463.70,0.0000,0
101635,45,Male,Mumbai,56,200000.00,366,0.69,3,32426.95,2161.796667,2809.71,5,134152.14,17.0000,30
101636,27,Male,Bengaluru,90,150000.00,603,0.09,3,19608.12,2178.680000,3735.36,3,88935.96,8.3333,15
101637,24,Female,Hyderabad,72,200000.00,783,0.58,8,48700.98,3043.811250,5425.02,2,231462.24,22.5000,30
101638,28,Female,Mumbai,50,300000.00,847,0.58,7,28740.02,2052.858571,5308.63,2,147292.81,5.0000,10
101639,40,Female,Mumbai,13,50000.00,716,0.68,4,42781.75,2139.087500,4696.98,5,184830.08,0.0000,0
101640,49,Female,Delhi,92,100000.00,458,0.82,7,15124.25,2160.607143,7101.50,0,NULL,NULL,NULL
101641,65,Male,Hyderabad,21,300000.00,448,0.07,7,109872.00,5232.000000,20230.07,3,222360.25,5.0000,15
101642,66,Female,Pune,82,100000.00,326,0.63,2,8163.05,4081.525000,6738.36,0,NULL,NULL,NULL
101643,30,Female,Bengaluru,72,300000.00,883,0.73,5,23032.98,2303.298000,5050.54,2,121489.35,2.5000,5
101644,63,Male,Mumbai,117,150000.00,547,0.44,1,2629.32,876.440000,876.44,3,22067.06,10.0000,15
101645,54,Male,Hyderabad,14,200000.00,400,0.82,4,18479.14,2309.892500,6618.09,2,52174.68,0.0000,0
101646,46,Female,Kolkata,65,75000.00,395,0.31,3,18759.66,3126.610000,6415.51,2,66555.75,12.5000,15
101647,61,Male,Hyderabad,83,200000.00,683,0.41,9,24796.67,2755.185556,5391.49,1,16940.52,10.0000,10
101648,69,Female,Bengaluru,82,50000.00,581,1.16,10,38352.83,3835.283000,7640.41,0,NULL,NULL,NULL
101649,23,Female,Hyderabad,76,75000.00,621,0.45,3,2215.50,738.500000,1214.21,0,NULL,NULL,NULL
101650,26,Male,Hyderabad,20,100000.00,NULL,0.45,2,5818.95,2909.475000,4767.14,1,35328.50,0.0000,0
101651,25,Male,Hyderabad,76,150000.00,577,0.74,5,32092.47,2139.498000,5403.75,3,192135.85,5.0000,10
101652,25,Female,Kolkata,107,150000.00,828,1.17,6,16465.50,2744.250000,9073.51,1,74199.36,10.0000,10
101653,67,Female,Mumbai,103,100000.00,562,1.18,2,9547.30,4773.650000,5193.72,1,28376.24,0.0000,0
101654,43,Female,Bengaluru,46,50000.00,879,0.72,8,13114.76,1639.345000,3449.13,0,NULL,NULL,NULL
101655,69,Male,Kolkata,27,100000.00,592,0.05,3,51216.51,5690.723333,9439.66,3,87915.84,10.0000,30
101656,29,Female,Hyderabad,29,300000.00,593,1.09,6,35320.16,2943.346667,8613.33,2,151652.10,2.5000,5
101657,55,Female,Hyderabad,118,50000.00,694,0.71,7,24732.67,3533.238571,7228.64,1,121170.42,0.0000,0
101658,40,Female,Mumbai,106,75000.00,812,0.47,6,54656.00,4554.666667,11048.10,2,107211.18,0.0000,0
101659,69,Female,Bengaluru,49,100000.00,479,1.00,4,5955.53,1488.882500,2923.98,0,NULL,NULL,NULL
101660,62,Female,Delhi,6,50000.00,534,0.51,9,36798.56,4088.728889,12219.87,1,145976.85,15.0000,15
101661,55,Male,Kolkata,15,75000.00,636,0.09,6,64696.74,3594.263333,13079.29,3,186393.36,25.0000,30
101662,38,Female,Mumbai,112,100000.00,307,0.99,3,19498.36,3249.726667,4235.23,2,76946.64,10.0000,15
101663,37,Female,Bengaluru,85,150000.00,742,0.68,9,18791.69,2087.965556,3908.80,0,NULL,NULL,NULL
101664,44,Female,Kolkata,115,100000.00,838,0.44,4,18290.31,1524.192500,2650.95,3,95413.40,6.6667,10
101665,23,Female,Hyderabad,77,200000.00,390,0.34,6,6884.54,1147.423333,2269.66,1,46162.92,0.0000,0
101666,52,Male,Bengaluru,61,100000.00,571,0.73,3,6264.29,2088.096667,3164.00,1,3407.13,0.0000,0
101667,55,Male,Bengaluru,118,200000.00,304,0.29,7,53209.60,1900.342857,5084.62,4,155127.56,8.7500,15
101668,58,Male,Pune,94,75000.00,893,0.42,5,52541.61,3502.774000,7208.88,3,203633.20,3.3333,10
101669,33,Female,Bengaluru,55,100000.00,518,0.78,8,103393.08,6462.067500,17369.19,2,151652.88,12.5000,15
101670,67,Female,Delhi,17,75000.00,417,1.06,11,127772.19,3871.884545,10126.63,3,251863.92,1.6667,5
101671,45,Male,Bengaluru,94,75000.00,892,0.66,7,69348.60,3302.314286,8003.19,3,139715.10,0.0000,0
101672,29,Male,Delhi,86,50000.00,881,0.92,10,59332.18,2966.609000,8467.48,2,371633.90,5.0000,10
101673,24,Male,Hyderabad,65,75000.00,414,0.93,7,65273.60,4662.400000,8372.79,2,137840.71,15.0000,15
101674,34,Female,Delhi,31,75000.00,562,0.81,9,71829.52,3990.528889,11670.42,2,136005.30,0.0000,0
101675,57,Female,Kolkata,115,100000.00,605,0.33,4,29370.28,3671.285000,7605.89,2,65396.56,2.5000,5
101676,54,Male,Hyderabad,117,100000.00,721,1.05,8,182380.02,3799.583750,17042.24,6,261960.24,5.8333,15
101677,31,Male,Hyderabad,83,150000.00,506,0.55,4,4123.33,1030.832500,1903.12,1,32353.20,5.0000,5
101678,61,Male,Delhi,46,50000.00,602,0.10,7,18013.90,1286.707143,2443.81,2,172488.19,5.0000,10
101679,23,Female,Mumbai,41,75000.00,411,0.33,7,38122.78,2723.055714,9019.58,2,182102.97,7.5000,15
101680,48,Female,Chennai,28,50000.00,716,0.93,12,78932.52,3288.855000,7054.13,2,288573.60,2.5000,5
101681,49,Female,Bengaluru,48,200000.00,NULL,0.13,9,15024.55,1669.394444,5492.37,0,NULL,NULL,NULL
101682,29,Male,Pune,11,75000.00,584,0.22,7,58066.94,4147.638571,9718.46,2,135171.54,15.0000,30
101683,23,Male,Chennai,116,50000.00,484,0.85,6,83184.88,3466.036667,6062.89,4,354847.50,2.5000,10
101684,45,Female,Bengaluru,74,150000.00,520,1.08,1,12020.92,6010.460000,6010.46,2,21210.68,12.5000,15
101685,54,Male,Bengaluru,48,150000.00,743,0.78,8,123936.12,3873.003750,8127.55,4,392303.36,11.2500,30
101686,32,Female,Hyderabad,30,75000.00,416,0.31,11,48651.88,2211.449091,8021.76,2,87002.30,0.0000,0
101687,62,Male,Bengaluru,23,200000.00,369,0.11,6,68954.01,3830.778333,6988.00,3,197323.56,6.6667,15
101688,29,Male,Pune,67,150000.00,369,0.76,8,46302.58,2893.911250,13349.98,2,176326.88,15.0000,30
101689,35,Male,Bengaluru,18,150000.00,726,0.10,9,44387.60,4931.955556,8861.64,0,NULL,NULL,NULL
101690,60,Male,Delhi,48,200000.00,867,0.75,5,59465.37,3964.358000,8451.21,3,111566.95,10.0000,30
101691,45,Female,Chennai,83,50000.00,742,0.31,9,66743.90,3707.994444,10729.25,2,104917.05,2.5000,5
101692,25,Male,Delhi,33,150000.00,436,1.09,4,68649.76,4290.610000,9874.69,4,178336.08,2.5000,10
101693,31,Female,Pune,23,100000.00,803,0.60,10,66137.88,1653.447000,6372.45,4,429464.10,0.0000,0
101694,54,Female,Bengaluru,64,300000.00,430,0.31,11,89765.16,2720.156364,6575.13,3,275370.81,5.0000,15
101695,44,Female,Kolkata,65,300000.00,517,1.03,2,43133.25,4313.325000,4356.31,5,129330.00,9.0000,30
101696,35,Male,Pune,68,150000.00,470,0.34,5,21775.02,4355.004000,17338.83,1,42890.30,0.0000,0
101697,58,Female,Hyderabad,62,50000.00,774,0.40,4,45511.30,5688.912500,10860.20,2,22477.92,5.0000,10
101698,28,Female,Delhi,97,50000.00,428,1.01,4,84111.96,7009.330000,12913.35,3,153963.20,5.0000,15
101699,25,Female,Delhi,56,75000.00,356,0.41,7,103479.15,4927.578571,11925.52,3,205842.14,13.3333,30
101700,68,Male,Mumbai,61,100000.00,480,0.52,3,89947.44,7495.620000,15759.98,4,87762.09,8.7500,30
101701,46,Male,Bengaluru,32,50000.00,545,0.45,10,95082.34,4754.117000,15495.94,2,194331.60,5.0000,5
101702,38,Female,Hyderabad,37,200000.00,443,0.18,11,37238.82,3385.347273,11467.58,1,136177.47,0.0000,0
101703,26,Male,Kolkata,116,100000.00,350,0.09,5,778848.92,38942.446000,178055.40,4,227210.25,12.5000,30
101704,57,Female,Delhi,14,300000.00,NULL,0.88,4,7720.05,1930.012500,3784.41,1,28445.88,10.0000,10
101705,68,Female,Delhi,109,100000.00,758,0.79,5,31968.00,3196.800000,6650.84,2,118427.75,15.0000,30
101706,33,Male,Hyderabad,101,200000.00,NULL,0.37,6,67190.91,3732.828333,7704.98,3,299792.10,13.3333,30
101707,48,Female,Pune,89,150000.00,866,0.39,4,27621.20,6905.300000,11222.12,1,64086.16,0.0000,0
101708,25,Male,Pune,97,200000.00,556,1.14,4,39062.92,4882.865000,10935.23,2,34425.12,7.5000,15
101709,33,Male,Bengaluru,102,200000.00,455,1.19,5,5838.03,1167.606000,3113.25,0,NULL,NULL,NULL
101710,37,Female,Mumbai,73,150000.00,864,0.59,2,33133.86,5522.310000,9049.14,3,73969.74,13.3333,30
101711,60,Male,Delhi,51,150000.00,741,0.97,6,56132.98,4677.748333,10868.94,2,177892.38,15.0000,30
101712,65,Male,Mumbai,103,150000.00,324,0.90,5,21230.09,4246.018000,7185.65,1,74979.25,0.0000,0
101713,52,Female,Pune,117,150000.00,835,0.39,4,6351.37,1587.842500,3748.58,1,18064.84,15.0000,15
101714,49,Female,Pune,72,150000.00,359,0.12,5,21635.43,4327.086000,13580.06,1,81005.90,15.0000,15
101715,23,Male,Chennai,31,200000.00,766,0.21,9,82186.58,4565.921111,19528.64,2,135193.32,0.0000,0
101716,60,Male,Kolkata,13,75000.00,733,1.01,9,151222.80,4200.633333,15109.12,4,374182.38,2.5000,10
101717,54,Female,Bengaluru,11,75000.00,365,0.89,9,116934.15,2598.536667,7431.96,5,282319.92,16.0000,30
101718,60,Male,Chennai,85,50000.00,864,0.81,7,391581.05,7991.450000,18359.22,7,577280.69,3.5714,15
101719,47,Male,Kolkata,29,75000.00,405,0.20,3,38096.82,2116.490000,2867.41,6,210619.08,12.5000,30
101720,33,Male,Chennai,53,300000.00,NULL,0.79,8,114930.85,2873.271250,8411.49,5,315854.88,13.0000,30
101721,65,Male,Chennai,108,75000.00,850,0.94,7,25351.80,3621.685714,9504.35,1,31092.39,0.0000,0
101722,53,Male,Bengaluru,99,200000.00,467,1.04,9,55384.38,2051.273333,6281.40,3,238027.23,8.3333,15
101723,26,Male,Bengaluru,50,150000.00,341,0.07,4,35118.70,1755.935000,2798.50,5,188312.84,6.0000,30
101724,44,Male,Hyderabad,18,150000.00,403,0.84,11,274163.10,4984.783636,13693.37,5,625967.43,4.0000,15
101725,39,Female,Mumbai,74,200000.00,503,0.07,5,34589.14,3458.914000,12482.09,2,79005.15,10.0000,15
101726,36,Female,Mumbai,30,300000.00,819,0.86,4,4915.98,1228.995000,3096.03,1,33532.24,15.0000,15
101727,60,Female,Hyderabad,25,75000.00,581,0.78,5,82980.50,3319.220000,6643.50,5,242417.70,2.0000,5
