repayment_id,customer_id,payment_date,payment_amount,payment_delay_days
804132,101347,"2025-07-11 14:16:23.317389",12737.25,15
804133,101490,"2025-07-22 14:16:23.317393",17624.15,15
804134,100137,"2025-03-09 14:16:23.317395",1428.00,30
804135,100355,"2025-09-18 14:16:23.317397",4751.78,5
804136,100075,"2025-08-24 14:16:23.317399",6696.52,10
804137,100697,"2025-05-13 14:16:23.317401",6101.19,10
804138,101749,"2025-07-31 14:16:23.317403",1287.51,15
804139,100895,"2025-11-28 14:16:23.317405",2578.28,30
804140,100410,"2024-12-19 14:16:23.317407",18293.00,0
804141,101378,"2025-01-13 14:16:23.317409",14371.56,10
804142,100697,"2025-02-14 14:16:23.317412",19189.54,30
804143,100871,"2025-09-24 14:16:23.317414",9089.01,0
804144,101744,"2025-09-08 14:16:23.317417",17641.15,0
804145,101093,"2025-05-30 14:16:23.317418",16422.51,0
804146,100556,"2025-01-19 14:16:23.317419",17561.35,30
804147,101201,"2025-11-23 14:16:23.317421",1263.51,15
804148,100687,"2025-11-17 14:16:23.317422",13224.06,0
804149,100938,"2025-05-25 14:16:23.317423",11549.26,0
804150,101293,"2025-07-03 14:16:23.317424",11131.71,0
804151,100864,"2025-01-09 14:16:23.317425",10335.49,30
804152,101707,"2025-10-12 14:16:23.317426",16021.54,0
804153,100243,"2025-06-10 14:16:23.317427",19377.11,30
804154,100155,"2025-12-07 14:16:23.317428",16663.92,5
804155,101212,"2025-07-06 14:16:23.317429",17472.71,0
804156,100933,"2025-07-31 14:16:23.317430",9936.10,10
804157,101222,"2025-03-31 14:16:23.317431",13966.88,30
804158,101098,"2025-01-26 14:16:23.317433",8603.50,10
804159,101568,"2025-05-19 14:16:23.317434",7525.58,0
804160,101730,"2025-01-07 14:16:23.317435",17957.99,15
804161,100917,"2025-11-01 14:16:23.317436",18151.62,15
804162,100908,"2025-11-12 14:16:23.317437",13803.29,15
804163,100092,"2025-09-27 14:16:23.317438",16837.92,0
804164,100645,"2025-11-04 14:16:23.317439",7527.09,10
804165,100191,"2025-05-01 14:16:23.317440",8958.33,0
804166,101129,"2025-09-22 14:16:23.317441",16509.82,0
804167,101461,"2025-11-13 14:16:23.317442",8261.98,0
804168,100230,"2025-01-03 14:16:23.317443",1279.37,30
804169,100298,"2025-02-04 14:16:23.317445",7389.32,0
804170,100950,"2025-05-23 14:16:23.317446",8265.49,0
804171,101051,"2025-07-05 14:16:23.317447",3515.41,0
804172,100313,"2025-06-21 14:16:23.317448",7210.42,10
804173,100526,"2025-12-16 14:16:23.317449",18721.23,15
804174,100663,"2025-06-06 14:16:23.317450",17241.40,0
804175,100362,"2024-12-30 14:16:23.317451",9195.52,0
804176,100369,"2025-11-25 14:16:23.317452",14342.85,30
804177,100089,"2025-11-22 14:16:23.317453",3461.07,5
804178,101725,"2025-11-18 14:16:23.317454",15174.74,15
804179,101728,"2025-03-18 14:16:23.317455",9777.80,0
804180,100537,"2025-07-04 14:16:23.317457",14590.08,0
804181,100621,"2025-09-19 14:16:23.317458",13058.45,30
804182,100350,"2025-05-08 14:16:23.317459",5038.91,5
804183,100444,"2025-09-03 14:16:23.317460",16776.49,0
804184,101003,"2025-11-20 14:16:23.317461",11657.44,0
804185,100128,"2025-08-13 14:16:23.317462",15791.85,15
804186,101105,"2025-10-18 14:16:23.317463",2332.73,0
804187,100208,"2025-06-25 14:16:23.317464",12499.33,15
804188,100045,"2025-09-14 14:16:23.317465",6191.74,0
804189,100491,"2025-09-13 14:16:23.317466",17287.46,15
804190,100000,"2025-07-30 14:16:23.317467",19015.37,15
804191,101586,"2025-09-23 14:16:23.317468",1588.64,30
804192,101187,"2025-08-17 14:16:23.317469",14623.52,15
804193,100836,"2024-12-30 14:16:23.317470",2508.07,30
804194,101860,"2025-05-16 14:16:23.317471",17221.39,0
804195,101919,"2025-09-01 14:16:23.317472",2928.22,0
804196,100833,"2025-06-22 14:16:23.317473",4302.63,0
804197,100458,"2025-10-09 14:16:23.317475",5406.59,30
804198,101634,"2025-08-13 14:16:23.317476",14692.74,0
804199,100797,"2025-05-26 14:16:23.317477",6204.42,5
804200,100903,"2025-03-30 14:16:23.317480",12123.65,0
804201,100257,"2025-10-12 14:16:23.317484",11652.88,5
804202,101123,"2025-08-02 14:16:23.317486",8344.10,0
804203,101894,"2025-05-07 14:16:23.317488",11020.05,10
804204,101560,"2025-10-18 14:16:23.317490",2804.74,5
804205,101170,"2025-09-07 14:16:23.317492",17585.40,30
804206,100754,"2025-02-28 14:16:23.317494",4537.99,10
804207,101606,"2025-12-03 14:16:23.317496",17664.42,15
804208,101895,"2025-10-29 14:16:23.317498",10615.38,0
804209,100013,"2025-04-02 14:16:23.317502",12471.75,5
804210,101923,"2025-09-08 14:16:23.317503",5517.29,0
804211,100429,"2025-12-08 14:16:23.317504",4835.42,15
804212,100800,"2025-04-18 14:16:23.317505",10068.71,0
804213,101316,"2025-08-17 14:16:23.317506",5713.51,0
804214,100874,"2025-07-21 14:16:23.317507",8751.21,30
804215,100797,"2025-07-12 14:16:23.317508",9084.29,0
804216,101741,"2025-04-09 14:16:23.317509",5782.89,15
804217,100922,"2025-01-20 14:16:23.317510",6188.73,0
804218,100887,"2025-05-31 14:16:23.317512",19471.73,0
804219,100268,"2025-03-09 14:16:23.317513",11955.38,0
804220,101478,"2025-09-11 14:16:23.317514",16721.56,15
804221,101361,"2025-05-10 14:16:23.317515",1391.97,0
804222,101829,"2025-05-24 14:16:23.317516",537.53,0
804223,101459,"2025-03-18 14:16:23.317517",10622.50,0
804224,100584,"2025-01-18 14:16:23.317518",16622.70,0
804225,100086,"2025-11-01 14:16:23.317519",12412.92,5
804226,100350,"2025-08-25 14:16:23.317520",12567.18,0
804227,101857,"2025-06-17 14:16:23.317521",3217.49,0
804228,101447,"2025-12-07 14:16:23.317522",19582.07,30
804229,101701,"2025-10-02 14:16:23.317523",10829.16,5
804230,101832,"2025-01-22 14:16:23.317524",2500.74,15
804231,101254,"2025-05-11 14:16:23.317526",8576.85,30
804232,101924,"2025-01-05 14:16:23.317527",1903.44,15
804233,101727,"2025-10-25 14:16:23.317528",8653.74,5
804234,100567,"2025-10-20 14:16:23.317529",14375.46,5
804235,100214,"2025-06-08 14:16:23.317530",6808.76,0
804236,100816,"2025-11-16 14:16:23.317531",6605.49,0
804237,101722,"2025-07-25 14:16:23.317532",10529.62,15
804238,101631,"2025-08-08 14:16:23.317533",10220.48,15
804239,100756,"2025-05-24 14:16:23.317534",9609.28,15
804240,100678,"2025-01-14 14:16:23.317535",10578.46,30
804241,101999,"2025-05-19 14:16:23.317536",1435.20,0
804242,100822,"2025-06-22 14:16:23.317537",9748.20,30
804243,100970,"2025-02-11 14:16:23.317538",19844.21,10
804244,101997,"2025-08-14 14:16:23.317540",15404.54,0
804245,100447,"2025-08-02 14:16:23.317541",6107.60,0
804246,101794,"2025-04-17 14:16:23.317542",13715.42,15
804247,100135,"2025-06-08 14:16:23.317543",6933.10,30
804248,101742,"2024-12-30 14:16:23.317544",4234.53,10
804249,100760,"2025-03-18 14:16:23.317545",15584.26,10
804250,100253,"2025-08-05 14:16:23.317546",4586.93,15
804251,100328,"2025-11-03 14:16:23.317547",17243.21,10
804252,100527,"2024-12-22 14:16:23.317548",7917.99,30
804253,101817,"2025-11-10 14:16:23.317549",15258.45,0
804254,101524,"2025-08-05 14:16:23.317550",5562.13,0
804255,101695,"2025-04-27 14:16:23.317551",13228.34,5
804256,100849,"2025-10-12 14:16:23.317552",4644.37,0
804257,100263,"2025-10-04 14:16:23.317554",925.77,0
804258,101894,"2025-03-29 14:16:23.317555",16384.78,15
804259,101011,"2025-09-19 14:16:23.317556",17195.17,30
804260,100372,"2025-09-07 14:16:23.317557",17671.20,15
804261,101083,"2025-12-15 14:16:23.317558",1207.80,0
804262,100457,"2025-09-16 14:16:23.317559",15337.98,10
804263,100779,"2025-12-06 14:16:23.317560",16799.47,10
804264,101483,"2025-09-27 14:16:23.317561",6578.11,5
804265,100698,"2025-06-30 14:16:23.317563",9673.80,0
804266,100186,"2025-01-02 14:16:23.317567",8454.35,5
804267,100969,"2025-04-28 14:16:23.317569",9082.00,15
804268,100929,"2025-02-17 14:16:23.317571",17010.73,0
804269,101400,"2025-11-03 14:16:23.317573",8648.44,0
804270,101437,"2025-11-23 14:16:23.317575",6396.09,10
804271,100043,"2025-12-14 14:16:23.317577",3042.47,5
804272,101502,"2025-05-02 14:16:23.317579",13659.37,0
804273,100165,"2024-12-21 14:16:23.317582",2141.98,0
804274,101176,"2025-06-06 14:16:23.317588",1693.05,0
804275,101175,"2025-07-15 14:16:23.317591",13790.80,0
804276,100096,"2025-08-30 14:16:23.317592",14038.63,0
804277,100700,"2025-07-06 14:16:23.317593",4382.06,10
804278,101160,"2025-01-23 14:16:23.317594",19165.10,0
804279,101240,"2025-10-18 14:16:23.317596",15862.37,5
804280,100339,"2025-05-23 14:16:23.317597",13885.35,0
804281,101839,"2025-08-15 14:16:23.317598",15209.78,0
804282,100208,"2025-02-14 14:16:23.317599",8531.80,30
804283,100051,"2025-03-06 14:16:23.317600",9385.03,10
804284,101221,"2025-09-24 14:16:23.317601",17469.19,10
804285,101471,"2025-05-23 14:16:23.317602",995.67,10
804286,101571,"2025-04-28 14:16:23.317603",16147.21,10
804287,101128,"2025-11-05 14:16:23.317604",9227.59,0
804288,100915,"2025-03-09 14:16:23.317605",9547.39,0
804289,101383,"2025-04-11 14:16:23.317606",6851.14,30
804290,100945,"2025-07-04 14:16:23.317607",12337.90,0
804291,100523,"2025-06-08 14:16:23.317609",13675.63,30
804292,100902,"2025-10-12 14:16:23.317610",3634.70,0
804293,101703,"2025-05-25 14:16:23.317611",11531.48,0
804294,101501,"2025-01-28 14:16:23.317612",9565.78,10
804295,100213,"2025-11-12 14:16:23.317613",15747.22,5
804296,101577,"2025-03-07 14:16:23.317614",11133.10,10
804297,101372,"2025-01-03 14:16:23.317616",8876.68,10
804298,100853,"2025-03-14 14:16:23.317617",10814.16,0
804299,101495,"2025-06-26 14:16:23.317618",10066.07,0
804300,101090,"2025-12-07 14:16:23.317619",18735.97,10
804301,100945,"2025-11-29 14:16:23.317620",6581.81,0
804302,100168,"2025-06-11 14:16:23.317621",1228.30,0
804303,100151,"2025-10-07 14:16:23.317622",13408.94,0
804304,100473,"2025-02-22 14:16:23.317623",12274.94,30
804305,100196,"2025-10-04 14:16:23.317624",18244.40,0
804306,100012,"2025-08-03 14:16:23.317625",2790.79,5
804307,100740,"2025-04-24 14:16:23.317627",10691.59,5
804308,100885,"2025-03-12 14:16:23.317628",3440.04,5
804309,100161,"2025-03-06 14:16:23.317629",9386.32,10
804310,100614,"2025-07-30 14:16:23.317630",16087.71,10
804311,100642,"2025-01-31 14:16:23.317631",17219.07,0
804312,100607,"2025-07-13 14:16:23.317632",16760.28,0
804313,100727,"2025-05-31 14:16:23.317633",11174.39,0
804314,101736,"2025-11-19 14:16:23.317634",12862.22,0
804315,100642,"2025-09-14 14:16:23.317635",11255.51,5
804316,100919,"2025-03-19 14:16:23.317637",11444.10,10
804317,101509,"2025-08-09 14:16:23.317638",17760.44,0
804318,101737,"2025-04-15 14:16:23.317639",4580.82,0
804319,100802,"2025-11-13 14:16:23.317640",9055.93,15
804320,101811,"2025-08-08 14:16:23.317641",12396.23,0
804321,101896,"2025-02-24 14:16:23.317642",15424.37,10
804322,101963,"2025-01-17 14:16:23.317643",15356.85,0
804323,101355,"2025-08-26 14:16:23.317644",2786.34,30
804324,101071,"2025-09-19 14:16:23.317645",4827.24,30
804325,100554,"2025-05-09 14:16:23.317647",18274.61,0
804326,101995,"2025-03-07 14:16:23.317649",7471.63,15
804327,101616,"2025-09-22 14:16:23.317654",552.90,15
804328,101091,"2025-05-10 14:16:23.317656",4396.04,0
804329,100233,"2025-03-26 14:16:23.317658",19406.27,0
804330,100240,"2025-11-15 14:16:23.317660",6540.10,10
804331,101479,"2025-02-27 14:16:23.317662",12467.43,0
804332,101022,"2025-04-24 14:16:23.317664",14669.67,30
804333,101734,"2025-12-13 14:16:23.317666",13108.37,5
804334,101718,"2025-06-14 14:16:23.317668",7862.54,0
804335,101233,"2025-04-14 14:16:23.317670",8893.09,0
804336,100153,"2025-09-10 14:16:23.317672",16840.71,0
804337,100158,"2025-10-28 14:16:23.317674",13424.31,5
804338,100181,"2025-10-14 14:16:23.317676",956.99,10
804339,101207,"2025-06-05 14:16:23.317678",4467.42,30
804340,100567,"2025-10-21 14:16:23.317680",6082.81,5
804341,101662,"2025-06-25 14:16:23.317682",7626.99,15
804342,100564,"2025-06-15 14:16:23.317685",11749.43,15
804343,101223,"2025-07-06 14:16:23.317686",7646.96,0
804344,101980,"2025-08-05 14:16:23.317688",16587.73,0
804345,100545,"2025-10-19 14:16:23.317689",9739.79,0
804346,101069,"2025-02-06 14:16:23.317690",10292.49,30
804347,101743,"2025-03-04 14:16:23.317691",8834.09,15
804348,100339,"2025-06-22 14:16:23.317692",6554.09,5
804349,100841,"2025-08-17 14:16:23.317693",14633.60,0
804350,100561,"2025-01-18 14:16:23.317694",4976.48,10
804351,100708,"2025-02-27 14:16:23.317695",13945.05,10
804352,101519,"2025-04-18 14:16:23.317696",10829.27,15
804353,100522,"2025-02-10 14:16:23.317697",2494.13,5
804354,101906,"2025-03-11 14:16:23.317699",850.36,5
804355,100230,"2025-01-01 14:16:23.317700",3804.15,0
804356,101109,"2025-02-23 14:16:23.317701",15339.91,5
804357,101866,"2024-12-23 14:16:23.317702",7999.65,10
804358,101169,"2025-10-02 14:16:23.317703",16195.09,5
804359,100670,"2025-09-22 14:16:23.317704",10287.16,0
804360,100317,"2025-09-29 14:16:23.317705",1138.56,0
804361,100534,"2025-09-24 14:16:23.317706",16998.92,15
804362,101383,"2025-03-19 14:16:23.317707",18757.14,15
804363,101204,"2025-03-28 14:16:23.317708",1947.20,30
804364,101597,"2025-08-29 14:16:23.317709",4562.84,5
804365,100073,"2024-12-23 14:16:23.317710",14453.28,0
804366,100528,"2025-03-20 14:16:23.317711",19944.92,5
804367,100893,"2025-01-02 14:16:23.317713",17587.92,30
804368,101832,"2025-02-10 14:16:23.317714",2429.48,0
804369,101278,"2025-02-11 14:16:23.317715",12341.12,10
804370,100364,"2025-09-04 14:16:23.317716",13471.47,10
804371,100263,"2025-03-28 14:16:23.317717",12801.23,5
804372,101950,"2025-07-07 14:16:23.317718",11577.18,0
804373,100816,"2025-08-04 14:16:23.317719",6197.98,10
804374,101903,"2025-06-11 14:16:23.317720",13535.87,30
804375,100184,"2025-04-10 14:16:23.317721",14704.80,30
804376,101455,"2025-05-18 14:16:23.317722",11727.44,30
804377,100692,"2025-08-18 14:16:23.317723",10194.53,0
804378,100957,"2025-02-16 14:16:23.317724",4771.10,10
804379,101511,"2025-01-26 14:16:23.317727",11122.12,0
804380,100729,"2025-05-14 14:16:23.317731",3000.88,0
804381,101129,"2025-07-01 14:16:23.317732",1917.96,10
804382,101457,"2025-04-04 14:16:23.317734",15668.10,5
804383,100566,"2025-07-12 14:16:23.317736",13687.32,0
804384,100136,"2025-10-03 14:16:23.317738",13156.13,0
804385,101311,"2025-03-18 14:16:23.317740",18598.49,0
804386,100342,"2025-08-19 14:16:23.317742",7925.07,30
804387,101375,"2024-12-26 14:16:23.317744",8294.77,0
804388,101592,"2025-04-22 14:16:23.317746",8568.06,0
804389,100611,"2024-12-26 14:16:23.317748",9573.02,10
804390,100004,"2025-10-14 14:16:23.317750",10500.44,0
804391,101910,"2025-02-03 14:16:23.317753",15671.34,0
804392,100623,"2025-06-13 14:16:23.317755",4745.21,0
804393,101472,"2025-09-11 14:16:23.317757",8964.65,0
804394,100497,"2025-03-21 14:16:23.317767",10349.98,15
804395,101969,"2025-09-04 14:16:23.317771",3797.79,10
804396,101630,"2025-08-05 14:16:23.317772",14187.88,0
804397,101854,"2025-01-19 14:16:23.317773",1597.28,0
804398,100222,"2025-06-05 14:16:23.317774",11925.29,0
804399,101721,"2025-05-01 14:16:23.317775",4441.77,0
804400,100952,"2025-05-30 14:16:23.317777",665.13,0
804401,101906,"2025-09-17 14:16:23.317778",6657.55,5
804402,101160,"2025-01-04 14:16:23.317779",8868.24,5
804403,100736,"2025-11-01 14:16:23.317780",16437.37,5
804404,101786,"2025-12-07 14:16:23.317781",8452.99,10
804405,101890,"2025-07-09 14:16:23.317782",18350.99,10
804406,100537,"2025-10-28 14:16:23.317783",16929.51,0
804407,100702,"2025-12-13 14:16:23.317784",4258.38,10
804408,100193,"2025-02-17 14:16:23.317785",3536.49,5
804409,100801,"2025-03-06 14:16:23.317787",5254.92,10
804410,101360,"2024-12-28 14:16:23.317789",7513.80,30
804411,101029,"2025-09-24 14:16:23.317793",11877.87,5
804412,100996,"2025-02-25 14:16:23.317795",2919.59,0
804413,101853,"2025-03-27 14:16:23.317797",10874.81,30
804414,101886,"2025-01-14 14:16:23.317799",11825.08,15
804415,100731,"2025-05-02 14:16:23.317801",13387.36,5
804416,100212,"2025-02-16 14:16:23.317803",11226.79,5
804417,100586,"2025-07-26 14:16:23.317805",16590.85,0
804418,100936,"2025-05-18 14:16:23.317807",13011.01,15
804419,100821,"2025-05-24 14:16:23.317809",18528.76,0
804420,101528,"2025-02-10 14:16:23.317811",14168.02,0
804421,100675,"2025-03-03 14:16:23.317813",9004.15,0
804422,101254,"2025-04-26 14:16:23.317815",4588.85,30
804423,101004,"2025-11-15 14:16:23.317817",705.15,30
804424,101775,"2025-08-07 14:16:23.317819",2262.86,30
804425,101114,"2025-09-05 14:16:23.317821",4198.68,5
804426,100851,"2025-11-06 14:16:23.317824",4720.61,0
804427,100624,"2025-08-09 14:16:23.317826",14969.86,30
804428,101363,"2025-06-10 14:16:23.317828",8028.09,0
804429,100641,"2025-03-24 14:16:23.317829",6828.52,10
804430,100612,"2025-04-18 14:16:23.317830",1521.17,10
804431,101562,"2025-10-18 14:16:23.317831",11003.88,10
804432,100529,"2025-07-13 14:16:23.317832",12451.72,5
804433,101740,"2025-02-15 14:16:23.317833",17618.22,0
804434,101233,"2025-10-10 14:16:23.317834",10305.42,30
804435,101403,"2025-02-27 14:16:23.317835",650.54,15
804436,100010,"2025-09-14 14:16:23.317837",1772.94,15
804437,101997,"2025-04-14 14:16:23.317841",5784.60,0
804438,101963,"2025-04-04 14:16:23.317843",3214.12,30
804439,101539,"2025-10-22 14:16:23.317845",15526.45,0
804440,101638,"2025-03-30 14:16:23.317847",2603.21,10
804441,101740,"2025-05-24 14:16:23.317849",3635.28,15
804442,101618,"2025-11-19 14:16:23.317851",13502.35,0
804443,100554,"2025-05-10 14:16:23.317853",5172.75,5
804444,100763,"2025-07-09 14:16:23.317855",19397.08,30
804445,100550,"2025-09-11 14:16:23.317857",17332.16,10
804446,101850,"2025-06-28 14:16:23.317859",15018.53,0
804447,101688,"2025-08-13 14:16:23.317861",7191.16,0
804448,101870,"2025-09-09 14:16:23.317863",1607.21,5
804449,100754,"2025-10-08 14:16:23.317865",7059.82,15
804450,101107,"2025-06-15 14:16:23.317867",7846.23,15
804451,100336,"2025-01-18 14:16:23.317869",2984.94,5
804452,100054,"2025-09-25 14:16:23.317871",2852.50,5
804453,101344,"2025-05-03 14:16:23.317873",13528.11,0
804454,101116,"2025-03-04 14:16:23.317875",5031.85,15
804455,100107,"2025-01-01 14:16:23.317877",13721.21,0
804456,100850,"2025-04-12 14:16:23.317879",11191.88,15
804457,101373,"2025-09-12 14:16:23.317882",18078.55,0
804458,100408,"2025-01-06 14:16:23.317884",16044.81,0
804459,101755,"2025-05-14 14:16:23.317887",3451.75,15
804460,100548,"2025-06-09 14:16:23.317888",12398.15,0
804461,100745,"2025-07-05 14:16:23.317889",13235.97,0
804462,101657,"2025-12-06 14:16:23.317890",17310.06,0
804463,100586,"2025-06-10 14:16:23.317891",12998.66,0
804464,101231,"2025-06-13 14:16:23.317892",3243.93,0
804465,100849,"2025-03-17 14:16:23.317894",5539.76,30
804466,100488,"2025-04-20 14:16:23.317895",12933.18,0
804467,100821,"2025-01-30 14:16:23.317896",18282.88,0
804468,100072,"2025-11-30 14:16:23.317897",17884.81,30
804469,100923,"2025-03-31 14:16:23.317898",7504.13,10
804470,101114,"2025-10-13 14:16:23.317899",16698.13,0
804471,101901,"2025-10-10 14:16:23.317900",10470.11,0
804472,100819,"2025-08-13 14:16:23.317901",9554.68,5
804473,100447,"2025-08-15 14:16:23.317902",7342.30,0
804474,100805,"2025-09-07 14:16:23.317903",13724.95,0
804475,101835,"2025-05-18 14:16:23.317905",12192.15,0
804476,101878,"2025-07-21 14:16:23.317906",7805.94,15
804477,101258,"2025-10-14 14:16:23.317907",15375.34,15
804478,100829,"2025-05-04 14:16:23.317908",7897.24,0
804479,101749,"2025-10-02 14:16:23.317909",11895.55,10
804480,100579,"2025-06-10 14:16:23.317910",8151.47,15
804481,101247,"2025-07-30 14:16:23.317911",2779.09,0
804482,101239,"2025-08-25 14:16:23.317912",3643.29,5
804483,100165,"2025-08-17 14:16:23.317913",13306.41,0
804484,100433,"2025-04-22 14:16:23.317914",16318.86,5
804485,101084,"2025-10-20 14:16:23.317915",9635.03,15
804486,101819,"2025-08-26 14:16:23.317916",6848.95,0
804487,100069,"2025-09-27 14:16:23.317917",7061.70,30
804488,100864,"2025-05-18 14:16:23.317918",12154.12,30
804489,100542,"2025-04-05 14:16:23.317919",9619.94,0
804490,100184,"2025-01-28 14:16:23.317922",514.40,0
804491,100126,"2025-12-09 14:16:23.317925",15543.70,0
804492,101673,"2025-12-15 14:16:23.317927",3275.20,15
804493,100139,"2025-03-28 14:16:23.317929",13658.80,0
804494,101286,"2025-01-14 14:16:23.317932",7212.17,5
804495,101623,"2025-01-27 14:16:23.317934",11771.05,0
804496,100155,"2025-03-15 14:16:23.317936",17174.79,30
804497,100330,"2025-09-08 14:16:23.317940",3508.32,0
804498,101503,"2025-08-22 14:16:23.317942",15663.89,0
804499,101811,"2025-09-29 14:16:23.317952",1247.01,10
804500,100631,"2025-08-07 14:16:23.317955",18466.69,15
804501,100987,"2025-11-09 14:16:23.317956",4430.94,10
804502,100320,"2025-12-15 14:16:23.317957",15991.07,0
804503,101946,"2025-11-22 14:16:23.317958",1810.80,0
804504,101935,"2025-03-29 14:16:23.317959",6877.44,30
804505,100163,"2025-10-27 14:16:23.317961",12854.17,30
804506,101349,"2025-06-04 14:16:23.317962",13347.08,0
804507,100137,"2025-07-16 14:16:23.317963",14126.79,15
804508,101766,"2025-05-18 14:16:23.317964",7341.75,30
804509,100811,"2025-10-23 14:16:23.317965",13487.16,5
804510,101938,"2025-11-05 14:16:23.317966",8855.78,5
804511,100201,"2025-11-21 14:16:23.317967",11535.44,0
804512,100089,"2025-11-03 14:16:23.317968",11170.92,15
804513,100993,"2025-02-19 14:16:23.317969",3778.73,10
804514,101768,"2025-11-15 14:16:23.317970",17008.67,5
804515,101472,"2025-08-13 14:16:23.317971",17409.25,30
804516,100585,"2025-09-14 14:16:23.317972",4472.64,15
804517,101469,"2025-03-09 14:16:23.317974",8622.40,5
804518,100800,"2025-01-02 14:16:23.317975",9565.08,30
804519,100985,"2024-12-29 14:16:23.317976",11203.98,30
804520,101505,"2025-08-31 14:16:23.317977",934.32,0
804521,100676,"2025-09-28 14:16:23.317978",15296.90,30
804522,101904,"2025-06-22 14:16:23.317979",17308.19,15
804523,100652,"2025-06-09 14:16:23.317980",3272.78,0
804524,100357,"2025-11-13 14:16:23.317981",17984.26,0
804525,101885,"2025-03-31 14:16:23.317982",17092.79,5
804526,100599,"2025-05-11 14:16:23.317983",11074.01,0
804527,101001,"2025-06-15 14:16:23.317984",5857.27,10
804528,101889,"2025-08-12 14:16:23.317985",4546.05,0
804529,101828,"2025-03-23 14:16:23.317986",10037.95,0
804530,101042,"2025-05-31 14:16:23.317987",10390.48,0
804531,100833,"2025-02-09 14:16:23.317989",13211.43,30
804532,101053,"2025-09-30 14:16:23.317990",16131.93,0
804533,101237,"2025-05-02 14:16:23.317991",18722.75,0
804534,101439,"2025-07-23 14:16:23.317992",16027.48,30
804535,100928,"2025-05-18 14:16:23.317993",18226.38,5
804536,100763,"2025-08-16 14:16:23.317994",10237.69,10
804537,100167,"2025-07-26 14:16:23.317995",1258.25,30
804538,100654,"2025-07-29 14:16:23.317996",1510.69,15
804539,101733,"2025-11-22 14:16:23.317997",5735.51,5
804540,100355,"2025-04-30 14:16:23.317998",12472.73,30
804541,101387,"2025-07-11 14:16:23.317999",7036.87,15
804542,101359,"2025-01-03 14:16:23.318000",3739.80,15
804543,100084,"2025-04-30 14:16:23.318001",17084.65,0
804544,100865,"2025-10-08 14:16:23.318002",19707.40,15
804545,101127,"2025-02-08 14:16:23.318004",824.51,5
804546,101141,"2025-05-31 14:16:23.318005",2243.77,5
804547,101061,"2025-03-25 14:16:23.318006",10237.11,10
804548,100482,"2025-12-15 14:16:23.318008",7084.51,0
804549,100480,"2024-12-30 14:16:23.318012",15751.95,10
804550,100135,"2025-07-28 14:16:23.318014",13258.89,30
804551,100075,"2025-08-03 14:16:23.318016",1835.95,30
804552,100294,"2025-10-30 14:16:23.318018",11125.22,5
804553,100315,"2025-06-29 14:16:23.318021",7062.38,0
804554,100496,"2025-09-28 14:16:23.318023",19319.70,15
804555,100955,"2025-07-15 14:16:23.318025",9767.94,0
804556,100620,"2025-03-24 14:16:23.318027",18589.44,30
804557,101591,"2025-02-18 14:16:23.318031",1088.40,30
804558,101017,"2025-11-27 14:16:23.318032",2513.86,10
804559,100017,"2025-10-29 14:16:23.318033",8032.25,30
804560,101914,"2025-06-26 14:16:23.318034",17795.66,0
804561,100431,"2025-08-26 14:16:23.318035",11119.78,0
804562,100615,"2025-04-01 14:16:23.318036",16570.74,0
804563,100148,"2025-03-30 14:16:23.318037",6028.83,0
804564,100439,"2025-02-28 14:16:23.318038",2674.14,0
804565,100218,"2025-01-13 14:16:23.318039",5297.76,0
804566,101931,"2025-04-08 14:16:23.318041",13083.42,30
804567,100005,"2025-10-12 14:16:23.318043",17492.63,10
804568,100670,"2025-09-06 14:16:23.318046",9372.49,15
804569,101633,"2024-12-28 14:16:23.318048",4275.50,10
804570,100838,"2025-03-10 14:16:23.318050",12933.43,5
804571,101018,"2025-10-28 14:16:23.318052",4340.21,5
804572,100894,"2025-06-25 14:16:23.318054",11620.61,0
804573,101274,"2025-01-24 14:16:23.318056",2494.69,30
804574,101084,"2025-04-19 14:16:23.318058",16317.13,0
804575,101502,"2025-06-20 14:16:23.318060",16200.75,30
804576,101909,"2025-05-21 14:16:23.318062",11054.48,0
804577,100067,"2025-01-02 14:16:23.318065",1244.56,0
804578,101464,"2025-10-31 14:16:23.318068",5963.62,0
804579,100252,"2025-04-30 14:16:23.318069",3196.55,5
804580,100828,"2025-03-27 14:16:23.318083",10707.39,15
804581,100883,"2025-09-15 14:16:23.318085",2483.82,0
804582,100623,"2025-04-07 14:16:23.318088",17459.67,0
804583,101552,"2025-09-23 14:16:23.318090",17078.20,5
804584,101692,"2025-09-14 14:16:23.318092",3543.91,0
804585,101090,"2025-11-02 14:16:23.318094",14050.32,30
804586,101850,"2025-11-12 14:16:23.318096",14081.81,0
804587,100514,"2025-12-08 14:16:23.318098",8236.71,0
804588,101901,"2025-04-18 14:16:23.318100",3483.48,15
804589,101005,"2025-11-21 14:16:23.318101",3076.10,0
804590,100614,"2025-09-30 14:16:23.318103",14919.78,30
804591,100154,"2025-08-01 14:16:23.318105",4793.46,0
804592,101536,"2025-11-16 14:16:23.318107",12267.35,30
804593,101358,"2025-07-23 14:16:23.318109",17384.69,5
804594,100845,"2025-11-02 14:16:23.318111",12065.44,0
804595,100387,"2025-10-19 14:16:23.318113",19492.27,0
804596,100003,"2025-10-11 14:16:23.318116",13087.29,30
804597,100984,"2025-12-01 14:16:23.318118",6634.76,5
