customer_id,transaction_category,category_spend,category_transactions
100569,fuel,7513.06,1
101278,utilities,515.91,1
100175,dining,1188.60,1
101687,"online shopping",4737.81,1
100261,entertainment,589.26,1
101877,dining,7794.21,1
100890,entertainment,1750.47,1
100814,groceries,3578.06,1
101620,grocery,17433.67,2
101307,entertainment,1375.00,1
100301,fuel,4782.73,1
101155,groceries,1489.86,1
101751,groceries,5146.09,1
101159,grocery,3667.45,1
100572,grocery,3934.14,1
100528,utilities,7400.57,1
100531,groceries,6827.25,1
101993,electronics,5641.50,1
101697,travel,1562.06,1
101545,electronics,154.51,1
101117,electronics,4587.27,1
100408,utilities,10414.14,2
101406,groceries,4735.13,1
101464,travel,2864.57,1
101901,dining,4289.05,1
101470,fuel,9908.90,1
101642,grocery,6738.36,1
100616,electronics,964.23,1
100070,dining,8305.21,1
101966,fuel,1234.71,1
100083,groceries,3781.89,1
100208,entertainment,7270.11,1
101262,dining,5743.18,1
101255,electronics,11932.70,1
100931,fuel,1850.47,1
100281,grocery,17252.44,1
100393,entertainment,1554.90,2
101229,"online shopping",5005.21,1
101287,utilities,12290.91,1
101334,"online shopping",190.38,1
101929,groceries,23193.51,1
100625,grocery,401.52,1
101102,grocery,6429.39,1
101365,entertainment,33.50,1
100561,utilities,570.97,1
100831,entertainment,1769.40,1
101118,dining,107.59,1
101793,utilities,1296.28,1
100940,utilities,2940.29,1
101374,grocery,9350.33,1
101865,groceries,1956.28,1
100733,entertainment,611.67,1
101891,dining,2414.55,1
101639,electronics,632.79,1
101180,dining,1404.32,1
100538,entertainment,5863.49,1
100596,entertainment,3698.74,2
100008,entertainment,7993.57,2
100226,entertainment,4950.48,1
100185,electronics,2557.18,1
100590,groceries,989.54,1
100568,utilities,914.19,1
100655,utilities,3608.25,2
100355,groceries,1729.94,1
100578,utilities,1680.67,1
101517,entertainment,10693.37,2
101640,electronics,340.68,2
101474,"online shopping",4110.80,1
100419,fuel,1740.95,1
101723,fuel,1658.24,1
100163,grocery,3693.20,1
100778,entertainment,6650.78,1
101586,groceries,4510.97,1
101615,electronics,2399.53,1
101206,utilities,2216.65,1
101333,grocery,8195.45,3
100016,"online shopping",550.12,1
100445,"online shopping",2869.48,1
101936,utilities,2675.01,1
100725,fuel,3821.39,1
101733,grocery,3144.60,1
101542,"online shopping",4036.42,1
101034,electronics,2511.84,2
101547,dining,2870.87,1
101645,grocery,6618.09,1
100639,fuel,1030.74,1
101171,"online shopping",11773.97,2
101589,entertainment,9124.58,1
100822,grocery,838.43,1
100345,grocery,8086.56,1
100608,dining,3595.77,1
101272,electronics,698.89,1
101047,groceries,3260.82,1
100130,grocery,3335.73,1
100355,electronics,10628.06,1
100943,grocery,1478.29,1
101862,entertainment,2342.13,1
100149,groceries,1116.04,1
101549,electronics,1856.13,1
101263,grocery,67534.26,2
101306,grocery,3348.35,3
100334,groceries,7440.00,1
101375,grocery,8376.91,1
100667,grocery,3787.99,1
101015,entertainment,3039.60,1
100335,groceries,10776.20,1
100994,fuel,6578.24,1
100080,entertainment,3067.46,1
100257,fuel,2675.92,1
100990,dining,1484.29,1
101715,grocery,2263.40,1
100697,groceries,2962.75,1
101119,entertainment,2309.74,1
100604,"online shopping",12025.00,2
100903,utilities,88.78,1
101981,utilities,605.42,1
101394,electronics,5507.43,3
100304,dining,3111.71,2
101380,entertainment,16644.17,2
101308,electronics,11652.05,2
101865,travel,856.32,1
101941,dining,1124.74,1
100261,dining,672.80,1
101054,fuel,3350.21,1
100886,"online shopping",6367.09,1
101214,travel,2105.65,1
101423,electronics,29760.01,1
101560,electronics,5870.83,1
101941,grocery,2956.03,1
100090,utilities,735.10,1
101867,dining,6382.47,1
101134,travel,4833.50,1
100835,entertainment,1812.30,1
100651,dining,1014.93,1
100416,"online shopping",3161.75,1
101470,travel,4799.00,1
100745,fuel,19774.03,2
100239,travel,3166.85,2
101944,entertainment,3967.55,2
100417,grocery,1779.12,1
100855,entertainment,782.18,1
101509,dining,6792.74,1
101467,"online shopping",229.68,1
101589,electronics,17199.09,2
100598,dining,3258.65,2
101771,grocery,383.95,1
101589,utilities,2940.13,2
100965,"online shopping",6710.81,1
101251,"online shopping",7549.13,1
101260,electronics,2103.86,1
101667,utilities,1117.11,1
101353,entertainment,3578.75,1
100832,entertainment,854.82,1
100679,utilities,3425.30,1
100486,travel,511.73,1
101572,dining,7643.41,2
101602,fuel,2499.38,1
100622,groceries,2231.70,1
101438,grocery,1589.32,1
100218,travel,2249.96,1
100720,grocery,3086.71,1
101484,travel,158.90,1
101012,groceries,983.58,1
100524,"online shopping",6280.11,2
100374,travel,20488.11,1
101786,utilities,1449.70,1
100637,electronics,3718.13,1
101770,grocery,1367.00,1
100960,"online shopping",4819.29,1
101072,utilities,2110.47,1
100077,electronics,786.16,2
101409,travel,152767.07,2
101399,electronics,6577.16,2
100286,entertainment,288.77,1
101505,entertainment,12587.20,3
100249,fuel,497.35,1
101224,utilities,517.13,1
100535,electronics,655.13,1
101484,utilities,1011.14,1
100299,travel,5907.58,1
100457,fuel,9496.12,2
100690,groceries,6811.87,2
101387,groceries,4797.15,1
100039,electronics,3014.11,1
101839,grocery,9461.60,1
101363,electronics,908.28,1
101247,"online shopping",2246.17,1
101285,groceries,1694.26,1
100525,grocery,5908.62,3
100709,electronics,12425.98,1
101229,dining,419.65,1
101085,electronics,10015.40,1
100053,travel,3378.65,1
100345,fuel,410.84,1
101547,fuel,307.82,1
100329,dining,178.34,1
101167,fuel,16520.19,2
101459,electronics,9213.45,1
101512,entertainment,875.98,1
101744,entertainment,5241.81,1
101938,dining,5890.88,2
101651,"online shopping",2008.97,1
101040,electronics,4687.57,2
100268,groceries,769.60,1
100860,travel,630.02,1
101342,entertainment,7562.27,1
100284,utilities,9284.12,1
101060,"online shopping",225.60,1
101746,utilities,1390.96,1
101677,travel,1063.83,1
100740,travel,19771.09,2
100644,dining,4834.94,1
101148,groceries,508.11,1
101623,electronics,226.71,1
101633,"online shopping",14364.78,2
100881,entertainment,170.37,1
100187,utilities,6511.56,1
101279,dining,5225.80,1
101608,utilities,7900.09,2
100986,groceries,3528.54,1
100923,entertainment,6939.65,3
100529,fuel,186.62,1
100675,grocery,10452.42,1
101491,groceries,16618.81,1
101276,electronics,17364.24,2
100671,fuel,30331.51,2
100860,groceries,20113.87,1
101584,grocery,956.45,1
100838,fuel,5090.60,1
101312,entertainment,272.86,1
101073,utilities,2369.75,1
100003,utilities,4969.23,2
101654,groceries,1665.32,1
100851,travel,3338.22,1
101908,travel,2946.47,1
101523,utilities,1221.45,1
101699,fuel,8287.08,2
101246,grocery,250.31,1
101922,groceries,101.98,1
100534,fuel,2106.79,1
100902,fuel,9127.72,2
101084,utilities,5382.82,1
100645,travel,6152.15,1
100023,dining,245.06,1
100355,dining,262.07,1
100869,dining,353.45,1
100940,"online shopping",1161.38,1
100574,entertainment,1478.63,1
100028,grocery,6492.30,1
100356,"online shopping",14045.72,2
100364,"online shopping",1512.06,2
101289,groceries,510.09,1
101314,entertainment,1450.79,1
100218,dining,1394.32,1
100172,entertainment,1433.40,1
101035,"online shopping",2590.04,1
101385,dining,6540.36,1
100857,travel,857.15,1
101602,travel,2745.65,1
100656,entertainment,5361.03,1
100968,fuel,7057.62,1
101500,"online shopping",1031.17,1
101600,entertainment,10540.89,3
101105,entertainment,2605.74,1
100440,utilities,4279.83,1
100616,groceries,1784.02,1
100370,travel,9723.52,1
100027,groceries,567.36,1
101007,entertainment,563.20,1
100994,utilities,5970.16,1
101300,utilities,1392.15,1
100332,electronics,3408.68,1
101833,grocery,1041.59,2
100565,utilities,191.60,1
101311,fuel,1581.79,2
100453,travel,2303.00,2
101905,dining,727.11,1
100693,fuel,6128.63,1
101979,entertainment,6702.63,1
100877,travel,4862.54,2
101356,electronics,16019.95,2
100942,travel,1608.22,1
100820,electronics,9082.65,1
100506,utilities,2030.03,1
101144,fuel,416.07,1
100409,entertainment,2846.84,1
100309,groceries,362.46,1
101729,electronics,2684.33,1
100067,dining,333.82,1
100113,entertainment,4812.09,1
101496,dining,430.18,1
100748,travel,776.59,2
100942,grocery,5149.93,1
100385,electronics,4144.61,1
101321,entertainment,3071.76,1
101629,groceries,25413.87,1
101276,travel,1798.69,1
100404,entertainment,4282.36,1
100491,entertainment,1657.14,1
100356,groceries,1518.84,1
101451,dining,6661.45,1
100214,entertainment,2992.88,1
101403,fuel,3174.44,2
101793,dining,12678.91,2
101882,utilities,5573.25,1
100751,utilities,9846.83,1
100826,electronics,3335.60,1
100527,fuel,1918.78,1
100665,electronics,15.49,1
101551,fuel,1095.15,1
100534,electronics,3704.57,1
100553,fuel,10481.03,1
101572,grocery,2942.08,1
100327,grocery,1100.18,1
101188,grocery,1726.47,1
101541,"online shopping",1193.96,1
100805,"online shopping",19280.01,1
100918,"online shopping",331.88,1
100688,"online shopping",1572.78,1
101200,electronics,2187.61,1
101084,groceries,3775.67,1
100415,grocery,7016.01,1
100597,fuel,2172.11,1
101726,entertainment,1297.09,1
100917,grocery,14403.19,2
100773,fuel,13910.32,1
100956,"online shopping",13767.01,1
101421,grocery,4356.28,1
101794,entertainment,662.05,1
101416,electronics,5099.46,1
101070,entertainment,4646.51,1
101521,fuel,2172.57,1
101501,entertainment,4438.85,1
100425,grocery,656.90,1
100735,travel,5892.03,1
100790,"online shopping",1941.07,1
100514,grocery,1002.28,1
101152,dining,1922.13,1
101272,fuel,7781.16,1
100130,utilities,2849.09,1
100322,groceries,1967.37,2
100822,fuel,6105.36,1
101923,dining,3557.55,1
100542,fuel,500.91,1
100065,groceries,3363.39,1
100717,grocery,12281.44,3
101124,groceries,3225.55,1
101855,"online shopping",24732.58,1
100030,fuel,2475.39,1
101601,travel,16989.55,2
100414,"online shopping",3424.54,1
101838,utilities,11019.31,2
101885,fuel,2789.29,2
101618,entertainment,2234.18,1
101112,fuel,7540.26,2
101269,entertainment,4467.75,1
101375,groceries,2066.17,1
101128,groceries,1381.69,1
101360,groceries,1066.61,1
101549,utilities,301.08,1
101324,grocery,2457.56,1
101100,fuel,2098.06,1
101534,"online shopping",4388.62,1
101702,electronics,1975.89,2
100057,electronics,14001.91,1
101127,entertainment,5916.18,1
100311,electronics,2890.21,1
101669,grocery,9214.01,1
101090,entertainment,4173.26,1
100689,fuel,2159.68,1
101397,utilities,2548.13,2
101782,travel,5643.27,3
101829,entertainment,2293.74,1
100234,grocery,6411.45,2
100642,utilities,1009.25,1
101135,travel,6263.73,2
101077,fuel,4424.96,1
101775,utilities,995.51,1
101318,electronics,185.18,1
101763,grocery,376.04,1
100303,dining,2697.87,2
101328,"online shopping",8018.44,1
100289,"online shopping",4820.81,2
101926,groceries,775.50,1
100581,dining,340.61,1
100369,fuel,9238.39,2
101254,fuel,317.49,1
100801,fuel,1290.28,1
100348,electronics,1242.22,1
100254,dining,354.39,1
100451,fuel,1054.75,1
100141,groceries,2815.99,1
101092,groceries,2880.63,1
100088,fuel,643.74,1
100870,groceries,741.91,1
101722,entertainment,982.80,1
100522,electronics,3006.60,1
100950,utilities,14695.95,1
101873,fuel,3188.74,2
100909,dining,8371.94,2
100441,entertainment,998.40,1
101231,"online shopping",77.40,1
101024,grocery,1188.56,2
101778,"online shopping",4430.23,1
100980,grocery,2714.08,1
100380,travel,8586.58,1
100827,entertainment,2183.89,1
100393,grocery,203.59,1
101883,"online shopping",8868.12,2
101776,groceries,1041.28,1
100711,fuel,5274.18,1
101257,fuel,6493.97,1
101084,electronics,4865.62,1
101464,groceries,11761.96,1
101153,travel,3865.78,2
101890,travel,153.38,1
100798,grocery,1468.51,1
101686,groceries,11991.81,3
101739,fuel,8918.86,1
101742,"online shopping",7895.59,1
100146,grocery,935.70,1
101739,grocery,4288.55,1
100497,travel,1879.86,1
100650,fuel,2386.71,1
100612,dining,21544.78,1
100698,entertainment,2073.66,1
101919,electronics,1636.69,1
101338,"online shopping",3269.13,1
100805,electronics,4266.19,1
100920,groceries,2245.81,1
101556,dining,6039.42,1
100809,groceries,14598.17,3
101443,travel,6982.38,1
101545,travel,3409.49,1
101210,travel,373.28,1
100068,groceries,2436.77,1
101214,grocery,6381.31,1
100100,groceries,1508.99,1
101508,fuel,3054.70,1
100913,electronics,3186.08,1
100389,fuel,1385.07,1
101588,grocery,6033.19,3
100159,electronics,5544.47,1
100891,travel,4074.97,1
101577,utilities,205.68,1
101070,groceries,2943.81,1
101182,electronics,1652.49,1
101469,travel,4317.87,1
100757,travel,1404.79,1
100522,grocery,316.63,1
101689,dining,8861.64,1
100154,fuel,12056.78,1
100338,travel,3609.66,1
101388,"online shopping",3312.44,1
101722,groceries,6281.40,1
101171,grocery,4625.40,1
100102,dining,2062.57,1
100811,fuel,1163.51,1
100974,utilities,341.90,1
101309,"online shopping",9741.24,1
101447,fuel,14441.14,1
100118,dining,3701.53,1
101984,entertainment,4798.70,1
101012,utilities,7041.70,1
101053,groceries,5741.24,2
100562,grocery,1683.66,1
101415,entertainment,3310.35,1
100803,groceries,15527.03,3
100054,"online shopping",980.44,2
101315,entertainment,798.92,1
100751,grocery,1248.71,1
100311,groceries,5258.40,2
101235,groceries,3010.00,1
100756,travel,2329.80,1
100464,electronics,5319.50,1
101432,dining,1454.58,1
101855,grocery,2199.24,2
101136,fuel,270.41,1
100734,utilities,5590.05,1
101093,utilities,527.50,1
100767,travel,4318.91,1
101726,groceries,482.37,1
101987,grocery,3447.32,1
101761,dining,4263.94,2
101929,entertainment,12025.97,2
101686,grocery,3343.84,1
101458,electronics,323.24,1
101692,"online shopping",4430.86,1
101977,"online shopping",10072.66,1
101882,fuel,909.48,1
101182,entertainment,114.74,1
100486,grocery,3173.16,1
100841,utilities,1529.20,1
101378,entertainment,394.85,1
100620,fuel,9866.16,1
100400,electronics,346.02,1
101119,dining,4824.61,3
101730,entertainment,6495.16,1
100569,utilities,14871.33,2
100391,electronics,5700.67,1
100351,fuel,843.47,1
101689,travel,2614.76,1
100575,grocery,2483.82,1
101693,grocery,1232.44,1
100776,grocery,1298.24,2
100632,grocery,4416.78,1
100522,travel,178.11,1
100725,dining,1680.15,1
101640,utilities,7101.50,1
100658,groceries,6412.56,1
101572,entertainment,501.08,1
100081,fuel,3058.97,1
100494,travel,3861.50,1
101578,utilities,5501.65,1
101946,entertainment,5226.77,2
101074,utilities,69.88,1
101284,entertainment,960.02,2
101996,entertainment,312.65,1
101622,fuel,4585.05,1
100567,"online shopping",4516.17,1
101240,utilities,1566.12,1
100877,"online shopping",435.70,1
101011,entertainment,3442.78,1
101014,fuel,419.59,1
100863,groceries,11376.32,2
101579,grocery,1293.25,1
101674,grocery,11670.42,1
101217,dining,7395.65,1
100313,entertainment,1518.81,1
100729,grocery,8458.70,1
101991,"online shopping",2324.46,1
100383,entertainment,1337.97,1
101788,groceries,9027.03,2
101812,"online shopping",9792.94,1
100276,dining,4974.27,1
101095,travel,1507.20,1
101152,electronics,1026.39,1
100697,entertainment,11175.32,2
101548,grocery,411.72,1
101864,"online shopping",2320.76,1
101243,groceries,146.79,1
101029,"online shopping",40.54,1
100623,travel,6529.89,1
101977,grocery,2738.22,1
100011,electronics,7670.66,1
101522,travel,1325.81,1
101657,entertainment,10108.09,2
101525,electronics,1201.10,1
100107,grocery,4096.13,1
100628,dining,3752.37,1
101505,fuel,7787.07,1
101287,electronics,12078.56,1
100302,"online shopping",216.50,1
100936,grocery,6292.58,1
100575,travel,6099.89,3
100554,"online shopping",3706.20,1
100124,grocery,4792.83,1
101928,grocery,4152.01,1
101293,electronics,6692.53,2
100744,dining,6247.36,1
100479,grocery,3813.95,1
100131,grocery,2036.09,1
101025,travel,7303.39,2
100114,"online shopping",677.40,1
100480,grocery,5294.76,1
100980,entertainment,7033.75,1
100941,travel,5469.09,1
100954,groceries,6250.76,1
100833,fuel,1648.57,1
101781,electronics,1332.97,1
100627,travel,92.50,1
100089,dining,9203.39,1
100807,grocery,5614.01,1
101020,fuel,9574.49,1
101058,dining,5554.09,2
101876,grocery,2569.55,1
100123,entertainment,6333.79,1
100056,utilities,3218.84,1
100391,fuel,9042.93,2
101515,entertainment,17665.53,1
100969,fuel,2174.78,1
101854,groceries,1332.31,1
101667,dining,882.23,1
101573,grocery,7142.53,1
101878,entertainment,2432.54,1
100004,utilities,213.42,1
101748,electronics,1897.43,2
100631,"online shopping",859.08,1
101861,travel,5387.95,2
101904,entertainment,794.70,1
101232,fuel,3446.48,2
100216,grocery,3699.89,1
100535,groceries,5203.06,1
101740,grocery,4425.56,1
101424,fuel,839.16,1
101485,"online shopping",2744.35,1
100737,"online shopping",1199.55,1
101234,grocery,4825.43,1
101049,dining,913.18,1
100002,dining,210.72,1
101025,groceries,1491.69,1
100467,dining,2072.78,1
100069,utilities,2496.50,1
100200,electronics,125.07,1
101275,travel,3727.12,1
100291,utilities,1708.47,1
101177,electronics,2258.55,1
100923,utilities,3533.17,1
101156,grocery,2041.57,2
101297,"online shopping",3996.68,1
101806,groceries,8359.19,1
101376,groceries,2720.56,1
100004,"online shopping",206.92,1
100359,entertainment,873.13,1
101429,entertainment,5145.79,1
100764,dining,17089.47,1
100633,grocery,3679.98,2
101435,utilities,479.60,1
101210,electronics,2463.26,1
101749,travel,665.52,1
100660,entertainment,1593.57,1
101193,electronics,6784.80,2
100720,groceries,10334.27,1
100593,electronics,1627.64,1
101424,travel,420.04,1
100856,travel,3743.81,1
101892,utilities,1508.31,1
100551,fuel,4321.93,2
101703,electronics,6389.05,1
100840,utilities,2280.14,2
101746,travel,1582.12,1
100534,entertainment,6312.97,1
100606,entertainment,3794.79,1
100671,entertainment,8022.18,1
101267,grocery,1115.35,1
100926,travel,2138.05,2
100016,groceries,248.43,1
101621,"online shopping",3274.23,2
100546,entertainment,795.19,1
101053,entertainment,6041.11,2
101215,"online shopping",2127.31,1
100436,"online shopping",10919.00,1
100676,entertainment,6663.91,1
101497,groceries,7374.86,1
100633,fuel,2063.48,1
100311,dining,1513.93,1
101759,dining,4408.60,1
100024,fuel,1407.17,1
100370,grocery,27.16,1
100524,groceries,6606.74,1
101342,grocery,12128.11,1
101125,utilities,265.59,1
100887,grocery,2735.08,1
101924,electronics,1695.70,1
101226,fuel,1423.82,1
101290,grocery,429.15,1
101757,travel,3913.79,1
100103,groceries,1063.71,1
101134,dining,7968.49,1
100427,dining,2321.20,1
100468,"online shopping",1818.13,1
100869,entertainment,394.47,1
100769,groceries,1489.16,1
100560,travel,5851.87,1
101273,grocery,3034.28,1
100330,fuel,6266.89,1
101955,entertainment,5191.82,1
100586,entertainment,1349.73,1
100200,travel,2981.87,1
101569,entertainment,4017.55,2
100825,grocery,1632.71,1
101956,grocery,2887.40,1
100863,"online shopping",4573.81,1
101851,groceries,2964.33,1
101567,entertainment,19.27,1
101232,groceries,7571.64,1
101667,"online shopping",5084.62,1
101903,utilities,8439.53,1
101288,utilities,3203.60,2
100225,grocery,1770.04,1
100486,electronics,1414.69,2
101245,electronics,13884.58,1
101393,groceries,14567.56,1
100636,fuel,2236.22,1
100787,entertainment,3417.37,2
100166,fuel,2771.66,1
100662,grocery,1353.35,1
100034,fuel,64.68,1
100406,utilities,21837.29,1
101525,entertainment,4652.72,2
100313,"online shopping",1941.28,1
100742,travel,15.52,1
100726,travel,585.16,1
101124,utilities,3185.94,1
100568,electronics,3810.42,1
101238,"online shopping",5095.45,1
100061,"online shopping",2425.27,1
101874,entertainment,7297.30,1
100093,entertainment,5336.58,1
101492,dining,64.66,1
101876,"online shopping",4383.49,1
101049,grocery,7578.71,1
101144,dining,896.66,1
100763,utilities,2699.78,1
100035,utilities,169.55,1
101433,grocery,8836.52,2
101671,grocery,2991.46,1
100220,travel,786.16,1
101814,electronics,5989.38,2
100566,grocery,4504.85,1
101962,entertainment,25247.93,3
100995,utilities,8446.52,1
101800,"online shopping",2082.35,1
101697,grocery,10860.20,1
101016,grocery,17231.23,1
101507,travel,2707.32,1
100107,dining,5947.62,2
100424,travel,4618.63,1
101091,"online shopping",4123.80,1
101089,electronics,6032.72,1
101999,fuel,4983.03,1
101663,dining,3381.20,1
101527,"online shopping",532.38,1
101527,utilities,6018.57,1
100320,utilities,2618.40,1
100718,dining,12518.17,2
100727,grocery,488.79,1
101597,grocery,978.93,1
100209,"online shopping",8378.14,1
101862,fuel,1648.13,1
100369,grocery,10188.77,1
101964,travel,70.72,1
101651,utilities,5403.75,1
101918,electronics,7674.66,1
100576,travel,122.40,1
101665,dining,368.28,1
100789,grocery,4898.94,1
100991,grocery,13049.70,2
101355,fuel,10302.61,1
101687,dining,4147.31,1
100349,groceries,7325.32,2
101129,electronics,2599.67,1
100112,electronics,2864.29,1
100688,travel,3682.64,1
100045,"online shopping",2799.88,1
101194,groceries,7409.48,1
101376,utilities,5580.79,1
101226,grocery,4430.73,2
101249,entertainment,11125.18,1
101103,entertainment,1454.65,1
100563,dining,516.01,1
100160,utilities,6057.86,1
100839,utilities,1390.87,1
101458,grocery,12678.87,2
100537,dining,3433.65,1
100224,dining,14783.77,2
101340,entertainment,488.53,1
101437,grocery,7269.37,1
100094,groceries,1835.26,1
101802,"online shopping",3574.64,1
100552,electronics,2241.60,1
101420,fuel,1697.09,1
101233,utilities,2371.30,1
101497,entertainment,5431.21,2
100683,travel,2354.04,1
100570,"online shopping",4409.16,2
101513,dining,6787.40,1
100833,dining,5304.86,1
101859,travel,3030.85,1
101498,utilities,2102.48,1
101541,fuel,88.62,1
100773,grocery,4723.08,1
101948,fuel,594.33,1
100693,electronics,3079.65,2
101719,groceries,4260.37,2
101684,dining,6010.46,1
101791,entertainment,1065.53,1
101590,grocery,2816.38,1
101721,fuel,585.42,1
101621,dining,7324.75,2
101197,fuel,3422.00,1
101557,fuel,22723.81,2
100243,dining,352.84,1
100059,entertainment,9770.02,1
100103,dining,2885.59,1
101326,electronics,1172.07,1
101010,entertainment,2850.24,1
101557,travel,797.88,1
101207,electronics,675.98,1
101680,utilities,7054.13,1
101304,groceries,997.44,1
101311,grocery,8419.74,1
101678,"online shopping",1707.39,1
101548,electronics,30.64,1
100266,grocery,2956.29,1
100780,fuel,1514.57,1
101380,grocery,812.14,1
101829,travel,12433.86,1
101830,utilities,6141.34,1
100547,fuel,2174.50,1
100159,"online shopping",2438.08,2
100936,electronics,4252.14,1
100542,utilities,4181.52,2
101880,entertainment,733.85,1
101008,dining,199.46,1
100209,groceries,2194.85,1
100149,electronics,15933.64,2
100030,travel,7085.95,2
100611,dining,1991.56,1
100301,entertainment,5586.93,2
100962,grocery,7185.20,1
101754,travel,9346.98,1
100764,groceries,1107.57,1
100256,fuel,12621.84,2
100939,"online shopping",2841.18,1
101080,dining,3788.68,1
101028,utilities,1393.63,1
100846,fuel,2479.72,1
101137,utilities,2112.33,2
100684,entertainment,9021.19,2
100731,travel,5218.53,1
100023,fuel,3091.28,1
100492,groceries,1908.15,1
100969,travel,380.53,1
101109,"online shopping",2597.25,1
101022,electronics,4359.94,1
101700,fuel,17699.38,2
100371,utilities,2395.69,1
100678,groceries,2640.34,1
100595,"online shopping",189.58,1
101993,dining,1726.50,1
100201,travel,8933.35,1
100436,utilities,13295.34,1
100155,groceries,1422.59,1
101996,utilities,2251.08,1
101723,utilities,43.80,1
101797,entertainment,15357.96,2
100651,entertainment,6144.98,1
101554,utilities,1021.11,1
100586,"online shopping",329.45,1
101504,fuel,8939.29,1
101153,fuel,14102.08,1
100270,travel,576.93,1
101983,fuel,1526.48,1
100969,entertainment,6834.23,1
101377,fuel,67.22,1
101651,grocery,944.86,1
101175,electronics,3880.55,2
101565,electronics,493.86,1
100322,entertainment,851.77,1
101595,"online shopping",7068.58,1
101794,"online shopping",2812.97,1
100359,travel,74.07,1
101028,"online shopping",6025.13,1
100027,utilities,2813.99,1
101387,travel,237.65,1
101485,electronics,5903.06,1
101735,utilities,265.48,1
101874,dining,226.59,1
101406,fuel,7625.21,1
101581,"online shopping",2759.20,1
101222,groceries,1635.25,1
101629,dining,5512.38,1
101105,fuel,1235.04,1
101111,entertainment,800.90,1
101413,dining,79.28,1
101778,fuel,2003.35,1
100450,electronics,4221.19,1
100432,"online shopping",995.09,1
100373,grocery,3284.61,1
101774,utilities,4613.79,1
100217,utilities,662.00,1
101573,utilities,4676.03,1
101930,utilities,11036.54,2
100947,travel,2236.90,2
101545,grocery,1143.25,1
101071,travel,2163.93,1
100858,"online shopping",6.74,1
101037,fuel,4847.65,1
101635,entertainment,2809.71,1
101547,electronics,3428.50,1
100883,electronics,4184.34,1
101914,dining,233.94,1
100278,grocery,7458.03,1
100340,dining,3614.21,1
101702,travel,1714.24,1
100606,travel,14857.73,1
101048,fuel,5772.02,1
100528,electronics,8629.48,1
100955,utilities,7409.46,1
100322,travel,207.29,1
100312,grocery,5941.02,1
100583,groceries,2849.45,1
101293,utilities,3105.60,2
100294,utilities,7384.59,1
100655,entertainment,4953.33,1
100785,entertainment,17512.48,2
100074,grocery,2578.43,1
101555,utilities,1961.48,1
101709,"online shopping",433.34,1
101875,utilities,651.39,1
101502,grocery,1307.46,1
101683,electronics,1132.98,1
100394,fuel,1590.82,1
101649,grocery,399.97,1
100166,utilities,2574.51,1
100511,electronics,170.43,1
100158,groceries,343.16,1
101407,travel,64.79,1
101061,groceries,2968.54,1
100462,fuel,12705.14,1
101454,grocery,7676.92,1
101671,groceries,9146.91,3
100103,grocery,1356.50,1
101216,groceries,4472.33,1
101036,utilities,1270.43,1
101879,travel,2857.10,1
100596,travel,1951.29,1
100070,"online shopping",9866.80,1
101803,dining,1718.42,1
101594,electronics,2765.17,1
100972,electronics,1820.01,1
100437,entertainment,1074.10,2
101295,groceries,6892.49,1
101394,travel,700.76,1
101402,"online shopping",9267.88,1
101438,entertainment,1009.51,1
101763,electronics,201.33,1
100484,"online shopping",358.01,1
100887,"online shopping",3776.17,1
100802,grocery,3591.18,1
100245,travel,2716.55,1
100848,dining,262.06,1
100242,"online shopping",6429.28,1
101693,"online shopping",2518.80,1
100529,grocery,4416.86,2
101618,fuel,8927.09,1
100846,dining,2418.67,1
100341,groceries,5825.46,1
101577,electronics,4095.71,1
101272,dining,1829.38,1
101973,groceries,753.25,1
100531,dining,1804.43,1
100863,grocery,278.99,1
101404,dining,3094.45,1
100041,utilities,5258.12,1
100598,groceries,208.60,1
100305,fuel,1345.85,1
100808,electronics,883.88,1
101263,entertainment,2147.08,1
100678,"online shopping",310.66,1
101336,utilities,19897.89,2
100730,fuel,4165.33,1
100440,dining,107.67,1
100932,dining,4120.71,1
100617,entertainment,6018.47,1
101736,entertainment,602.92,1
100522,entertainment,1328.25,1
100507,groceries,417.90,1
101685,entertainment,4565.31,2
100353,electronics,2062.77,1
100866,entertainment,923.53,1
100095,utilities,1876.22,1
100105,travel,1870.28,1
101678,utilities,701.98,1
101265,dining,536.85,1
100855,travel,4389.76,1
101511,"online shopping",687.17,1
100789,"online shopping",3230.37,1
101677,dining,321.06,1
100897,electronics,4528.99,1
101439,electronics,4240.04,1
101007,travel,1155.37,1
100736,electronics,612.13,1
100301,electronics,1622.11,1
101193,fuel,384.70,1
100645,electronics,2204.31,1
101064,travel,839.64,1
100230,travel,728.59,1
101432,electronics,396.69,1
101645,entertainment,597.36,1
100454,groceries,7365.04,1
101080,groceries,214.97,1
101199,travel,4781.36,1
101086,"online shopping",1538.77,1
100550,utilities,308.98,1
100137,electronics,3447.82,1
101249,groceries,2626.67,1
100442,entertainment,3199.53,1
101229,travel,2528.34,1
100026,travel,1043.11,2
100456,utilities,1796.91,1
100694,grocery,7889.33,1
100948,utilities,6256.47,1
100443,entertainment,3519.64,1
100035,groceries,2992.45,1
100596,groceries,5623.72,1
100154,"online shopping",4653.78,1
101192,entertainment,7027.43,1
100795,groceries,12131.66,1
101570,electronics,98.93,1
101443,dining,3158.55,1
101260,dining,6409.22,1
100980,travel,2004.66,1
