transaction_id,customer_id,transaction_date,transaction_category,transaction_amount
909115,100671,2025-01-11 14:16:23.269961,ENTERTAINMENT,8022.18
909116,101267,2025-08-28 14:16:23.269962,grocery,1115.35
909117,100926,2025-01-07 14:16:23.269963,Travel,872.44
909118,100016,2025-11-17 14:16:23.269964,Groceries,248.43
909119,101135,2025-07-28 14:16:23.269966,ENTERTAINMENT,3137.82
909120,101638,2025-02-23 14:16:23.269967,Utilities,2400.6
909121,100825,2025-05-05 14:16:23.269968,Fuel,5819.87
909122,101621,2024-12-25 14:16:23.269969,Online Shopping,2297.42
909123,100546,2025-04-12 14:16:23.269970,ENTERTAINMENT,795.19
909124,101053,2025-10-29 14:16:23.269971,entertainment,5805.14
909125,101215,2025-05-18 14:16:23.269972,Online Shopping,2127.31
909126,100436,2025-03-24 14:16:23.269974,Online Shopping,10919.0
909127,100178,2025-03-05 14:16:23.269976,entertainment,2676.04
909128,100615,2025-06-06 14:16:23.269979,ENTERTAINMENT,434.47
909129,100676,2025-04-08 14:16:23.269981,entertainment,6663.91
909130,101497,2025-09-30 14:16:23.269983,Groceries,7374.86
909131,100633,2025-04-18 14:16:23.269985,Fuel,2063.48
909132,101157,2025-09-18 14:16:23.269987,Online Shopping,92.18
909133,100801,2025-12-12 14:16:23.269989,entertainment,105.61
909134,100311,2025-03-12 14:16:23.269995,Dining,1513.93
909135,101759,2025-07-21 14:16:23.269997,Dining,4408.6
909136,100024,2025-01-28 14:16:23.269999,Fuel,1407.17
909137,100370,2025-03-11 14:16:23.270001,grocery,27.16
909138,100524,2025-06-10 14:16:23.270003,Groceries,6606.74
909139,101342,2025-03-19 14:16:23.270005,grocery,12128.11
909140,100229,2025-10-06 14:16:23.270007,ENTERTAINMENT,1488.25
909141,101125,2025-02-03 14:16:23.270010,Utilities,265.59
909142,101473,2025-10-11 14:16:23.270012,ENTERTAINMENT,1205.68
909143,100377,2025-02-17 14:16:23.270022,Fuel,5615.68
909144,100887,2025-10-16 14:16:23.270025,grocery,2735.08
909145,101924,2025-08-06 14:16:23.270029,Electronics,1695.7
909146,101226,2025-02-14 14:16:23.270031,Fuel,1423.82
909147,101290,2025-03-25 14:16:23.270033,grocery,429.15
909148,100461,2025-05-09 14:16:23.270035,Utilities,1451.73
909149,100364,2025-08-14 14:16:23.270037,ENTERTAINMENT,2222.79
909150,101757,2025-03-28 14:16:23.270039,Travel,3913.79
909151,100103,2025-12-11 14:16:23.270041,Groceries,1063.71
909152,101134,2025-05-26 14:16:23.270043,Dining,7968.49
909153,100427,2025-06-22 14:16:23.270046,Dining,2321.2
909154,100468,2025-06-18 14:16:23.270047,Online Shopping,1818.13
909155,101014,2025-05-04 14:16:23.270057,Electronics,3154.51
909156,101604,2025-04-26 14:16:23.270058,Electronics,642.15
909157,100869,2025-07-25 14:16:23.270059,ENTERTAINMENT,394.47
909158,100769,2025-10-21 14:16:23.270060,Groceries,1489.16
909159,100679,2025-02-25 14:16:23.270062,entertainment,142.63
909160,100804,2025-04-21 14:16:23.270066,entertainment,1659.51
909161,100885,2025-01-07 14:16:23.270068,entertainment,3896.11
909162,100560,2025-03-06 14:16:23.270080,Travel,5851.87
909163,101273,2025-07-08 14:16:23.270083,grocery,3034.28
909164,101505,2025-11-22 14:16:23.270085,entertainment,4114.18
909165,100330,2025-09-03 14:16:23.270087,Fuel,6266.89
909166,101955,2025-04-22 14:16:23.270089,entertainment,5191.82
909167,100586,2025-01-12 14:16:23.270091,entertainment,1349.73
909168,100200,2025-01-20 14:16:23.270093,Travel,2981.87
909169,100453,2025-11-06 14:16:23.270095,Dining,1076.9
909170,101527,2025-08-07 14:16:23.270097,ENTERTAINMENT,3005.83
909171,101569,2025-02-04 14:16:23.270099,ENTERTAINMENT,1942.95
909172,100825,2025-11-04 14:16:23.270101,grocery,1632.71
909173,100110,2025-11-13 14:16:23.270103,ENTERTAINMENT,709.82
909174,101956,2024-12-19 14:16:23.270106,grocery,2887.4
909175,100863,2025-01-05 14:16:23.270109,Online Shopping,4573.81
909176,101851,2025-12-17 14:16:23.270110,Groceries,2964.33
909177,100907,2025-05-06 14:16:23.270111,entertainment,251.09
909178,101772,2025-02-22 14:16:23.270112,ENTERTAINMENT,9034.67
909179,101567,2025-03-05 14:16:23.270114,entertainment,19.27
909180,101232,2025-04-26 14:16:23.270115,Groceries,7571.64
909181,101667,2024-12-24 14:16:23.270116,Online Shopping,5084.62
909182,101641,2025-11-15 14:16:23.270117,ENTERTAINMENT,355.4
909183,100032,2025-09-14 14:16:23.270118,ENTERTAINMENT,944.74
909184,100554,2025-05-27 14:16:23.270119,Utilities,1502.18
909185,101903,2025-08-31 14:16:23.270120,Utilities,8439.53
909186,100106,2025-01-30 14:16:23.270122,Dining,13679.19
909187,101288,2025-11-18 14:16:23.270123,Utilities,319.21
909188,100225,2025-03-27 14:16:23.270124,grocery,1770.04
909189,100486,2025-11-25 14:16:23.270125,Electronics,565.86
909190,100178,2025-09-12 14:16:23.270126,grocery,1142.17
909191,101245,2025-11-09 14:16:23.270127,Electronics,13884.58
909192,101393,2025-06-28 14:16:23.270128,Groceries,14567.56
909193,100636,2025-04-14 14:16:23.270129,Fuel,2236.22
909194,100787,2025-07-09 14:16:23.270130,ENTERTAINMENT,708.0
909195,100166,2025-06-21 14:16:23.270132,Fuel,2771.66
909196,100662,2025-09-06 14:16:23.270133,grocery,1353.35
909197,101576,2025-05-23 14:16:23.270134,Fuel,9249.43
909198,100299,2025-11-26 14:16:23.270135,ENTERTAINMENT,5967.24
909199,101404,2025-12-13 14:16:23.270136,Travel,1292.85
909200,100034,2025-08-01 14:16:23.270137,Fuel,64.68
909201,100406,2025-05-18 14:16:23.270138,Utilities,21837.29
909202,101525,2025-07-11 14:16:23.270139,ENTERTAINMENT,4024.79
909203,100313,2025-08-01 14:16:23.270140,Online Shopping,1941.28
909204,100815,2025-07-26 14:16:23.270141,Utilities,1191.11
909205,100742,2025-07-11 14:16:23.270142,Travel,15.52
909206,100726,2025-09-26 14:16:23.270143,Travel,585.16
909207,100825,2025-07-16 14:16:23.270144,entertainment,20.61
909208,101124,2025-03-05 14:16:23.270145,Utilities,3185.94
909209,100568,2025-02-04 14:16:23.270147,Electronics,3810.42
909210,101238,2025-03-12 14:16:23.270148,Online Shopping,5095.45
909211,101958,2025-10-15 14:16:23.270149,ENTERTAINMENT,724.58
909212,101691,2025-06-09 14:16:23.270150,Travel,353.13
909213,100575,2025-07-15 14:16:23.270151,Travel,3678.97
909214,100061,2025-09-18 14:16:23.270152,Online Shopping,2425.27
909215,101874,2025-07-29 14:16:23.270153,entertainment,7297.3
909216,100368,2025-11-06 14:16:23.270154,Electronics,2666.99
909217,101391,2025-04-13 14:16:23.270155,Groceries,2059.63
909218,101597,2025-02-26 14:16:23.270156,Travel,2343.2
909219,100093,2025-04-04 14:16:23.270171,entertainment,5336.58
909220,101492,2025-01-15 14:16:23.270172,Dining,64.66
909221,100983,2025-12-17 14:16:23.270173,ENTERTAINMENT,8762.66
909222,101876,2025-08-31 14:16:23.270174,Online Shopping,4383.49
909223,101049,2025-08-15 14:16:23.270175,grocery,7578.71
909224,101458,2025-10-15 14:16:23.270176,Dining,11231.15
909225,101144,2025-05-26 14:16:23.270177,Dining,896.66
909226,100049,2025-01-14 14:16:23.270178,grocery,3022.45
909227,100882,2025-04-18 14:16:23.270180,Electronics,2329.66
909228,100763,2025-10-01 14:16:23.270181,Utilities,2699.78
909229,100035,2025-08-29 14:16:23.270182,Utilities,169.55
909230,101433,2025-07-29 14:16:23.270183,grocery,8586.35
909231,101312,2025-05-16 14:16:23.270184,Utilities,10829.35
909232,101402,2025-12-02 14:16:23.270185,Electronics,4044.52
909233,100099,2025-10-25 14:16:23.270186,ENTERTAINMENT,1045.73
909234,101347,2025-07-30 14:16:23.270187,Fuel,5416.01
909235,100328,2025-01-16 14:16:23.270188,entertainment,4593.66
909236,101671,2025-09-30 14:16:23.270189,grocery,2991.46
909237,100705,2025-07-22 14:16:23.270190,entertainment,653.16
909238,100220,2025-08-13 14:16:23.270191,Travel,786.16
909239,101814,2025-07-13 14:16:23.270192,Electronics,3115.52
909240,101861,2025-03-14 14:16:23.270193,entertainment,482.69
909241,100566,2025-11-10 14:16:23.270194,grocery,4504.85
909242,101962,2025-07-14 14:16:23.270196,ENTERTAINMENT,836.57
909243,100995,2025-01-19 14:16:23.270198,Utilities,8446.52
909244,101021,2025-03-05 14:16:23.270202,Dining,8049.44
909245,100109,2025-08-28 14:16:23.270204,Dining,1216.53
909246,100148,2025-06-11 14:16:23.270206,Travel,304.74
909247,100405,2025-09-03 14:16:23.270208,entertainment,3308.36
909248,101800,2025-09-18 14:16:23.270210,Online Shopping,2082.35
909249,101697,2024-12-29 14:16:23.270212,grocery,10860.2
909250,100698,2025-02-20 14:16:23.270214,Online Shopping,2653.63
909251,101016,2025-10-30 14:16:23.270216,grocery,17231.23
909252,101433,2025-07-10 14:16:23.270219,grocery,250.17
909253,101152,2025-12-14 14:16:23.270221,ENTERTAINMENT,1072.34
909254,101507,2025-06-03 14:16:23.270225,Travel,2707.32
909255,100107,2025-02-01 14:16:23.270226,Dining,5518.74
909256,100388,2024-12-19 14:16:23.270227,Travel,66.29
909257,100424,2025-04-08 14:16:23.270228,Travel,4618.63
909258,100446,2025-09-19 14:16:23.270229,Groceries,527.41
909259,100917,2025-02-09 14:16:23.270230,grocery,6215.87
909260,101091,2025-11-28 14:16:23.270232,Online Shopping,4123.8
909261,101967,2025-10-02 14:16:23.270236,ENTERTAINMENT,2134.11
909262,101089,2025-05-12 14:16:23.270238,Electronics,6032.72
909263,100655,2025-07-09 14:16:23.270240,grocery,4622.41
909264,101999,2025-01-09 14:16:23.270242,Fuel,4983.03
909265,101588,2025-08-25 14:16:23.270245,grocery,1199.08
909266,101663,2025-09-15 14:16:23.270246,Dining,3381.2
909267,101527,2025-08-07 14:16:23.270248,Online Shopping,532.38
909268,101527,2025-06-29 14:16:23.270250,Utilities,6018.57
909269,100320,2025-08-26 14:16:23.270252,Utilities,2618.4
909270,100718,2025-12-09 14:16:23.270254,Dining,6098.07
909271,101855,2025-02-22 14:16:23.270256,grocery,830.16
909272,100727,2025-04-02 14:16:23.270258,grocery,488.79
909273,100579,2025-07-01 14:16:23.270260,Electronics,4087.52
909274,100446,2025-01-31 14:16:23.270263,Dining,210.6
909275,101597,2025-09-11 14:16:23.270265,grocery,978.93
909276,100209,2025-07-02 14:16:23.270267,Online Shopping,8378.14
909277,100848,2025-02-10 14:16:23.270270,Utilities,498.53
909278,101862,2025-05-14 14:16:23.270271,Fuel,1648.13
909279,100369,2025-01-09 14:16:23.270272,grocery,10188.77
909280,101964,2025-01-06 14:16:23.270274,Travel,70.72
909281,101587,2025-11-04 14:16:23.270275,entertainment,2062.74
909282,101651,2025-04-01 14:16:23.270276,Utilities,5403.75
909283,101916,2025-03-08 14:16:23.270277,Groceries,8388.38
909284,101481,2025-08-14 14:16:23.270278,Dining,4655.72
909285,101918,2025-04-02 14:16:23.270279,Electronics,7674.66
909286,100576,2024-12-28 14:16:23.270280,Travel,122.4
909287,101665,2025-05-18 14:16:23.270281,Dining,368.28
909288,100688,2025-02-16 14:16:23.270283,grocery,4684.29
909289,100789,2025-06-01 14:16:23.270284,grocery,4898.94
909290,100991,2025-04-26 14:16:23.270285,grocery,3253.45
909291,101948,2025-01-11 14:16:23.270286,Utilities,4586.25
909292,100162,2025-08-04 14:16:23.270287,entertainment,6833.06
909293,100976,2025-08-24 14:16:23.270288,ENTERTAINMENT,2759.82
909294,101355,2025-07-16 14:16:23.270289,Fuel,10302.61
909295,101687,2025-01-11 14:16:23.270290,Dining,4147.31
909296,100349,2025-02-04 14:16:23.270291,Groceries,2235.19
909297,101771,2025-01-10 14:16:23.270293,Travel,1915.72
909298,100669,2025-11-30 14:16:23.270294,entertainment,4854.37
909299,101491,2025-12-14 14:16:23.270295,Utilities,3484.32
909300,100425,2025-07-06 14:16:23.270296,entertainment,5952.43
909301,100326,2025-08-13 14:16:23.270297,Online Shopping,5315.17
909302,101129,2025-05-19 14:16:23.270298,Electronics,2599.67
909303,101841,2025-10-31 14:16:23.270299,grocery,10196.42
909304,100254,2025-11-02 14:16:23.270304,ENTERTAINMENT,4263.93
909305,100357,2025-11-02 14:16:23.270305,Electronics,784.68
909306,101990,2025-10-31 14:16:23.270306,ENTERTAINMENT,3372.64
909307,100443,2025-06-14 14:16:23.270307,Dining,788.94
909308,100112,2025-08-20 14:16:23.270308,Electronics,2864.29
909309,101053,2025-08-08 14:16:23.270309,Groceries,5461.17
909310,100523,2025-11-29 14:16:23.270310,Online Shopping,5859.02
909311,100688,2025-03-18 14:16:23.270311,Travel,3682.64
909312,100990,2025-04-30 14:16:23.270312,grocery,5352.44
909313,101873,2025-11-06 14:16:23.270313,Fuel,2236.87
909314,100045,2025-09-17 14:16:23.270314,Online Shopping,2799.88
909315,101194,2025-04-01 14:16:23.270315,Groceries,7409.48
909316,101153,2025-10-31 14:16:23.270317,ENTERTAINMENT,2377.91
909317,100756,2025-03-11 14:16:23.270318,Electronics,1512.75
909318,101376,2025-10-05 14:16:23.270319,Utilities,5580.79
909319,101226,2025-05-16 14:16:23.270320,grocery,181.27
909320,101249,2025-05-11 14:16:23.270321,ENTERTAINMENT,11125.18
909321,101103,2025-08-31 14:16:23.270322,ENTERTAINMENT,1454.65
909322,101333,2025-08-05 14:16:23.270323,Utilities,3476.25
909323,101058,2025-01-09 14:16:23.270324,Dining,4048.2
909324,100563,2025-04-24 14:16:23.270325,Dining,516.01
909325,100160,2025-07-16 14:16:23.270326,Utilities,6057.86
909326,101619,2025-01-23 14:16:23.270327,entertainment,2971.14
909327,100839,2025-10-23 14:16:23.270328,Utilities,1390.87
909328,101458,2025-06-03 14:16:23.270329,grocery,6655.96
909329,100537,2025-02-06 14:16:23.270330,Dining,3433.65
909330,100224,2025-11-10 14:16:23.270332,Dining,5392.6
909331,101469,2025-01-11 14:16:23.270333,entertainment,17037.32
909332,101340,2025-01-13 14:16:23.270334,ENTERTAINMENT,488.53
909333,101689,2025-05-15 14:16:23.270335,Utilities,4846.39
909334,101828,2025-05-01 14:16:23.270336,Travel,4961.11
909335,101437,2025-01-10 14:16:23.270337,grocery,7269.37
909336,100094,2025-04-05 14:16:23.270338,Groceries,1835.26
909337,101248,2025-05-23 14:16:23.270339,Electronics,7131.4
909338,101802,2025-05-31 14:16:23.270341,Online Shopping,3574.64
909339,100948,2025-08-03 14:16:23.270342,ENTERTAINMENT,249.38
909340,100552,2025-08-12 14:16:23.270343,Electronics,2241.6
909341,100644,2025-10-26 14:16:23.270344,Groceries,2298.75
909342,100065,2025-01-08 14:16:23.270345,Dining,5393.48
909343,101420,2025-09-25 14:16:23.270346,Fuel,1697.09
909344,101982,2025-05-23 14:16:23.270347,Dining,6682.93
909345,101233,2025-01-19 14:16:23.270348,Utilities,2371.3
909346,101497,2025-03-08 14:16:23.270349,ENTERTAINMENT,93.24
909347,100664,2025-11-12 14:16:23.270351,Travel,12729.01
909348,100683,2025-05-17 14:16:23.270352,Travel,2354.04
909349,100909,2025-11-21 14:16:23.270353,Dining,3675.74
909350,100836,2025-07-25 14:16:23.270354,Utilities,777.89
909351,100570,2025-11-30 14:16:23.270355,Online Shopping,1235.04
909352,100695,2025-08-22 14:16:23.270366,Electronics,2317.7
909353,101513,2025-08-03 14:16:23.270367,Dining,6787.4
909354,100179,2025-10-12 14:16:23.270368,entertainment,376.37
909355,100833,2025-02-07 14:16:23.270369,Dining,5304.86
909356,101859,2025-11-18 14:16:23.270370,Travel,3030.85
909357,101547,2025-10-06 14:16:23.270371,Utilities,2423.67
909358,101482,2025-08-17 14:16:23.270372,Fuel,7322.79
909359,101091,2025-05-04 14:16:23.270373,Dining,439.95
909360,101962,2025-01-14 14:16:23.270374,entertainment,16392.53
909361,101352,2025-03-20 14:16:23.270376,Dining,6749.74
909362,100201,2025-04-16 14:16:23.270377,grocery,1379.47
909363,101498,2025-11-09 14:16:23.270378,Utilities,2102.48
909364,101541,2025-07-01 14:16:23.270379,Fuel,88.62
909365,101038,2025-02-06 14:16:23.270380,Electronics,2624.79
909366,101065,2025-09-07 14:16:23.270381,Dining,2777.09
909367,100542,2025-02-27 14:16:23.270382,ENTERTAINMENT,9140.25
909368,100981,2025-04-19 14:16:23.270383,Utilities,1718.16
909369,101716,2025-07-14 14:16:23.270385,ENTERTAINMENT,2958.93
909370,100773,2024-12-23 14:16:23.270386,grocery,4723.08
909371,101312,2025-03-28 14:16:23.270387,Utilities,3282.34
909372,101948,2025-04-05 14:16:23.270388,Fuel,594.33
909373,101556,2024-12-25 14:16:23.270389,Fuel,659.82
909374,101915,2025-01-09 14:16:23.270390,Fuel,521.13
909375,100693,2025-08-17 14:16:23.270391,Electronics,859.44
909376,101719,2025-11-01 14:16:23.270393,Groceries,1392.96
909377,101267,2025-01-20 14:16:23.270394,Utilities,4710.28
909378,101885,2025-12-08 14:16:23.270395,Fuel,220.01
909379,101684,2025-07-27 14:16:23.270396,Dining,6010.46
909380,101791,2025-02-22 14:16:23.270397,ENTERTAINMENT,1065.53
909381,100611,2025-07-19 14:16:23.270398,entertainment,3326.49
909382,101590,2025-08-04 14:16:23.270399,grocery,2816.38
909383,101721,2025-10-04 14:16:23.270400,Fuel,585.42
909384,101855,2024-12-22 14:16:23.270402,Dining,1185.42
909385,101621,2025-11-22 14:16:23.270403,Dining,1228.03
909386,101197,2025-12-11 14:16:23.270404,Fuel,3422.0
909387,101557,2025-09-30 14:16:23.270405,Fuel,5437.36
909388,101532,2025-12-03 14:16:23.270406,Electronics,19587.22
909389,100243,2025-05-25 14:16:23.270407,Dining,352.84
909390,100059,2025-09-20 14:16:23.270411,entertainment,9770.02
909391,100103,2025-09-12 14:16:23.270412,Dining,2885.59
909392,100650,2025-05-16 14:16:23.270413,entertainment,1544.37
909393,101326,2025-04-03 14:16:23.270414,Electronics,1172.07
909394,101694,2025-01-23 14:16:23.270415,Groceries,820.78
909395,101010,2025-03-06 14:16:23.270416,ENTERTAINMENT,2850.24
909396,101767,2025-10-04 14:16:23.270418,entertainment,10216.8
909397,100076,2025-04-20 14:16:23.270419,Groceries,703.79
909398,101041,2025-12-01 14:16:23.270420,Travel,2005.49
909399,101557,2025-06-24 14:16:23.270421,Travel,797.88
909400,101207,2025-04-03 14:16:23.270422,Electronics,675.98
909401,101680,2025-08-17 14:16:23.270423,Utilities,7054.13
909402,101573,2025-02-10 14:16:23.270424,Groceries,1063.16
909403,101304,2025-08-29 14:16:23.270425,Groceries,997.44
909404,101311,2025-04-06 14:16:23.270426,grocery,8419.74
909405,101678,2025-04-28 14:16:23.270427,Online Shopping,1707.39
909406,101548,2024-12-27 14:16:23.270428,Electronics,30.64
909407,100697,2025-11-08 14:16:23.270429,Travel,4470.23
909408,101497,2025-08-18 14:16:23.270430,Travel,2547.17
909409,100945,2025-05-17 14:16:23.270431,Dining,5207.31
909410,100266,2025-02-25 14:16:23.270432,grocery,2956.29
909411,100780,2025-03-07 14:16:23.270433,Fuel,1514.57
909412,100608,2025-03-12 14:16:23.270435,ENTERTAINMENT,241.09
909413,100945,2025-12-11 14:16:23.270436,Dining,7033.05
909414,101380,2025-09-17 14:16:23.270437,grocery,812.14
909415,101829,2024-12-22 14:16:23.270438,Travel,12433.86
909416,101024,2025-08-17 14:16:23.270439,grocery,987.51
909417,101830,2025-01-15 14:16:23.270440,Utilities,6141.34
909418,101050,2025-09-13 14:16:23.270441,ENTERTAINMENT,5441.47
909419,100547,2025-12-17 14:16:23.270442,Fuel,2174.5
909420,100159,2025-09-18 14:16:23.270443,Online Shopping,1797.84
909421,100936,2025-12-11 14:16:23.270444,Electronics,4252.14
909422,100398,2025-08-20 14:16:23.270445,Groceries,2631.82
909423,100542,2025-01-02 14:16:23.270447,Utilities,3498.46
909424,100126,2025-08-11 14:16:23.270448,Groceries,2223.5
909425,101797,2025-06-22 14:16:23.270449,grocery,2850.87
909426,101880,2025-09-11 14:16:23.270450,ENTERTAINMENT,733.85
909427,101008,2025-11-05 14:16:23.270451,Dining,199.46
909428,100947,2025-06-18 14:16:23.270452,entertainment,1539.78
909429,100209,2025-06-16 14:16:23.270453,Groceries,2194.85
909430,100149,2025-10-26 14:16:23.270454,Electronics,8276.71
909431,100030,2025-05-04 14:16:23.270455,Travel,1870.16
909432,100611,2025-07-10 14:16:23.270456,Dining,1991.56
909433,101864,2025-04-27 14:16:23.270457,Dining,3931.94
909434,100301,2024-12-25 14:16:23.270459,entertainment,810.82
909435,100962,2025-06-01 14:16:23.270460,grocery,7185.2
909436,100864,2025-12-17 14:16:23.270461,grocery,1952.96
909437,101754,2025-12-04 14:16:23.270462,Travel,9346.98
909438,100764,2025-05-19 14:16:23.270463,Groceries,1107.57
909439,100682,2025-03-16 14:16:23.270464,Electronics,2193.09
909440,100256,2025-11-14 14:16:23.270465,Fuel,5270.31
909441,100939,2024-12-22 14:16:23.270466,Online Shopping,2841.18
909442,101080,2025-03-23 14:16:23.270468,Dining,3788.68
909443,100008,2025-07-03 14:16:23.270470,ENTERTAINMENT,1153.15
909444,101028,2025-07-01 14:16:23.270473,Utilities,1393.63
909445,100846,2025-09-27 14:16:23.270475,Fuel,2479.72
909446,101137,2025-02-05 14:16:23.270477,Utilities,791.87
909447,100776,2025-08-03 14:16:23.270479,grocery,472.59
909448,100684,2025-04-29 14:16:23.270481,entertainment,6498.22
909449,100731,2025-08-25 14:16:23.270483,Travel,5218.53
909450,101228,2025-04-10 14:16:23.270485,Travel,9411.8
909451,100023,2025-03-04 14:16:23.270487,Fuel,3091.28
909452,100492,2025-10-30 14:16:23.270489,Groceries,1908.15
909453,100969,2025-12-14 14:16:23.270587,Travel,380.53
909454,101705,2025-06-25 14:16:23.270589,grocery,6650.84
909455,101429,2025-03-21 14:16:23.270590,Utilities,2132.49
909456,100102,2025-11-22 14:16:23.270591,ENTERTAINMENT,2882.46
909457,101083,2025-10-09 14:16:23.270592,ENTERTAINMENT,1316.64
909458,101109,2025-02-28 14:16:23.270594,Online Shopping,2597.25
909459,100766,2025-04-28 14:16:23.270595,Online Shopping,5327.44
909460,101022,2025-05-01 14:16:23.270596,Electronics,4359.94
909461,101700,2025-03-30 14:16:23.270597,Fuel,15759.98
909462,100371,2025-03-07 14:16:23.270598,Utilities,2395.69
909463,100678,2025-10-05 14:16:23.270599,Groceries,2640.34
909464,100595,2025-08-19 14:16:23.270600,Online Shopping,189.58
909465,101993,2025-12-12 14:16:23.270601,Dining,1726.5
909466,100201,2025-11-24 14:16:23.270603,Travel,8933.35
909467,101625,2025-06-07 14:16:23.270604,Groceries,1510.31
909468,100088,2025-07-03 14:16:23.270605,Online Shopping,5085.19
909469,100436,2025-01-11 14:16:23.270606,Utilities,13295.34
909470,100119,2025-05-22 14:16:23.270607,Groceries,474.76
909471,100155,2025-08-07 14:16:23.270608,Groceries,1422.59
909472,101996,2025-01-07 14:16:23.270609,Utilities,2251.08
909473,100398,2025-03-01 14:16:23.270610,Online Shopping,948.46
909474,101723,2025-06-27 14:16:23.270611,Utilities,43.8
909475,100187,2025-07-20 14:16:23.270615,entertainment,2212.87
909476,101797,2025-09-21 14:16:23.270616,entertainment,2692.2
909477,101075,2025-02-20 14:16:23.270617,ENTERTAINMENT,3436.96
909478,100651,2025-03-27 14:16:23.270619,ENTERTAINMENT,6144.98
909479,101554,2025-02-11 14:16:23.270620,Utilities,1021.11
909480,101503,2025-10-09 14:16:23.270621,ENTERTAINMENT,220.42
909481,100586,2025-05-27 14:16:23.270622,Online Shopping,329.45
909482,100229,2025-01-11 14:16:23.270623,ENTERTAINMENT,2407.93
909483,101504,2025-11-16 14:16:23.270624,Fuel,8939.29
909484,101153,2025-11-05 14:16:23.270625,Fuel,14102.08
909485,100054,2025-08-22 14:16:23.270626,Online Shopping,803.17
909486,100270,2025-12-03 14:16:23.270627,Travel,576.93
909487,101983,2025-01-30 14:16:23.270628,Fuel,1526.48
909488,101123,2025-08-25 14:16:23.270630,entertainment,2181.95
909489,101092,2025-01-15 14:16:23.270631,Utilities,5777.1
909490,101934,2025-11-28 14:16:23.270632,entertainment,5214.68
909491,101322,2025-06-23 14:16:23.270633,Online Shopping,8958.68
909492,100969,2025-03-31 14:16:23.270634,ENTERTAINMENT,6834.23
909493,101552,2025-09-30 14:16:23.270635,ENTERTAINMENT,2021.83
909494,101377,2025-08-20 14:16:23.270636,Fuel,67.22
909495,101651,2025-11-22 14:16:23.270637,grocery,944.86
909496,101175,2025-11-26 14:16:23.270638,Electronics,3296.12
909497,100329,2025-05-31 14:16:23.270639,ENTERTAINMENT,2436.49
909498,100115,2025-10-15 14:16:23.270640,Travel,961.27
909499,101565,2025-05-18 14:16:23.270641,Electronics,493.86
909500,100322,2025-02-07 14:16:23.270642,entertainment,851.77
909501,100562,2025-02-28 14:16:23.270644,Fuel,1052.66
909502,101595,2025-10-01 14:16:23.270645,Online Shopping,7068.58
909503,100228,2025-05-16 14:16:23.270646,Dining,4335.72
909504,101794,2025-05-08 14:16:23.270647,Online Shopping,2812.97
909505,100359,2025-11-20 14:16:23.270648,Travel,74.07
909506,101028,2025-02-16 14:16:23.270649,Online Shopping,6025.13
909507,100027,2025-05-31 14:16:23.270650,Utilities,2813.99
909508,101789,2025-10-12 14:16:23.270651,grocery,3454.81
909509,101387,2024-12-24 14:16:23.270652,Travel,237.65
909510,101485,2025-08-14 14:16:23.270654,Electronics,5903.06
909511,101254,2025-01-03 14:16:23.270655,entertainment,6243.86
909512,101418,2025-06-06 14:16:23.270656,Fuel,7519.78
909513,101991,2025-06-27 14:16:23.270657,Utilities,2628.38
909514,100868,2025-09-22 14:16:23.270658,Groceries,1753.32
909515,101735,2025-01-09 14:16:23.270659,Utilities,265.48
909516,101867,2025-02-10 14:16:23.270660,Groceries,754.35
909517,101294,2025-07-17 14:16:23.270661,Dining,894.69
909518,101874,2025-05-22 14:16:23.270663,Dining,226.59
909519,101327,2025-12-05 14:16:23.270664,Electronics,586.88
909520,101406,2025-07-07 14:16:23.270665,Fuel,7625.21
909521,101581,2025-04-07 14:16:23.270666,Online Shopping,2759.2
909522,100027,2025-10-15 14:16:23.270667,Online Shopping,5061.03
909523,101542,2025-02-14 14:16:23.270668,entertainment,1125.66
909524,100743,2025-10-03 14:16:23.270669,grocery,505.96
909525,101222,2025-11-26 14:16:23.270670,Groceries,1635.25
909526,101629,2025-10-19 14:16:23.270671,Dining,5512.38
909527,101105,2025-10-23 14:16:23.270672,Fuel,1235.04
909528,101111,2025-07-03 14:16:23.270673,entertainment,800.9
909529,101413,2025-05-27 14:16:23.270674,Dining,79.28
909530,101721,2024-12-30 14:16:23.270676,entertainment,3423.69
909531,101778,2025-04-03 14:16:23.270677,Fuel,2003.35
909532,100579,2025-06-10 14:16:23.270678,Dining,1047.99
909533,101846,2025-10-24 14:16:23.270679,ENTERTAINMENT,2567.1
909534,100450,2025-01-12 14:16:23.270680,Electronics,4221.19
909535,100432,2025-03-09 14:16:23.270681,Online Shopping,995.09
909536,100373,2025-03-29 14:16:23.270682,grocery,3284.61
909537,100434,2025-04-03 14:16:23.270684,ENTERTAINMENT,1054.59
909538,101210,2025-01-02 14:16:23.270685,ENTERTAINMENT,15109.69
909539,101774,2025-09-20 14:16:23.270686,Utilities,4613.79
909540,101413,2025-05-10 14:16:23.270687,Fuel,3230.35
909541,100217,2025-01-02 14:16:23.270688,Utilities,662.0
909542,101131,2025-09-20 14:16:23.270689,ENTERTAINMENT,3089.94
909543,101842,2025-10-20 14:16:23.270690,Fuel,5641.02
909544,101573,2025-07-19 14:16:23.270691,Utilities,4676.03
909545,101930,2025-11-20 14:16:23.270692,Utilities,5268.17
