repayment_id,customer_id,payment_date,payment_amount,payment_delay_days,severe_delay_flag
803825,101172,2025-12-17 14:16:23.316944,3838.05,10,False
803826,101337,2025-11-01 14:16:23.316945,1922.15,0,False
803827,101330,2025-08-31 14:16:23.316946,19315.41,15,False
803828,101862,2025-08-29 14:16:23.316947,19052.64,10,False
803829,101679,2025-04-17 14:16:23.316948,6842.9,15,False
803830,100735,2025-03-19 14:16:23.316949,15902.45,0,False
803831,101443,2025-11-22 14:16:23.316950,17514.71,5,False
803832,100177,2025-02-05 14:16:23.316951,9562.57,10,False
803833,100330,2025-07-25 14:16:23.316952,4862.09,0,False
803834,101527,2025-02-02 14:16:23.316954,3031.19,15,False
803835,100687,2025-11-07 14:16:23.316955,3246.04,15,False
803836,101564,2025-05-22 14:16:23.316956,16040.2,0,False
803837,101321,2025-11-05 14:16:23.316957,7996.11,5,False
803838,101633,2025-05-08 14:16:23.316958,14023.4,5,False
803839,101210,2025-02-27 14:16:23.316959,11004.52,5,False
803840,100950,2025-04-12 14:16:23.316961,8196.03,10,False
803841,100887,2025-07-16 14:16:23.316965,2914.41,15,False
803842,101865,2025-06-24 14:16:23.316967,7002.26,0,False
803843,100450,2025-02-09 14:16:23.316969,16883.39,5,False
803844,101941,2025-06-24 14:16:23.316971,16322.26,15,False
803845,101759,2025-05-20 14:16:23.316973,1053.19,0,False
803846,100619,2025-06-13 14:16:23.316975,3235.39,0,False
803847,101107,2024-12-28 14:16:23.316977,15240.07,0,False
803848,100891,2025-09-22 14:16:23.316979,7046.79,15,False
803849,101281,2025-02-09 14:16:23.316981,13050.03,30,True
803850,101671,2025-05-28 14:16:23.316983,11472.18,0,False
803851,100113,2025-08-23 14:16:23.316987,13215.31,15,False
803852,100808,2025-05-05 14:16:23.316989,1547.08,0,False
803853,100639,2025-10-17 14:16:23.316991,18656.82,10,False
803854,101112,2025-09-09 14:16:23.316993,908.91,0,False
803855,100650,2025-07-01 14:16:23.316994,656.63,30,True
803856,101559,2025-07-15 14:16:23.316996,4909.98,0,False
803857,100921,2025-11-11 14:16:23.316998,19873.17,5,False
803858,100546,2025-03-17 14:16:23.317000,1914.38,5,False
803859,101668,2025-11-13 14:16:23.317002,17552.75,0,False
803860,101934,2025-01-25 14:16:23.317007,3602.24,0,False
803861,100617,2024-12-29 14:16:23.317010,2627.51,0,False
803862,100781,2025-03-31 14:16:23.317012,15689.92,15,False
803863,100420,2025-11-29 14:16:23.317013,17010.23,5,False
803864,101809,2024-12-21 14:16:23.317014,15947.57,0,False
803865,100971,2025-12-10 14:16:23.317015,5200.06,5,False
803866,101986,2025-03-21 14:16:23.317016,17656.93,10,False
803867,101639,2025-11-24 14:16:23.317017,1901.77,0,False
803868,100173,2025-07-30 14:16:23.317018,7168.56,0,False
803869,101760,2025-08-21 14:16:23.317019,9532.07,5,False
803870,100579,2025-12-09 14:16:23.317020,1820.84,0,False
803871,101525,2025-07-03 14:16:23.317021,11806.94,0,False
803872,101592,2025-03-30 14:16:23.317023,11407.97,10,False
803873,100551,2025-05-24 14:16:23.317024,19847.56,0,False
803874,100473,2025-03-05 14:16:23.317025,12622.45,10,False
803875,101236,2025-10-19 14:16:23.317026,8252.14,10,False
803876,100172,2025-01-03 14:16:23.317027,15908.6,0,False
803877,101423,2024-12-20 14:16:23.317028,7031.86,0,False
803878,100623,2025-10-28 14:16:23.317030,10890.94,0,False
803879,101853,2025-11-08 14:16:23.317031,1581.66,5,False
803880,100278,2025-01-17 14:16:23.317032,6791.98,30,True
803881,100215,2025-03-26 14:16:23.317033,10798.11,30,True
803882,101736,2025-01-23 14:16:23.317035,14195.08,15,False
803883,100509,2025-12-02 14:16:23.317039,2431.14,0,False
803884,100594,2025-03-12 14:16:23.317041,16045.14,5,False
803885,101242,2025-05-30 14:16:23.317043,18053.1,30,True
803886,100103,2025-09-25 14:16:23.317045,5980.22,5,False
803887,100990,2025-02-24 14:16:23.317047,15424.26,30,True
803888,101074,2025-10-14 14:16:23.317048,4016.8,10,False
803889,100768,2025-07-11 14:16:23.317050,10706.61,0,False
803890,101100,2025-09-05 14:16:23.317052,16053.89,0,False
803891,100428,2025-01-01 14:16:23.317054,8036.59,5,False
803892,101027,2025-06-25 14:16:23.317056,1012.85,10,False
803893,100310,2025-10-25 14:16:23.317058,11029.36,0,False
803894,101112,2025-08-15 14:16:23.317060,16971.65,10,False
803895,100649,2025-10-04 14:16:23.317062,2612.38,5,False
803896,101494,2025-08-18 14:16:23.317064,1078.01,15,False
803897,100761,2025-11-07 14:16:23.317067,16276.3,5,False
803898,100362,2025-01-13 14:16:23.317069,5709.09,5,False
803899,100029,2025-10-18 14:16:23.317072,7604.7,30,True
803900,101933,2025-08-05 14:16:23.317075,2196.15,0,False
803901,101759,2025-09-07 14:16:23.317076,2384.07,0,False
803902,101181,2025-10-26 14:16:23.317077,12483.6,15,False
803903,100516,2025-05-04 14:16:23.317078,11268.48,5,False
803904,100492,2024-12-30 14:16:23.317079,6201.83,0,False
803905,100270,2025-09-09 14:16:23.317080,9328.38,10,False
803906,101424,2025-02-04 14:16:23.317082,8069.86,10,False
803907,100047,2025-01-03 14:16:23.317083,14053.53,30,True
803908,101376,2025-11-13 14:16:23.317084,17310.74,15,False
803909,101739,2025-04-03 14:16:23.317085,15419.5,15,False
803910,100280,2025-02-01 14:16:23.317086,585.95,0,False
803911,101523,2025-08-01 14:16:23.317087,2441.29,0,False
803912,100274,2025-08-10 14:16:23.317088,8872.85,10,False
803913,101082,2025-02-25 14:16:23.317089,17110.08,0,False
803914,100180,2025-09-03 14:16:23.317091,5121.0,0,False
803915,100470,2025-09-10 14:16:23.317092,17639.57,0,False
803916,100678,2025-03-31 14:16:23.317093,2645.27,15,False
803917,100894,2024-12-29 14:16:23.317094,1915.84,0,False
803918,101796,2025-11-27 14:16:23.317095,18311.68,5,False
803919,101447,2025-05-08 14:16:23.317096,3658.55,0,False
803920,101236,2025-06-18 14:16:23.317097,9543.62,10,False
803921,101977,2025-01-12 14:16:23.317098,6856.16,0,False
803922,100099,2024-12-28 14:16:23.317099,3378.91,10,False
803923,100461,2025-06-10 14:16:23.317101,12826.16,10,False
803924,101925,2025-02-13 14:16:23.317102,19291.62,10,False
803925,100018,2025-02-28 14:16:23.317103,13333.13,5,False
803926,101859,2025-06-03 14:16:23.317104,7397.12,5,False
803927,100535,2025-04-17 14:16:23.317105,14380.04,0,False
803928,100089,2025-12-09 14:16:23.317106,3293.34,0,False
803929,100489,2025-08-17 14:16:23.317107,11810.32,5,False
803930,101682,2025-11-16 14:16:23.317108,9654.42,30,True
803931,101338,2024-12-25 14:16:23.317109,7519.68,30,True
803932,101340,2025-08-28 14:16:23.317111,14921.56,5,False
803933,100031,2025-05-20 14:16:23.317113,2810.5,0,False
803934,100873,2025-04-03 14:16:23.317116,10889.41,0,False
803935,101580,2025-03-16 14:16:23.317118,17160.75,0,False
803936,100418,2025-01-24 14:16:23.317120,4433.35,30,True
803937,101461,2025-08-24 14:16:23.317122,5658.55,0,False
803938,100743,2025-04-24 14:16:23.317124,13383.1,10,False
803939,101001,2025-06-26 14:16:23.317126,15565.45,30,True
803940,101153,2025-11-27 14:16:23.317128,6025.04,5,False
803941,100736,2025-02-23 14:16:23.317130,7518.01,15,False
803942,100969,2024-12-31 14:16:23.317132,14928.29,10,False
803943,101836,2025-07-26 14:16:23.317135,6063.81,0,False
803944,100672,2025-11-08 14:16:23.317137,13491.83,0,False
803945,101814,2025-10-21 14:16:23.317139,3597.28,0,False
803946,101761,2025-08-25 14:16:23.317141,8520.55,15,False
803947,101016,2025-11-06 14:16:23.317143,13929.21,15,False
803948,101641,2025-01-09 14:16:23.317145,9468.14,15,False
803949,101955,2025-02-08 14:16:23.317147,875.13,30,True
803950,100989,2025-11-12 14:16:23.317149,8424.42,0,False
803951,100998,2025-04-09 14:16:23.317152,6122.54,0,False
803952,100580,2025-10-27 14:16:23.317155,2475.0,0,False
803953,100207,2025-01-07 14:16:23.317156,678.19,10,False
803954,101222,2025-12-08 14:16:23.317157,1387.55,15,False
803955,101672,2025-07-19 14:16:23.317158,19010.33,0,False
803956,101267,2025-01-18 14:16:23.317159,15121.47,0,False
803957,101912,2025-07-23 14:16:23.317160,18824.96,5,False
803958,101384,2025-10-27 14:16:23.317162,2738.29,5,False
803959,101111,2025-04-15 14:16:23.317163,11624.94,30,True
803960,101584,2025-03-23 14:16:23.317164,2124.13,10,False
803961,100025,2025-10-06 14:16:23.317165,1022.72,10,False
803962,101247,2025-04-12 14:16:23.317166,9592.48,10,False
803963,101514,2025-07-09 14:16:23.317167,13103.7,0,False
803964,101306,2025-09-25 14:16:23.317168,1739.47,0,False
803965,100510,2025-01-29 14:16:23.317169,7618.66,30,True
803966,100168,2025-08-28 14:16:23.317170,2258.26,15,False
803967,101362,2025-09-06 14:16:23.317171,7561.02,0,False
803968,100967,2025-12-06 14:16:23.317172,9700.02,0,False
803969,100389,2025-02-23 14:16:23.317174,7081.86,0,False
803970,100210,2025-05-05 14:16:23.317175,11736.86,5,False
803971,101130,2025-04-30 14:16:23.317176,11899.51,5,False
803972,100854,2025-08-03 14:16:23.317177,6992.24,0,False
803973,100833,2025-10-28 14:16:23.317178,8097.17,0,False
803974,100316,2025-11-11 14:16:23.317179,9100.78,0,False
803975,100834,2025-07-21 14:16:23.317180,7825.24,30,True
803976,100321,2025-08-03 14:16:23.317181,15332.63,0,False
803977,101228,2025-08-24 14:16:23.317182,3228.98,0,False
803978,100223,2025-10-16 14:16:23.317183,17212.19,30,True
803979,101066,2025-01-11 14:16:23.317184,6959.39,5,False
803980,101944,2025-01-23 14:16:23.317186,14617.24,10,False
803981,100618,2025-03-10 14:16:23.317187,17733.63,30,True
803982,101085,2025-08-24 14:16:23.317188,17805.33,15,False
803983,101036,2025-02-18 14:16:23.317189,9321.12,30,True
803984,101501,2025-01-23 14:16:23.317190,5503.76,5,False
803985,101106,2025-03-09 14:16:23.317191,12312.33,15,False
803986,101815,2025-11-13 14:16:23.317193,4087.28,0,False
803987,101397,2024-12-20 14:16:23.317194,15916.64,0,False
803988,101004,2025-07-05 14:16:23.317195,14371.23,30,True
803989,100864,2025-09-13 14:16:23.317197,16014.99,0,False
803990,101978,2025-07-02 14:16:23.317201,8948.52,15,False
803991,100588,2025-01-29 14:16:23.317203,11369.85,5,False
803992,100094,2025-06-17 14:16:23.317205,2503.17,15,False
803993,100677,2025-08-03 14:16:23.317207,13909.09,30,True
803994,101543,2025-10-28 14:16:23.317209,9993.35,0,False
803995,101849,2025-05-04 14:16:23.317211,10430.15,10,False
803996,100669,2025-10-02 14:16:23.317213,17016.35,30,True
803997,100530,2025-05-06 14:16:23.317216,15560.26,5,False
803998,100991,2025-05-24 14:16:23.317218,10936.25,0,False
803999,101309,2025-07-08 14:16:23.317221,7424.57,0,False
804000,101590,2025-12-02 14:16:23.317224,9205.49,0,False
804001,101197,2025-07-03 14:16:23.317225,7339.89,30,True
804002,100165,2025-01-27 14:16:23.317226,3456.31,0,False
804003,101296,2025-12-10 14:16:23.317227,13092.63,10,False
804004,101377,2025-07-10 14:16:23.317228,13984.54,30,True
804005,101999,2025-05-10 14:16:23.317229,19438.6,30,True
804006,100893,2025-07-05 14:16:23.317230,9386.24,10,False
804007,100442,2025-02-09 14:16:23.317231,19947.2,0,False
804008,100548,2025-05-02 14:16:23.317233,4148.42,0,False
804009,101846,2025-11-28 14:16:23.317234,13304.3,0,False
804010,101395,2025-10-27 14:16:23.317235,19897.99,10,False
804011,101925,2025-01-31 14:16:23.317236,12986.34,0,False
804012,100449,2025-10-13 14:16:23.317237,9321.21,0,False
804013,100836,2025-03-18 14:16:23.317238,10547.42,0,False
804014,101065,2025-04-29 14:16:23.317239,16987.47,0,False
804015,101278,2024-12-31 14:16:23.317240,18812.65,0,False
804016,100978,2025-03-17 14:16:23.317242,9351.57,5,False
804017,100064,2024-12-20 14:16:23.317243,15561.22,30,True
804018,100997,2025-02-13 14:16:23.317244,18706.92,30,True
804019,100472,2025-07-29 14:16:23.317245,6001.35,30,True
804020,100335,2025-08-18 14:16:23.317246,10116.63,30,True
804021,100605,2025-05-27 14:16:23.317247,19910.64,0,False
804022,101033,2025-09-18 14:16:23.317248,7392.83,10,False
804023,101959,2025-08-18 14:16:23.317249,12583.92,0,False
804024,101715,2025-06-14 14:16:23.317250,13312.12,0,False
804025,100791,2025-09-29 14:16:23.317251,3505.89,0,False
804026,100954,2025-07-15 14:16:23.317252,16229.03,30,True
804027,100020,2025-04-03 14:16:23.317253,8551.56,15,False
804028,100179,2025-08-13 14:16:23.317254,10256.31,0,False
804029,100358,2025-12-14 14:16:23.317256,13035.43,0,False
804030,101102,2025-05-19 14:16:23.317257,8504.45,5,False
804031,100132,2025-10-10 14:16:23.317258,6839.11,0,False
804032,100675,2024-12-22 14:16:23.317259,11155.4,30,True
804033,100626,2025-05-01 14:16:23.317260,7262.31,0,False
804034,101010,2025-03-14 14:16:23.317261,8965.53,0,False
804035,101001,2025-10-19 14:16:23.317262,2613.95,5,False
804036,100789,2025-03-10 14:16:23.317263,16972.49,10,False
804037,101415,2025-08-21 14:16:23.317264,8528.29,10,False
804038,100990,2025-02-15 14:16:23.317265,2114.29,0,False
804039,100563,2025-03-25 14:16:23.317266,15905.46,10,False
804040,101408,2025-08-02 14:16:23.317267,882.69,0,False
804041,100083,2025-10-30 14:16:23.317269,12187.25,0,False
804042,100795,2025-05-02 14:16:23.317270,14201.94,30,True
804043,101310,2025-05-12 14:16:23.317271,4228.6,15,False
804044,101844,2024-12-20 14:16:23.317272,3059.56,15,False
804045,100151,2025-11-13 14:16:23.317273,2720.72,15,False
804046,101277,2025-06-19 14:16:23.317274,19869.93,15,False
804047,100300,2025-08-20 14:16:23.317275,15224.19,0,False
804048,100390,2025-03-17 14:16:23.317276,6597.85,0,False
804049,100129,2025-03-25 14:16:23.317277,7043.37,30,True
804050,101480,2025-04-03 14:16:23.317279,13148.18,5,False
804051,101598,2025-04-04 14:16:23.317280,9424.6,5,False
804052,101874,2025-03-15 14:16:23.317281,5791.13,10,False
804053,100552,2025-03-02 14:16:23.317282,1613.38,30,True
804054,101112,2025-04-25 14:16:23.317283,15785.15,0,False
804055,101814,2025-04-18 14:16:23.317284,17820.4,0,False
804056,101713,2025-12-09 14:16:23.317285,4516.21,15,False
804057,100329,2025-01-09 14:16:23.317286,1736.4,5,False
804058,101494,2025-04-08 14:16:23.317288,2813.2,30,True
804059,101696,2025-03-20 14:16:23.317289,8578.06,0,False
804060,100042,2025-07-29 14:16:23.317290,6337.29,5,False
804061,101490,2025-04-18 14:16:23.317291,1932.43,5,False
804062,101078,2025-09-05 14:16:23.317292,9369.94,0,False
804063,101074,2025-06-15 14:16:23.317293,4476.42,10,False
804064,101377,2025-11-12 14:16:23.317294,1805.5,0,False
804065,100676,2025-07-10 14:16:23.317295,13329.6,10,False
804066,101598,2025-10-15 14:16:23.317296,11663.87,15,False
804067,101858,2025-07-30 14:16:23.317297,16614.76,0,False
804068,101964,2025-07-09 14:16:23.317298,6394.49,30,True
804069,101272,2025-08-07 14:16:23.317300,3148.54,30,True
804070,101350,2025-08-29 14:16:23.317301,7523.13,0,False
804071,101130,2025-06-01 14:16:23.317302,15684.79,10,False
804072,100176,2025-03-19 14:16:23.317304,5213.92,15,False
804073,100128,2025-09-20 14:16:23.317308,5472.52,30,True
804074,101973,2025-11-30 14:16:23.317310,3377.9,15,False
804075,101790,2025-01-12 14:16:23.317312,19737.03,0,False
804076,101955,2025-03-17 14:16:23.317314,19362.54,10,False
804077,101216,2024-12-24 14:16:23.317316,13332.02,0,False
804078,101448,2024-12-23 14:16:23.317318,4688.95,0,False
804079,101117,2025-01-12 14:16:23.317320,15447.85,0,False
804080,101457,2025-04-02 14:16:23.317323,11886.7,0,False
804081,100095,2025-11-26 14:16:23.317329,15116.54,30,True
804082,100688,2025-05-15 14:16:23.317332,17278.0,30,True
804083,100978,2025-01-11 14:16:23.317333,6710.25,0,False
804084,101582,2025-05-31 14:16:23.317334,18317.13,0,False
804085,101662,2025-03-28 14:16:23.317335,18021.89,5,False
804086,101801,2025-06-14 14:16:23.317337,11169.04,0,False
804087,101323,2025-03-04 14:16:23.317338,13849.15,15,False
804088,101775,2024-12-22 14:16:23.317339,8515.2,5,False
804089,100811,2025-03-30 14:16:23.317340,13274.5,30,True
804090,101760,2025-10-13 14:16:23.317341,11204.69,0,False
804091,100364,2025-09-12 14:16:23.317343,6794.99,0,False
804092,100515,2025-03-02 14:16:23.317344,6795.35,5,False
804093,100575,2025-09-16 14:16:23.317345,13207.49,30,True
804094,101427,2025-07-11 14:16:23.317346,19154.25,10,False
804095,100821,2025-04-05 14:16:23.317347,4430.19,0,False
804096,101259,2025-08-23 14:16:23.317348,8154.46,0,False
804097,101906,2025-01-01 14:16:23.317350,16211.33,30,True
804098,100764,2025-06-21 14:16:23.317351,2898.72,10,False
804099,101998,2025-11-13 14:16:23.317352,19886.25,15,False
804100,100680,2025-02-25 14:16:23.317353,13723.7,5,False
804101,100541,2025-02-26 14:16:23.317354,18260.61,5,False
804102,101094,2025-11-28 14:16:23.317355,16842.04,0,False
804103,101765,2024-12-30 14:16:23.317356,15654.13,0,False
804104,100936,2025-05-17 14:16:23.317358,1141.57,0,False
804105,101373,2025-10-26 14:16:23.317359,8426.67,5,False
804106,101671,2025-07-31 14:16:23.317360,4436.32,0,False
804107,100084,2025-08-04 14:16:23.317361,17491.0,15,False
804108,100497,2025-07-02 14:16:23.317362,13765.58,15,False
804109,100364,2025-08-18 14:16:23.317363,2587.93,0,False
804110,100326,2025-08-01 14:16:23.317364,7512.16,0,False
804111,100491,2025-11-22 14:16:23.317365,1851.51,0,False
804112,100708,2025-05-17 14:16:23.317366,14929.93,5,False
804113,101183,2025-11-10 14:16:23.317367,8657.2,15,False
804114,101231,2025-08-07 14:16:23.317368,5070.24,0,False
804115,101575,2025-03-05 14:16:23.317369,10594.97,0,False
804116,100189,2025-06-04 14:16:23.317370,1319.87,10,False
804117,101753,2025-08-28 14:16:23.317371,5517.24,30,True
804118,101690,2025-07-28 14:16:23.317372,3918.43,30,True
804119,100501,2024-12-20 14:16:23.317373,18647.55,0,False
804120,101958,2025-02-13 14:16:23.317374,7853.59,5,False
804121,101146,2025-11-20 14:16:23.317375,11897.22,15,False
804122,100731,2025-07-24 14:16:23.317376,10307.37,0,False
804123,101824,2025-02-11 14:16:23.317377,13354.5,30,True
804124,100833,2025-09-28 14:16:23.317379,5942.76,0,False
804125,100104,2025-12-03 14:16:23.317380,2855.2,0,False
804126,100590,2025-03-24 14:16:23.317381,2088.31,0,False
804127,101222,2025-05-17 14:16:23.317382,4271.24,0,False
804128,101235,2025-11-25 14:16:23.317384,9915.18,5,False
804129,100524,2025-01-16 14:16:23.317385,5102.53,0,False
804130,100863,2025-06-11 14:16:23.317386,8963.04,10,False
804131,100284,2025-03-12 14:16:23.317387,1071.4,10,False
804132,101347,2025-07-11 14:16:23.317389,12737.25,15,False
804133,101490,2025-07-22 14:16:23.317393,17624.15,15,False
804134,100137,2025-03-09 14:16:23.317395,1428.0,30,True
804135,100355,2025-09-18 14:16:23.317397,4751.78,5,False
804136,100075,2025-08-24 14:16:23.317399,6696.52,10,False
804137,100697,2025-05-13 14:16:23.317401,6101.19,10,False
804138,101749,2025-07-31 14:16:23.317403,1287.51,15,False
804139,100895,2025-11-28 14:16:23.317405,2578.28,30,True
804140,100410,2024-12-19 14:16:23.317407,18293.0,0,False
804141,101378,2025-01-13 14:16:23.317409,14371.56,10,False
804142,100697,2025-02-14 14:16:23.317412,19189.54,30,True
804143,100871,2025-09-24 14:16:23.317414,9089.01,0,False
804144,101744,2025-09-08 14:16:23.317417,17641.15,0,False
804145,101093,2025-05-30 14:16:23.317418,16422.51,0,False
804146,100556,2025-01-19 14:16:23.317419,17561.35,30,True
804147,101201,2025-11-23 14:16:23.317421,1263.51,15,False
804148,100687,2025-11-17 14:16:23.317422,13224.06,0,False
804149,100938,2025-05-25 14:16:23.317423,11549.26,0,False
804150,101293,2025-07-03 14:16:23.317424,11131.71,0,False
804151,100864,2025-01-09 14:16:23.317425,10335.49,30,True
804152,101707,2025-10-12 14:16:23.317426,16021.54,0,False
804153,100243,2025-06-10 14:16:23.317427,19377.11,30,True
804154,100155,2025-12-07 14:16:23.317428,16663.92,5,False
804155,101212,2025-07-06 14:16:23.317429,17472.71,0,False
804156,100933,2025-07-31 14:16:23.317430,9936.1,10,False
804157,101222,2025-03-31 14:16:23.317431,13966.88,30,True
804158,101098,2025-01-26 14:16:23.317433,8603.5,10,False
804159,101568,2025-05-19 14:16:23.317434,7525.58,0,False
804160,101730,2025-01-07 14:16:23.317435,17957.99,15,False
804161,100917,2025-11-01 14:16:23.317436,18151.62,15,False
804162,100908,2025-11-12 14:16:23.317437,13803.29,15,False
804163,100092,2025-09-27 14:16:23.317438,16837.92,0,False
804164,100645,2025-11-04 14:16:23.317439,7527.09,10,False
804165,100191,2025-05-01 14:16:23.317440,8958.33,0,False
804166,101129,2025-09-22 14:16:23.317441,16509.82,0,False
804167,101461,2025-11-13 14:16:23.317442,8261.98,0,False
804168,100230,2025-01-03 14:16:23.317443,1279.37,30,True
804169,100298,2025-02-04 14:16:23.317445,7389.32,0,False
804170,100950,2025-05-23 14:16:23.317446,8265.49,0,False
804171,101051,2025-07-05 14:16:23.317447,3515.41,0,False
804172,100313,2025-06-21 14:16:23.317448,7210.42,10,False
804173,100526,2025-12-16 14:16:23.317449,18721.23,15,False
804174,100663,2025-06-06 14:16:23.317450,17241.4,0,False
804175,100362,2024-12-30 14:16:23.317451,9195.52,0,False
804176,100369,2025-11-25 14:16:23.317452,14342.85,30,True
804177,100089,2025-11-22 14:16:23.317453,3461.07,5,False
804178,101725,2025-11-18 14:16:23.317454,15174.74,15,False
804179,101728,2025-03-18 14:16:23.317455,9777.8,0,False
804180,100537,2025-07-04 14:16:23.317457,14590.08,0,False
804181,100621,2025-09-19 14:16:23.317458,13058.45,30,True
804182,100350,2025-05-08 14:16:23.317459,5038.91,5,False
804183,100444,2025-09-03 14:16:23.317460,16776.49,0,False
804184,101003,2025-11-20 14:16:23.317461,11657.44,0,False
804185,100128,2025-08-13 14:16:23.317462,15791.85,15,False
804186,101105,2025-10-18 14:16:23.317463,2332.73,0,False
804187,100208,2025-06-25 14:16:23.317464,12499.33,15,False
804188,100045,2025-09-14 14:16:23.317465,6191.74,0,False
804189,100491,2025-09-13 14:16:23.317466,17287.46,15,False
804190,100000,2025-07-30 14:16:23.317467,19015.37,15,False
804191,101586,2025-09-23 14:16:23.317468,1588.64,30,True
804192,101187,2025-08-17 14:16:23.317469,14623.52,15,False
804193,100836,2024-12-30 14:16:23.317470,2508.07,30,True
804194,101860,2025-05-16 14:16:23.317471,17221.39,0,False
804195,101919,2025-09-01 14:16:23.317472,2928.22,0,False
804196,100833,2025-06-22 14:16:23.317473,4302.63,0,False
804197,100458,2025-10-09 14:16:23.317475,5406.59,30,True
804198,101634,2025-08-13 14:16:23.317476,14692.74,0,False
804199,100797,2025-05-26 14:16:23.317477,6204.42,5,False
804200,100903,2025-03-30 14:16:23.317480,12123.65,0,False
804201,100257,2025-10-12 14:16:23.317484,11652.88,5,False
804202,101123,2025-08-02 14:16:23.317486,8344.1,0,False
804203,101894,2025-05-07 14:16:23.317488,11020.05,10,False
804204,101560,2025-10-18 14:16:23.317490,2804.74,5,False
804205,101170,2025-09-07 14:16:23.317492,17585.4,30,True
804206,100754,2025-02-28 14:16:23.317494,4537.99,10,False
804207,101606,2025-12-03 14:16:23.317496,17664.42,15,False
804208,101895,2025-10-29 14:16:23.317498,10615.38,0,False
804209,100013,2025-04-02 14:16:23.317502,12471.75,5,False
804210,101923,2025-09-08 14:16:23.317503,5517.29,0,False
804211,100429,2025-12-08 14:16:23.317504,4835.42,15,False
804212,100800,2025-04-18 14:16:23.317505,10068.71,0,False
804213,101316,2025-08-17 14:16:23.317506,5713.51,0,False
804214,100874,2025-07-21 14:16:23.317507,8751.21,30,True
804215,100797,2025-07-12 14:16:23.317508,9084.29,0,False
804216,101741,2025-04-09 14:16:23.317509,5782.89,15,False
804217,100922,2025-01-20 14:16:23.317510,6188.73,0,False
804218,100887,2025-05-31 14:16:23.317512,19471.73,0,False
804219,100268,2025-03-09 14:16:23.317513,11955.38,0,False
804220,101478,2025-09-11 14:16:23.317514,16721.56,15,False
804221,101361,2025-05-10 14:16:23.317515,1391.97,0,False
804222,101829,2025-05-24 14:16:23.317516,537.53,0,False
804223,101459,2025-03-18 14:16:23.317517,10622.5,0,False
804224,100584,2025-01-18 14:16:23.317518,16622.7,0,False
804225,100086,2025-11-01 14:16:23.317519,12412.92,5,False
804226,100350,2025-08-25 14:16:23.317520,12567.18,0,False
804227,101857,2025-06-17 14:16:23.317521,3217.49,0,False
804228,101447,2025-12-07 14:16:23.317522,19582.07,30,True
804229,101701,2025-10-02 14:16:23.317523,10829.16,5,False
804230,101832,2025-01-22 14:16:23.317524,2500.74,15,False
804231,101254,2025-05-11 14:16:23.317526,8576.85,30,True
804232,101924,2025-01-05 14:16:23.317527,1903.44,15,False
804233,101727,2025-10-25 14:16:23.317528,8653.74,5,False
804234,100567,2025-10-20 14:16:23.317529,14375.46,5,False
804235,100214,2025-06-08 14:16:23.317530,6808.76,0,False
804236,100816,2025-11-16 14:16:23.317531,6605.49,0,False
804237,101722,2025-07-25 14:16:23.317532,10529.62,15,False
804238,101631,2025-08-08 14:16:23.317533,10220.48,15,False
804239,100756,2025-05-24 14:16:23.317534,9609.28,15,False
804240,100678,2025-01-14 14:16:23.317535,10578.46,30,True
804241,101999,2025-05-19 14:16:23.317536,1435.2,0,False
804242,100822,2025-06-22 14:16:23.317537,9748.2,30,True
804243,100970,2025-02-11 14:16:23.317538,19844.21,10,False
804244,101997,2025-08-14 14:16:23.317540,15404.54,0,False
804245,100447,2025-08-02 14:16:23.317541,6107.6,0,False
804246,101794,2025-04-17 14:16:23.317542,13715.42,15,False
804247,100135,2025-06-08 14:16:23.317543,6933.1,30,True
804248,101742,2024-12-30 14:16:23.317544,4234.53,10,False
804249,100760,2025-03-18 14:16:23.317545,15584.26,10,False
804250,100253,2025-08-05 14:16:23.317546,4586.93,15,False
804251,100328,2025-11-03 14:16:23.317547,17243.21,10,False
804252,100527,2024-12-22 14:16:23.317548,7917.99,30,True
804253,101817,2025-11-10 14:16:23.317549,15258.45,0,False
804254,101524,2025-08-05 14:16:23.317550,5562.13,0,False
804255,101695,2025-04-27 14:16:23.317551,13228.34,5,False
804256,100849,2025-10-12 14:16:23.317552,4644.37,0,False
804257,100263,2025-10-04 14:16:23.317554,925.77,0,False
804258,101894,2025-03-29 14:16:23.317555,16384.78,15,False
804259,101011,2025-09-19 14:16:23.317556,17195.17,30,True
804260,100372,2025-09-07 14:16:23.317557,17671.2,15,False
804261,101083,2025-12-15 14:16:23.317558,1207.8,0,False
804262,100457,2025-09-16 14:16:23.317559,15337.98,10,False
804263,100779,2025-12-06 14:16:23.317560,16799.47,10,False
804264,101483,2025-09-27 14:16:23.317561,6578.11,5,False
804265,100698,2025-06-30 14:16:23.317563,9673.8,0,False
804266,100186,2025-01-02 14:16:23.317567,8454.35,5,False
804267,100969,2025-04-28 14:16:23.317569,9082.0,15,False
804268,100929,2025-02-17 14:16:23.317571,17010.73,0,False
804269,101400,2025-11-03 14:16:23.317573,8648.44,0,False
804270,101437,2025-11-23 14:16:23.317575,6396.09,10,False
804271,100043,2025-12-14 14:16:23.317577,3042.47,5,False
804272,101502,2025-05-02 14:16:23.317579,13659.37,0,False
804273,100165,2024-12-21 14:16:23.317582,2141.98,0,False
804274,101176,2025-06-06 14:16:23.317588,1693.05,0,False
