transaction_id,customer_id,transaction_date,transaction_category,transaction_amount,high_value_txn_flag,year_month
910176,100443,2025-04-13 14:16:23.271542,groceries,10686.4,False,2025-04
910177,101691,2025-08-25 14:16:23.271543,groceries,4550.71,False,2025-08
910178,101775,2025-06-21 14:16:23.271545,online shopping,1671.2,False,2025-06
910179,101888,2025-08-20 14:16:23.271547,electronics,377.38,False,2025-08
910180,101282,2025-11-20 14:16:23.271549,groceries,2382.22,False,2025-11
910181,101970,2025-02-12 14:16:23.271551,electronics,2452.97,False,2025-02
910182,101671,2025-08-23 14:16:23.271553,dining,2799.35,False,2025-08
910183,101905,2025-06-10 14:16:23.271554,travel,4014.91,False,2025-06
910184,101221,2025-07-26 14:16:23.271556,entertainment,1074.66,False,2025-07
910185,101722,2025-02-01 14:16:23.271558,utilities,8.71,False,2025-02
910186,100627,2025-03-31 14:16:23.271560,electronics,5865.36,False,2025-03
910187,100444,2025-07-29 14:16:23.271562,entertainment,6071.25,False,2025-07
910188,100569,2025-08-26 14:16:23.271564,utilities,8491.45,False,2025-08
910189,100581,2025-03-20 14:16:23.271566,groceries,12162.33,False,2025-03
910190,100604,2025-11-10 14:16:23.271568,fuel,606.79,False,2025-11
910191,100740,2025-06-04 14:16:23.271570,utilities,1528.65,False,2025-06
910192,100907,2025-12-05 14:16:23.271572,utilities,6671.78,False,2025-12
910193,100648,2025-08-28 14:16:23.271574,dining,9513.32,False,2025-08
910194,101640,2025-08-03 14:16:23.271575,entertainment,51.23,False,2025-08
910195,100304,2025-06-29 14:16:23.271578,dining,1715.92,False,2025-06
910196,100338,2025-08-13 14:16:23.271580,utilities,421.21,False,2025-08
910197,100528,2024-12-21 14:16:23.271582,dining,5436.67,False,2024-12
910198,100053,2025-01-19 14:16:23.271584,entertainment,4812.08,False,2025-01
910199,101135,2025-11-29 14:16:23.271586,travel,4912.79,False,2025-11
910200,100683,2025-05-24 14:16:23.271590,fuel,1731.39,False,2025-05
910201,101951,2025-07-13 14:16:23.271591,groceries,1824.52,False,2025-07
910202,100418,2025-07-11 14:16:23.271592,online shopping,1062.7,False,2025-07
910203,101997,2025-01-18 14:16:23.271594,utilities,1566.89,False,2025-01
910204,100304,2025-04-22 14:16:23.271595,utilities,14277.73,False,2025-04
910205,101461,2025-09-30 14:16:23.271596,online shopping,166.91,False,2025-09
910206,101679,2025-01-20 14:16:23.271597,entertainment,1370.51,False,2025-01
910207,100084,2024-12-26 14:16:23.271598,online shopping,5460.98,False,2024-12
910208,101547,2025-01-21 14:16:23.271599,online shopping,1686.39,False,2025-01
910209,100251,2025-06-04 14:16:23.271600,travel,10483.97,False,2025-06
910210,101751,2025-08-20 14:16:23.271602,fuel,1412.89,False,2025-08
910211,100125,2025-04-14 14:16:23.271603,utilities,6634.29,False,2025-04
910212,100609,2025-08-01 14:16:23.271604,online shopping,5907.69,False,2025-08
910213,101927,2025-05-06 14:16:23.271605,groceries,32.38,False,2025-05
910214,101428,2025-09-26 14:16:23.271606,fuel,1805.37,False,2025-09
910215,100303,2025-11-22 14:16:23.271607,fuel,1152.86,False,2025-11
910216,101927,2025-08-12 14:16:23.271608,groceries,2286.11,False,2025-08
910217,101051,2025-05-09 14:16:23.271609,travel,2174.66,False,2025-05
910218,100847,2025-01-13 14:16:23.271610,electronics,8258.14,False,2025-01
910219,101289,2025-11-04 14:16:23.271611,dining,709.9,False,2025-11
910220,101075,2025-09-25 14:16:23.271612,fuel,703.94,False,2025-09
910221,100654,2025-11-23 14:16:23.271613,entertainment,400.27,False,2025-11
910222,100643,2025-05-12 14:16:23.271614,entertainment,4696.65,False,2025-05
910223,100857,2025-02-28 14:16:23.271615,entertainment,8747.67,False,2025-02
910224,100510,2025-05-28 14:16:23.271617,utilities,1608.82,False,2025-05
910225,100206,2025-06-08 14:16:23.271618,groceries,223.36,False,2025-06
910226,100573,2025-12-16 14:16:23.271619,fuel,593.7,False,2025-12
910227,100874,2025-05-30 14:16:23.271620,online shopping,378.05,False,2025-05
910228,100510,2024-12-29 14:16:23.271621,dining,3140.63,False,2024-12
910229,101667,2025-11-16 14:16:23.271622,electronics,1160.95,False,2025-11
910230,101576,2025-09-20 14:16:23.271623,entertainment,7970.84,False,2025-09
910231,100200,2025-05-30 14:16:23.271624,entertainment,619.76,False,2025-05
910232,101634,2025-06-23 14:16:23.271625,dining,9315.22,False,2025-06
910233,100822,2025-06-08 14:16:23.271626,entertainment,1416.01,False,2025-06
910234,101307,2025-07-11 14:16:23.271627,electronics,7068.98,False,2025-07
910235,101380,2025-02-28 14:16:23.271628,entertainment,10415.47,False,2025-02
910236,101070,2025-05-28 14:16:23.271630,fuel,15032.54,False,2025-05
910237,101019,2025-04-21 14:16:23.271631,dining,5696.49,False,2025-04
910238,100136,2025-08-25 14:16:23.271632,travel,375.33,False,2025-08
910239,100129,2025-05-22 14:16:23.271633,utilities,199.4,False,2025-05
910240,101218,2025-05-10 14:16:23.271634,fuel,4711.11,False,2025-05
910241,101017,2025-06-19 14:16:23.271635,travel,7956.94,False,2025-06
910242,101652,2025-04-03 14:16:23.271636,entertainment,635.57,False,2025-04
910243,101387,2025-11-08 14:16:23.271637,entertainment,9909.77,False,2025-11
910244,100431,2025-01-22 14:16:23.271638,fuel,3297.67,False,2025-01
910245,101092,2025-01-30 14:16:23.271639,online shopping,463.4,False,2025-01
910246,101481,2025-10-19 14:16:23.271640,travel,639.67,False,2025-10
910247,100539,2025-12-07 14:16:23.271641,online shopping,238.81,False,2025-12
910248,100334,2025-08-20 14:16:23.271643,electronics,540.99,False,2025-08
910249,100525,2025-11-06 14:16:23.271644,groceries,4610.31,False,2025-11
910250,100557,2025-06-11 14:16:23.271645,dining,864.08,False,2025-06
910251,100908,2025-08-17 14:16:23.271646,utilities,2886.61,False,2025-08
910252,101039,2025-06-12 14:16:23.271647,groceries,4468.92,False,2025-06
910253,101959,2025-04-10 14:16:23.271648,utilities,7897.55,False,2025-04
910254,101479,2025-09-17 14:16:23.271649,dining,3119.97,False,2025-09
910255,100509,2025-05-19 14:16:23.271650,travel,2951.6,False,2025-05
910256,100208,2025-02-03 14:16:23.271651,dining,8539.35,False,2025-02
910257,101181,2025-05-30 14:16:23.271653,fuel,1222.98,False,2025-05
910258,101360,2025-03-25 14:16:23.271654,dining,797.23,False,2025-03
910259,101762,2025-07-16 14:16:23.271655,dining,7216.87,False,2025-07
910260,101984,2025-06-06 14:16:23.271656,electronics,271.06,False,2025-06
910261,101264,2025-11-20 14:16:23.271657,groceries,736.15,False,2025-11
910262,100057,2025-06-07 14:16:23.271658,fuel,1854.16,False,2025-06
910263,100815,2025-05-09 14:16:23.271659,entertainment,1568.85,False,2025-05
910264,101328,2025-09-02 14:16:23.271660,entertainment,4285.71,False,2025-09
910265,101368,2025-07-22 14:16:23.271661,entertainment,337.04,False,2025-07
910266,101665,2025-08-05 14:16:23.271662,electronics,2269.66,False,2025-08
910267,101752,2025-09-14 14:16:23.271663,entertainment,5786.04,False,2025-09
910268,101037,2025-03-23 14:16:23.271664,entertainment,4024.78,False,2025-03
910269,101382,2025-08-14 14:16:23.271666,dining,3495.52,False,2025-08
910270,100376,2024-12-24 14:16:23.271667,dining,957.58,False,2024-12
910271,100242,2025-01-23 14:16:23.271668,utilities,1750.94,False,2025-01
910272,100992,2025-02-03 14:16:23.271669,electronics,697.67,False,2025-02
910273,101168,2025-12-06 14:16:23.271670,groceries,2489.05,False,2025-12
910274,100890,2025-02-27 14:16:23.271671,groceries,3071.16,False,2025-02
910275,100414,2025-02-26 14:16:23.271673,entertainment,3491.07,False,2025-02
910276,100393,2025-01-10 14:16:23.271674,dining,7304.91,False,2025-01
910277,101861,2025-12-14 14:16:23.271675,entertainment,223.38,False,2025-12
910278,101638,2025-02-17 14:16:23.271676,fuel,1720.37,False,2025-02
910279,100728,2025-02-05 14:16:23.271677,dining,3128.89,False,2025-02
910280,100357,2025-07-03 14:16:23.271678,fuel,2954.9,False,2025-07
910281,101956,2025-12-10 14:16:23.271679,electronics,76.8,False,2025-12
910282,101599,2025-08-16 14:16:23.271681,groceries,734.54,False,2025-08
910283,101181,2025-02-07 14:16:23.271682,groceries,6542.01,False,2025-02
910284,100673,2025-06-16 14:16:23.271683,entertainment,2535.45,False,2025-06
910285,100017,2025-11-13 14:16:23.271684,utilities,1867.89,False,2025-11
910286,100727,2025-10-06 14:16:23.271685,electronics,8065.19,False,2025-10
910287,101854,2025-12-05 14:16:23.271686,utilities,272.68,False,2025-12
910288,100560,2025-11-09 14:16:23.271687,electronics,8942.62,False,2025-11
910289,101591,2025-09-25 14:16:23.271688,utilities,98.62,False,2025-09
910290,101370,2025-11-27 14:16:23.271689,dining,2894.74,False,2025-11
910291,101081,2025-04-09 14:16:23.271690,dining,2834.6,False,2025-04
910292,100154,2025-02-18 14:16:23.271691,groceries,3566.73,False,2025-02
910293,101590,2025-04-04 14:16:23.271692,dining,105.26,False,2025-04
910294,101510,2025-02-21 14:16:23.271694,entertainment,2646.45,False,2025-02
910295,101876,2025-11-18 14:16:23.271695,groceries,422.11,False,2025-11
910296,101554,2025-08-12 14:16:23.271696,groceries,593.52,False,2025-08
910297,100486,2025-02-10 14:16:23.271697,electronics,848.83,False,2025-02
910298,100150,2025-11-08 14:16:23.271698,groceries,3324.26,False,2025-11
910299,101382,2025-09-12 14:16:23.271699,fuel,1730.55,False,2025-09
910300,100367,2025-05-08 14:16:23.271700,groceries,312.2,False,2025-05
910301,101643,2025-09-17 14:16:23.271701,dining,1193.86,False,2025-09
910302,101070,2025-03-13 14:16:23.271702,electronics,279.01,False,2025-03
910303,100206,2025-07-01 14:16:23.271704,entertainment,3818.58,False,2025-07
910304,101898,2025-03-09 14:16:23.271705,fuel,2853.33,False,2025-03
910305,100449,2025-05-10 14:16:23.271706,fuel,1833.02,False,2025-05
910306,101506,2025-08-23 14:16:23.271707,fuel,9193.14,False,2025-08
910307,101970,2025-04-14 14:16:23.271708,entertainment,2559.61,False,2025-04
910308,101875,2024-12-22 14:16:23.271709,travel,7647.91,False,2024-12
910309,100923,2025-01-03 14:16:23.271710,electronics,3028.64,False,2025-01
910310,101663,2024-12-29 14:16:23.271711,fuel,1655.07,False,2024-12
910311,100696,2025-09-20 14:16:23.271713,online shopping,54204.6,True,2025-09
910312,100569,2025-10-01 14:16:23.271714,groceries,576.49,False,2025-10
910313,100142,2025-10-05 14:16:23.271715,online shopping,3931.1,False,2025-10
910314,101423,2025-12-04 14:16:23.271716,fuel,14086.83,False,2025-12
910315,101120,2025-11-03 14:16:23.271717,dining,994.95,False,2025-11
910316,101070,2025-11-10 14:16:23.271718,fuel,1366.32,False,2025-11
910317,100190,2025-04-17 14:16:23.271719,groceries,1823.61,False,2025-04
910318,100139,2025-10-17 14:16:23.271720,dining,2312.26,False,2025-10
910319,100614,2025-09-13 14:16:23.271721,utilities,4444.19,False,2025-09
910320,101254,2025-01-29 14:16:23.271722,electronics,514.37,False,2025-01
910321,101962,2025-04-10 14:16:23.271723,groceries,1260.71,False,2025-04
910322,101363,2025-10-18 14:16:23.271724,dining,2707.75,False,2025-10
910323,100924,2025-03-24 14:16:23.271725,groceries,3116.99,False,2025-03
910324,101514,2025-08-21 14:16:23.271726,groceries,2692.3,False,2025-08
910325,101072,2025-09-22 14:16:23.271727,travel,2001.28,False,2025-09
910326,101922,2025-09-26 14:16:23.271728,online shopping,4350.41,False,2025-09
910327,100623,2025-09-29 14:16:23.271729,fuel,800.63,False,2025-09
910328,101476,2025-05-04 14:16:23.271730,dining,1163.05,False,2025-05
910329,101339,2025-02-18 14:16:23.271731,entertainment,2057.5,False,2025-02
910330,101345,2025-08-29 14:16:23.271732,fuel,4161.83,False,2025-08
910331,100086,2025-02-11 14:16:23.271733,entertainment,300.79,False,2025-02
910332,101917,2025-10-08 14:16:23.271735,fuel,430.24,False,2025-10
910333,101497,2025-01-24 14:16:23.271736,entertainment,5337.97,False,2025-01
910334,100281,2025-11-23 14:16:23.271737,entertainment,1058.39,False,2025-11
910335,101862,2025-03-14 14:16:23.271738,utilities,11585.28,False,2025-03
910336,100763,2025-05-30 14:16:23.271739,groceries,11391.21,False,2025-05
910337,101097,2025-05-07 14:16:23.271740,online shopping,4053.65,False,2025-05
910338,100452,2025-03-26 14:16:23.271741,groceries,4416.51,False,2025-03
910339,100046,2025-03-10 14:16:23.271742,fuel,3684.39,False,2025-03
910340,101611,2025-08-23 14:16:23.271743,utilities,683.2,False,2025-08
910341,101119,2025-10-12 14:16:23.271744,dining,2429.21,False,2025-10
910342,100937,2025-11-01 14:16:23.271745,entertainment,5512.9,False,2025-11
910343,100030,2025-04-21 14:16:23.271747,travel,5215.79,False,2025-04
910344,100533,2025-06-23 14:16:23.271748,dining,8016.28,False,2025-06
910345,100016,2025-12-10 14:16:23.271749,travel,8087.1,False,2025-12
910346,101235,2025-06-18 14:16:23.271750,utilities,1060.9,False,2025-06
910347,101683,2025-10-02 14:16:23.271751,fuel,4476.95,False,2025-10
910348,101258,2025-10-12 14:16:23.271752,groceries,3687.8,False,2025-10
910349,100391,2025-07-23 14:16:23.271753,fuel,7595.24,False,2025-07
910350,101006,2025-06-28 14:16:23.271754,fuel,709.44,False,2025-06
910351,100353,2025-11-13 14:16:23.271755,dining,4711.97,False,2025-11
910352,100304,2025-10-02 14:16:23.271758,entertainment,1926.71,False,2025-10
910353,101622,2025-03-13 14:16:23.271759,entertainment,1755.87,False,2025-03
910354,101573,2025-06-16 14:16:23.271760,entertainment,127.57,False,2025-06
910355,101588,2025-10-24 14:16:23.271761,entertainment,11396.24,False,2025-10
910356,101563,2025-09-15 14:16:23.271762,utilities,3942.04,False,2025-09
910357,101612,2025-07-27 14:16:23.271763,online shopping,3126.59,False,2025-07
910358,101948,2025-04-15 14:16:23.271764,utilities,20246.6,True,2025-04
910359,100508,2025-06-01 14:16:23.271765,electronics,3759.87,False,2025-06
910360,100711,2025-04-26 14:16:23.271766,entertainment,10190.05,False,2025-04
910361,101418,2025-02-07 14:16:23.271768,fuel,623.96,False,2025-02
910362,101454,2025-02-01 14:16:23.271769,electronics,14431.47,False,2025-02
910363,100684,2025-05-12 14:16:23.271770,utilities,1951.67,False,2025-05
910364,100785,2025-01-20 14:16:23.271771,entertainment,13395.14,False,2025-01
910365,101585,2025-05-16 14:16:23.271772,groceries,3516.66,False,2025-05
910366,100856,2025-10-30 14:16:23.271773,groceries,1371.02,False,2025-10
910367,100176,2025-03-08 14:16:23.271774,entertainment,1641.9,False,2025-03
910368,101429,2025-08-22 14:16:23.271775,travel,1201.45,False,2025-08
910369,100300,2025-09-27 14:16:23.271777,groceries,1426.72,False,2025-09
910370,100444,2025-03-30 14:16:23.271778,utilities,3639.91,False,2025-03
910371,101762,2025-10-02 14:16:23.271779,travel,58.61,False,2025-10
910372,101150,2025-05-21 14:16:23.271780,entertainment,12006.96,False,2025-05
910373,101372,2025-08-18 14:16:23.271781,fuel,5121.54,False,2025-08
910374,100020,2025-01-27 14:16:23.271782,dining,9906.31,False,2025-01
910375,101015,2025-09-19 14:16:23.271783,fuel,4424.8,False,2025-09
910376,100710,2025-04-04 14:16:23.271784,dining,2295.71,False,2025-04
910377,100700,2025-07-10 14:16:23.271785,groceries,736.35,False,2025-07
910378,101867,2025-06-25 14:16:23.271786,groceries,2542.17,False,2025-06
910379,101443,2025-02-28 14:16:23.271788,electronics,4353.08,False,2025-02
910380,100151,2025-09-20 14:16:23.271789,travel,6738.9,False,2025-09
910381,101183,2025-08-13 14:16:23.271790,entertainment,1371.15,False,2025-08
910382,100858,2024-12-24 14:16:23.271791,dining,2500.16,False,2024-12
910383,101503,2025-03-07 14:16:23.271792,online shopping,3386.37,False,2025-03
910384,101466,2025-02-24 14:16:23.271793,entertainment,3108.6,False,2025-02
910385,100095,2025-04-02 14:16:23.271794,fuel,188.28,False,2025-04
910386,101375,2025-01-13 14:16:23.271796,utilities,2311.66,False,2025-01
910387,101098,2025-04-18 14:16:23.271797,travel,5794.76,False,2025-04
910388,100877,2025-08-29 14:16:23.271798,groceries,5673.58,False,2025-08
910389,101617,2025-11-24 14:16:23.271799,entertainment,2476.37,False,2025-11
910390,100639,2025-10-29 14:16:23.271800,entertainment,10654.02,False,2025-10
910391,101382,2025-11-11 14:16:23.271801,dining,6125.09,False,2025-11
910392,101156,2025-06-20 14:16:23.271802,entertainment,4678.96,False,2025-06
910393,100399,2025-04-09 14:16:23.271803,utilities,2536.96,False,2025-04
910394,101162,2025-11-23 14:16:23.271804,dining,3126.37,False,2025-11
910395,100245,2025-01-03 14:16:23.271805,fuel,884.16,False,2025-01
910396,101314,2025-08-15 14:16:23.271807,electronics,2660.55,False,2025-08
910397,100111,2025-11-17 14:16:23.271808,entertainment,2613.08,False,2025-11
910398,101738,2025-04-25 14:16:23.271809,groceries,793.11,False,2025-04
910399,101193,2025-05-05 14:16:23.271810,groceries,10566.38,False,2025-05
910400,101622,2025-01-04 14:16:23.271811,online shopping,982.48,False,2025-01
910401,101654,2025-11-10 14:16:23.271812,electronics,385.22,False,2025-11
910402,101633,2025-10-21 14:16:23.271813,dining,2202.38,False,2025-10
910403,101263,2025-04-26 14:16:23.271814,online shopping,4055.09,False,2025-04
910404,101360,2025-06-20 14:16:23.271815,travel,759.86,False,2025-06
910405,101161,2025-08-26 14:16:23.271816,fuel,706.94,False,2025-08
910406,101617,2025-02-15 14:16:23.271817,groceries,1060.83,False,2025-02
910407,101259,2025-08-08 14:16:23.271818,entertainment,1261.98,False,2025-08
910408,101671,2025-01-04 14:16:23.271819,groceries,989.2,False,2025-01
910409,100793,2025-06-21 14:16:23.271820,dining,2226.69,False,2025-06
910410,101026,2025-10-01 14:16:23.271821,online shopping,64.51,False,2025-10
910411,101594,2025-05-12 14:16:23.271822,entertainment,320.55,False,2025-05
910412,100115,2025-07-29 14:16:23.271823,dining,4574.44,False,2025-07
910413,101495,2025-11-05 14:16:23.271824,utilities,1860.62,False,2025-11
910414,101154,2025-08-22 14:16:23.271825,utilities,1563.74,False,2025-08
910415,100933,2025-10-20 14:16:23.271826,online shopping,36.75,False,2025-10
910416,101921,2025-10-18 14:16:23.271828,entertainment,1239.46,False,2025-10
910417,101506,2025-11-07 14:16:23.271829,groceries,6024.94,False,2025-11
910418,101424,2025-03-19 14:16:23.271830,utilities,1456.25,False,2025-03
910419,101224,2025-06-13 14:16:23.271831,travel,11605.15,False,2025-06
910420,100291,2025-01-17 14:16:23.271832,online shopping,1729.8,False,2025-01
910421,100341,2025-06-14 14:16:23.271833,utilities,2183.52,False,2025-06
910422,101014,2025-05-04 14:16:23.271834,utilities,5666.61,False,2025-05
910423,101633,2025-07-07 14:16:23.271835,online shopping,14265.9,False,2025-07
910424,101239,2025-03-07 14:16:23.271836,travel,1626.01,False,2025-03
910425,101659,2025-09-07 14:16:23.271837,online shopping,447.16,False,2025-09
910426,100584,2025-03-26 14:16:23.271838,fuel,2591.26,False,2025-03
910427,101389,2025-08-16 14:16:23.271839,groceries,3135.66,False,2025-08
910428,101913,2025-07-18 14:16:23.271841,groceries,11218.83,False,2025-07
910429,101665,2025-06-22 14:16:23.271842,entertainment,1870.06,False,2025-06
910430,101492,2025-10-13 14:16:23.271843,travel,333.21,False,2025-10
910431,101441,2025-09-10 14:16:23.271844,entertainment,3683.74,False,2025-09
910432,100026,2025-11-24 14:16:23.271845,travel,74.68,False,2025-11
910433,101700,2025-01-19 14:16:23.271846,fuel,1939.4,False,2025-01
910434,100454,2025-04-13 14:16:23.271847,entertainment,1844.62,False,2025-04
910435,100917,2025-07-06 14:16:23.271848,travel,1029.45,False,2025-07
910436,100579,2025-09-15 14:16:23.271849,entertainment,11665.0,False,2025-09
910437,100013,2025-01-09 14:16:23.271850,fuel,1807.83,False,2025-01
910438,100097,2025-08-16 14:16:23.271852,dining,7878.53,False,2025-08
910439,100278,2025-02-19 14:16:23.271853,entertainment,2533.42,False,2025-02
910440,101963,2025-07-15 14:16:23.271854,groceries,6012.24,False,2025-07
910441,100489,2025-01-03 14:16:23.271855,fuel,2101.32,False,2025-01
910442,100984,2025-04-13 14:16:23.271856,fuel,16702.26,False,2025-04
910443,100960,2025-03-22 14:16:23.271857,entertainment,3576.06,False,2025-03
910444,101906,2025-10-21 14:16:23.271858,groceries,593.39,False,2025-10
910445,101782,2025-06-06 14:16:23.271859,electronics,22.58,False,2025-06
910446,100623,2025-05-31 14:16:23.271860,dining,9252.86,False,2025-05
910447,100206,2025-10-07 14:16:23.271862,groceries,4063.21,False,2025-10
910448,101887,2025-04-15 14:16:23.271863,groceries,393.31,False,2025-04
910449,101869,2025-09-11 14:16:23.271864,dining,4762.02,False,2025-09
910450,101256,2025-01-23 14:16:23.271865,utilities,901.84,False,2025-01
910451,101596,2025-09-28 14:16:23.271866,travel,5798.41,False,2025-09
910452,100596,2025-10-14 14:16:23.271867,entertainment,3294.94,False,2025-10
910453,100694,2025-12-13 14:16:23.271868,electronics,462.0,False,2025-12
910454,101262,2025-03-09 14:16:23.271869,entertainment,257.57,False,2025-03
910455,100249,2025-02-27 14:16:23.271871,groceries,2196.53,False,2025-02
910456,101606,2025-09-28 14:16:23.271872,groceries,9670.26,False,2025-09
910457,100739,2025-09-22 14:16:23.271873,entertainment,2910.48,False,2025-09
910458,101620,2025-02-28 14:16:23.271874,fuel,4981.94,False,2025-02
910459,100305,2025-03-12 14:16:23.271875,entertainment,2218.6,False,2025-03
910460,101931,2025-06-04 14:16:23.271876,dining,1696.24,False,2025-06
910461,101486,2025-04-10 14:16:23.271877,fuel,6044.98,False,2025-04
910462,101806,2025-09-26 14:16:23.271879,fuel,2178.67,False,2025-09
910463,101936,2025-11-21 14:16:23.271880,online shopping,534.16,False,2025-11
910464,101825,2025-01-19 14:16:23.271881,travel,1123.23,False,2025-01
910465,101259,2025-06-19 14:16:23.271882,groceries,2884.45,False,2025-06
910466,101314,2025-08-05 14:16:23.271883,travel,1802.96,False,2025-08
910467,101062,2025-09-19 14:16:23.271884,entertainment,1597.14,False,2025-09
910468,100997,2025-05-26 14:16:23.271885,electronics,3867.24,False,2025-05
910469,100717,2025-11-21 14:16:23.271886,utilities,3540.19,False,2025-11
910470,100182,2025-10-20 14:16:23.271887,electronics,1319.2,False,2025-10
910471,101722,2025-10-07 14:16:23.271888,fuel,1558.87,False,2025-10
910472,100644,2025-05-05 14:16:23.271889,entertainment,4881.08,False,2025-05
910473,100029,2025-09-18 14:16:23.271890,entertainment,8896.84,False,2025-09
910474,101411,2025-10-11 14:16:23.271891,fuel,1371.58,False,2025-10
910475,100766,2024-12-21 14:16:23.271893,fuel,1207.98,False,2024-12
910476,101166,2025-04-02 14:16:23.271894,dining,1078.93,False,2025-04
910477,100614,2025-07-25 14:16:23.271895,entertainment,534.02,False,2025-07
910478,101442,2025-10-16 14:16:23.271896,electronics,1657.21,False,2025-10
910479,101004,2025-01-09 14:16:23.271897,electronics,2539.89,False,2025-01
910480,100073,2025-06-21 14:16:23.271898,utilities,2698.38,False,2025-06
910481,101078,2025-08-29 14:16:23.271899,dining,4110.79,False,2025-08
910482,100961,2025-06-10 14:16:23.271900,entertainment,188.94,False,2025-06
910483,101771,2025-04-16 14:16:23.271901,dining,2884.66,False,2025-04
910484,101595,2025-03-15 14:16:23.271902,entertainment,1030.25,False,2025-03
910485,100023,2025-01-05 14:16:23.271903,travel,956.49,False,2025-01
910486,101045,2025-02-24 14:16:23.271904,online shopping,5457.7,False,2025-02
910487,100427,2025-01-15 14:16:23.271906,groceries,583.16,False,2025-01
910488,101055,2025-08-17 14:16:23.271907,utilities,1396.97,False,2025-08
910489,100862,2025-10-22 14:16:23.271908,utilities,3552.89,False,2025-10
910490,100338,2025-07-11 14:16:23.271909,fuel,3603.83,False,2025-07
910491,101970,2025-08-13 14:16:23.271910,electronics,172.49,False,2025-08
910492,101538,2025-05-07 14:16:23.271911,dining,263.64,False,2025-05
910493,100511,2025-09-14 14:16:23.271912,groceries,3728.43,False,2025-09
910494,101093,2025-02-10 14:16:23.271913,entertainment,10712.9,False,2025-02
910495,100671,2025-12-12 14:16:23.271914,fuel,22765.29,True,2025-12
910496,101921,2025-03-28 14:16:23.271915,travel,15229.52,False,2025-03
910497,101111,2025-04-28 14:16:23.271916,groceries,1516.26,False,2025-04
910498,100876,2025-03-05 14:16:23.271917,groceries,968.88,False,2025-03
910499,100570,2025-12-02 14:16:23.271918,electronics,363.51,False,2025-12
910500,100763,2025-07-31 14:16:23.271919,travel,1379.94,False,2025-07
910501,101242,2025-02-24 14:16:23.271920,dining,1134.5,False,2025-02
910502,100712,2025-06-06 14:16:23.271922,dining,3009.66,False,2025-06
910503,100588,2025-06-15 14:16:23.271923,online shopping,1610.38,False,2025-06
910504,100766,2025-08-15 14:16:23.271924,groceries,921.74,False,2025-08
910505,101782,2025-12-01 14:16:23.271925,utilities,3318.54,False,2025-12
910506,101293,2025-11-22 14:16:23.271926,utilities,1365.64,False,2025-11
910507,100818,2025-05-19 14:16:23.271927,entertainment,1527.4,False,2025-05
910508,101674,2025-12-17 14:16:23.271928,travel,3193.4,False,2025-12
910509,100077,2025-03-02 14:16:23.271929,electronics,440.34,False,2025-03
910510,101615,2025-03-28 14:16:23.271930,groceries,5209.13,False,2025-03
910511,100009,2025-01-09 14:16:23.271931,online shopping,11777.14,False,2025-01
910512,101491,2025-11-10 14:16:23.271932,online shopping,2362.38,False,2025-11
910513,101359,2025-04-29 14:16:23.271933,entertainment,2872.31,False,2025-04
910514,100635,2025-04-02 14:16:23.271935,electronics,1699.43,False,2025-04
910515,101209,2025-02-13 14:16:23.271936,electronics,10990.08,False,2025-02
910516,101569,2025-04-01 14:16:23.271937,groceries,499.28,False,2025-04
910517,101144,2025-04-24 14:16:23.271938,groceries,5878.04,False,2025-04
910518,100591,2025-09-03 14:16:23.271939,online shopping,3678.64,False,2025-09
910519,100717,2025-04-15 14:16:23.271940,groceries,5487.29,False,2025-04
910520,100564,2025-02-17 14:16:23.271941,groceries,10517.38,False,2025-02
910521,101691,2025-01-09 14:16:23.271942,electronics,2399.18,False,2025-01
910522,101297,2025-11-10 14:16:23.271944,groceries,1190.5,False,2025-11
910523,100409,2025-02-13 14:16:23.271945,online shopping,5291.69,False,2025-02
910524,100357,2025-01-09 14:16:23.271946,entertainment,6515.47,False,2025-01
910525,101670,2025-11-02 14:16:23.271947,entertainment,4057.11,False,2025-11
910526,101964,2025-05-22 14:16:23.271948,utilities,6616.7,False,2025-05
910527,100097,2025-09-16 14:16:23.271949,utilities,4586.91,False,2025-09
910528,101006,2025-05-12 14:16:23.271950,online shopping,11051.66,False,2025-05
910529,100240,2025-04-06 14:16:23.271951,online shopping,2959.44,False,2025-04
910530,100556,2025-08-03 14:16:23.271952,groceries,1675.8,False,2025-08
910531,100710,2025-05-01 14:16:23.271953,utilities,3993.72,False,2025-05
910532,101826,2025-02-15 14:16:23.271954,electronics,250.67,False,2025-02
910533,101971,2025-05-30 14:16:23.271956,utilities,2414.77,False,2025-05
910534,101137,2025-10-13 14:16:23.271957,online shopping,5196.0,False,2025-10
910535,101510,2025-11-10 14:16:23.271958,entertainment,647.79,False,2025-11
910536,101812,2025-07-16 14:16:23.271959,travel,1790.27,False,2025-07
910537,101264,2025-09-04 14:16:23.271960,entertainment,1509.28,False,2025-09
910538,100155,2025-04-07 14:16:23.271961,utilities,1427.73,False,2025-04
910539,100351,2025-12-02 14:16:23.271962,groceries,3680.65,False,2025-12
910540,100043,2025-09-30 14:16:23.271963,travel,2408.53,False,2025-09
910541,100591,2025-12-05 14:16:23.271964,groceries,5586.36,False,2025-12
910542,101335,2025-09-07 14:16:23.271965,dining,208.57,False,2025-09
910543,100137,2025-07-19 14:16:23.271966,entertainment,2117.4,False,2025-07
